,token,ent,sent
0,You,0,0
1,mentioned,0,0
2,you,0,0
3,'re,0,0
4,fifty,0,0
5,one,0,0
6,/.,0,0
7,and,0,1
8,I,0,1
9,'m,0,1
10,curious,0,1
11,if,0,1
12,it,0,1
13,'s,0,1
14,time,0,1
15,for,0,1
16,a,0,1
17,career,0,2
18,change,0,2
19,/.,0,2
20,We,0,3
21,'ve,0,3
22,discussed,0,3
23,uh,0,3
24,uh,0,3
25,future,0,3
26,options,0,3
27,for,0,3
28,you,0,3
29,on,0,3
30,this,0,4
31,program,0,4
32,/.,0,4
33,Here,0,5
34,was,0,5
35,the,0,5
36,headline,0,5
37,all,0,5
38,across,0,5
39,the,0,5
40,paper,0,5
41,/.,0,5
42,NFL,ENTITY,6
43,commisioner,0,6
44,Paul,0,6
45,Tagliabue,0,6
46,step,0,6
47,down,0,6
48,in,0,6
49,July,0,6
50,/.,0,6
51,and,0,7
52,here,0,7
53,'s,0,7
54,our,0,7
55,conversations,0,7
56,in,0,7
57,two,0,7
58,thousand,0,7
59,one,0,7
60,two,0,7
61,three,0,8
62,and,0,8
63,four,0,8
64,on,0,8
65,this,0,8
66,subject,0,8
67,/.,0,8
68,In,0,9
69,your,0,9
70,next,0,9
71,life,0,9
72,you,0,9
73,want,0,9
74,to,0,9
75,be,0,9
76,commisioner,0,9
77,of,0,9
78,the,ENTITY,10
79,NFL,0,10
80,/?,0,10
81,Right,0,11
82,/.,0,11
83,I,0,12
84,think,0,12
85,the,ENTITY,12
86,NFL,ENTITY,12
87,is,0,12
88,really,0,12
89,a,0,12
90,terrific,0,12
91,institution,0,12
92,/.,0,12
93,and,0,13
94,I,0,13
95,'d,0,13
96,love,0,13
97,to,0,13
98,be,0,13
99,associated,0,13
100,with,0,13
101,it,ENTITY,13
102,one,0,13
103,day,0,14
104,/.,0,14
105,Another,0,15
106,first,0,15
107,/?,0,15
108,Uh,0,16
109,Tim,0,16
110,I,0,16
111,'m,0,16
112,going,0,16
113,off,0,16
114,to,0,16
115,be,0,16
116,commisioner,0,16
117,of,0,16
118,NFL,ENTITY,17
119,/.,0,17
120,remember,0,18
121,/?,0,18
122,I,0,19
123,think,0,19
124,Paul,0,19
125,Tagliabue,0,19
126,'s,0,19
127,doing,0,19
128,a,0,19
129,fine,0,19
130,job,0,19
131,as,0,19
132,NFL,ENTITY,20
133,commisioner,0,20
134,/.,0,20
135,but,0,21
136,um,0,21
137,I,0,21
138,look,0,21
139,forward,0,21
140,to,0,21
141,uh,0,21
142,the,0,21
143,day,0,21
144,that,0,21
145,he,0,22
146,decides,0,22
147,to,0,22
148,retire,0,22
149,/.,0,22
150,and,0,23
151,uh,0,23
152,I,0,23
153,very,0,23
154,much,0,23
155,think,0,23
156,that,0,23
157,the,0,23
158,the,0,23
159,best,0,23
160,job,0,24
161,in,0,24
162,America,0,24
163,'s,0,24
164,got,0,24
165,to,0,24
166,be,0,24
167,NFL,ENTITY,24
168,commisioner,0,24
169,/.,0,24
170,You,0,25
171,just,0,25
172,announced,0,25
173,your,0,25
174,candidacy,0,25
175,/.,0,25
176,I,0,26
177,still,0,26
178,think,0,26
179,the,0,26
180,best,0,26
181,job,0,26
182,in,0,26
183,America,0,26
184,may,0,26
185,be,0,26
186,NFL,ENTITY,27
187,commisioner,0,27
188,/.,0,27
189,It,0,28
190,'s,0,28
191,a,0,28
192,little,0,28
193,too,0,28
194,soon,0,28
195,for,0,28
196,me,0,28
197,/.,0,28
198,I,0,29
199,'ve,0,29
200,got,0,29
201,lots,0,29
202,to,0,29
203,do,0,29
204,as,0,29
205,Secretary,0,29
206,of,0,29
207,State,0,29
208,/.,0,30
209,and,0,31
210,I,0,31
211,think,0,31
212,my,0,31
213,ship,0,31
214,came,0,31
215,in,0,31
216,/.,0,31
217,It,0,32
218,'s,0,32
219,going,0,32
220,to,0,32
221,have,0,32
222,to,0,32
223,leave,0,32
224,the,0,32
225,port,0,32
226,without,0,32
227,me,0,33
228,/.,0,33
229,So,0,34
230,you,0,34
231,'re,0,34
232,not,0,34
233,interested,0,34
234,/?,0,34
235,No,0,35
236,not,0,35
237,interested,0,35
238,/.,0,35
239,Now,0,36
240,Fred,0,36
241,Barns,0,36
242,a,0,36
243,reporter,0,36
244,uh,0,36
245,uh,0,36
246,has,0,36
247,close,0,36
248,ties,0,36
249,to,0,37
250,the,0,37
251,eh,0,37
252,sources,0,37
253,to,0,37
254,the,0,37
255,White,0,37
256,House,0,37
257,wrote,0,37
258,this,0,37
259,in,0,37
260,the,0,37
261,Wall,0,37
262,Street,0,37
263,Journal,0,37
264,the,0,37
265,other,0,37
266,day,0,37
267,/.,0,37
268,A,0,38
269,third,0,38
270,time,0,38
271,for,0,38
272,Bush,0,38
273,the,0,38
274,president,0,38
275,'s,0,38
276,most,0,38
277,spectacular,0,38
278,move,0,39
279,would,0,39
280,be,0,39
281,to,0,39
282,annoint,0,39
283,a,0,39
284,presidential,0,39
285,successor,0,39
286,/.,0,39
287,This,0,40
288,would,0,40
289,require,0,40
290,Vice,0,40
291,President,0,40
292,Cheney,0,40
293,to,0,40
294,resign,0,40
295,/.,0,40
296,His,0,41
297,replacement,0,41
298,/?,0,41
299,Condoleezza,0,42
300,Rice,0,42
301,who,0,42
302,Mister,0,42
303,Bush,0,42
304,regards,0,42
305,highly,0,42
306,/.,0,42
307,We,0,43
308,'ve,0,43
309,got,0,43
310,a,0,43
311,great,0,43
312,vice,0,43
313,president,0,43
314,of,0,43
315,the,0,43
316,United,0,43
317,States,0,44
318,in,0,44
319,uh,0,44
320,Vice,0,44
321,President,0,44
322,Cheney,0,44
323,/.,0,44
324,Uh,0,45
325,he,0,45
326,is,0,45
