,token,ent,sent
0,he,0,0
1,said,0,0
2,Only,0,0
3,a,0,0
4,small,0,0
5,number,0,0
6,of,0,0
7,Iraqi,0,0
8,security,0,0
9,forces,0,0
10,are,0,1
11,taking,0,1
12,on,0,1
13,the,0,1
14,insurgents,0,1
15,and,0,1
16,terrorists,0,1
17,by,0,1
18,themselves,0,1
19,/.,0,1
20,a,0,2
21,small,0,2
22,percentage,0,2
23,/.,0,2
24,How,0,3
25,many,0,3
26,Iraqi,0,3
27,troops,0,3
28,and,0,3
29,police,0,3
30,forces,0,3
31,are,0,3
32,fully,0,3
33,capable,0,3
34,of,0,4
35,operating,0,4
36,right,0,4
37,now,0,4
38,without,0,4
39,US,0,4
40,or,0,4
41,multinational,0,4
42,coalition,0,4
43,assistance,0,4
44,/?,0,4
45,Uh,0,5
46,admittedly,0,5
47,the,0,5
48,number,0,5
49,/-,0,5
50,I,0,6
51,would,0,6
52,n't,0,6
53,go,0,6
54,into,0,6
55,percentages,0,6
56,/.,0,6
57,but,0,7
58,let,0,7
59,me,0,7
60,tell,0,7
61,you,ENTITY,7
62,something,0,7
63,/.,0,7
64,by,0,8
65,December,0,8
66,we,0,8
67,will,0,8
68,have,0,8
69,a,0,8
70,total,0,8
71,number,0,8
72,of,0,8
73,our,0,8
74,Iraqi,0,9
75,security,0,9
76,forces,0,9
77,uh,0,9
78,including,0,9
79,uh,0,9
80,uh,0,9
81,Iraqi,0,9
82,policemen,0,9
83,a,0,9
84,new,0,9
85,Iraqi,0,9
86,army,0,9
87,and,0,9
88,counterterrorism,0,9
89,special,0,9
90,forces,0,9
91,/.,0,9
92,uh,0,10
93,they,0,10
94,'re,0,10
95,going,0,10
96,to,0,10
97,be,0,10
98,in,0,10
99,the,0,10
100,region,0,10
101,of,0,10
102,two,0,11
103,hundred,0,11
104,thousand,0,11
105,plus,0,11
106,/.,0,11
107,By,0,12
108,well,0,12
109,before,0,12
110,the,0,12
111,end,0,12
112,of,0,12
113,the,0,12
114,year,0,12
115,/.,0,12
116,But,0,13
117,of,0,13
118,that,0,13
119,two,0,13
120,hundred,0,13
121,thousand,0,13
122,plus,0,13
123,how,0,13
124,many,0,13
125,of,0,13
126,them,0,14
127,are,0,14
128,fully,0,14
129,capable,0,14
130,right,0,14
131,now,0,14
132,to,0,14
133,operate,0,14
134,without,0,14
135,US,0,14
136,assistance,0,14
137,/?,0,14
138,We,0,15
139,hope,0,15
140,by,0,15
141,the,0,15
142,end,0,15
143,of,0,15
144,the,0,15
145,year,0,15
146,uh,0,15
147,probably,0,15
148,more,0,16
149,than,0,16
150,a,0,16
151,third,0,16
152,of,0,16
153,this,0,16
154,uh,0,16
155,uh,0,16
156,security,0,16
157,force,0,16
158,Iraqi,0,16
159,security,0,16
160,force,0,16
161,are,0,16
162,going,0,16
163,to,0,16
164,be,0,16
165,able,0,16
166,to,0,16
167,operate,0,16
168,independently,0,16
169,/.,0,16
170,And,0,17
171,obviously,0,17
172,you,0,17
173,will,0,17
174,need,0,17
175,the,0,17
176,multinational,0,17
177,forces,0,17
178,to,0,17
179,stay,0,17
180,over,0,18
181,the,0,18
182,horizon,0,18
183,just,0,18
184,in,0,18
185,case,0,18
186,uh,0,18
187,they,0,18
188,need,0,18
189,the,0,18
190,help,0,18
191,/.,0,18
192,and,0,19
193,they,0,19
194,will,0,19
195,get,0,19
196,the,0,19
197,help,0,19
198,/.,0,19
199,There,0,20
200,was,0,20
201,a,0,20
202,report,0,20
203,released,0,20
204,by,0,20
205,the,0,20
206,Pentagon,0,20
207,and,0,20
208,the,0,20
209,State,0,21
210,Department,0,21
211,this,0,21
212,past,0,21
213,week,0,21
214,on,0,21
215,Iraqi,0,21
216,military,0,21
217,preparedness,0,21
218,among,0,21
219,other,0,21
220,things,0,21
221,/.,0,21
222,it,0,22
223,said,0,22
224,this,0,22
225,/.,0,22
226,Recruitment,0,23
227,and,0,23
228,vetting,0,23
229,procedures,0,23
230,are,0,23
231,faulty,0,23
232,despite,0,23
233,recent,0,23
234,improvements,0,23
235,/.,0,23
236,too,0,24
237,many,0,24
238,recruits,0,24
239,are,0,24
240,marginally,0,24
241,literate,0,24
242,/.,0,24
243,Some,0,25
244,show,0,25
245,up,0,25
246,for,0,25
247,training,0,25
248,with,0,25
249,criminal,0,25
250,records,0,25
251,or,0,25
252,physical,0,25
253,handicaps,0,26
254,/.,0,26
255,and,0,27
256,some,0,27
257,recruits,0,27
258,allegedly,0,27
259,are,0,27
260,infiltrating,0,27
261,insurgents,0,27
262,/.,0,27
263,Uh,0,28
264,is,0,28
265,that,0,28
266,accurate,0,28
267,/?,0,28
268,Uh,0,29
269,uh,0,29
270,admittedly,0,29
271,Wolf,ENTITY,29
272,we,0,29
273,do,0,29
274,have,0,29
275,some,0,29
276,problems,0,29
277,in,0,29
278,recruitment,0,30
279,and,0,30
280,the,0,30
281,vetting,0,30
282,procedure,0,30
283,and,0,30
284,uh,0,30
285,the,0,30
286,possible,0,30
287,infiltration,0,30
288,of,0,30
