,token,ent,sent
0,Yeah,0,0
1,.,0,0
2,Just,0,1
3,now,0,1
4,you,0,1
5,mentioned,0,1
6,the,0,1
7,origin,0,1
8,of,0,1
9,the,0,1
10,four,0,1
11,northern,0,1
12,islands,0,2
13,.,0,2
14,Well,0,3
15,",",0,3
16,today,0,3
17,we,0,3
18,have,0,3
19,been,0,3
20,talking,0,3
21,about,0,3
22,the,0,3
23,four,0,3
24,northern,0,4
25,islands,0,4
26,issue,0,4
27,.,0,4
28,Well,0,5
29,",",0,5
30,how,0,5
31,exactly,0,5
32,did,0,5
33,the,0,5
34,four,0,5
35,northern,0,5
36,islands,0,5
37,issue,0,5
38,originate,0,6
39,?,0,6
40,Let,0,7
41,'s,0,7
42,learn,0,7
43,something,0,7
44,about,0,7
45,it,0,7
46,.,0,7
47,The,0,8
48,four,0,8
49,islands,0,8
50,",",0,8
51,Iturup,0,8
52,",",0,8
53,Shikotan,0,8
54,",",0,8
55,the,0,8
56,Khabomai,0,8
57,Rocks,0,9
58,",",0,9
59,and,0,9
60,Kunashir,0,9
61,",",0,9
62,are,0,9
63,located,0,9
64,in,0,9
65,the,0,9
66,northern,0,9
67,part,0,9
68,of,0,9
69,the,0,9
70,western,0,9
71,Pacific,0,9
72,Ocean,0,9
73,",",0,9
74,with,0,9
75,a,0,9
76,total,0,9
77,area,0,9
78,of,0,9
79,about,0,9
80,"5,000",0,9
81,square,0,9
82,kilometers,0,9
83,",",0,9
84,which,0,9
85,Japan,0,9
86,calls,0,9
87,the,0,9
88,four,0,9
89,northern,0,9
90,islands,0,9
91,",",0,9
92,and,0,9
93,Russia,ENTITY,9
94,calls,0,9
95,Southern,0,9
96,Chishima,0,9
97,.,0,9
98,Their,0,10
99,surrounding,0,10
100,sea,0,10
101,waters,0,10
102,have,0,10
103,a,0,10
104,great,0,10
105,wealth,0,10
106,of,0,10
107,fishing,0,10
108,resources,0,11
109,and,0,11
110,undersea,0,11
111,mineral,0,11
112,deposits,0,11
113,",",0,11
114,with,0,11
115,highly,0,11
116,important,0,11
117,strategic,0,11
118,positions,0,11
119,.,0,11
120,The,0,12
121,ownership,0,12
122,of,0,12
123,these,0,12
