,token,ent,sent
0,One,0,0
1,other,0,0
2,Major,0,0
3,League,0,0
4,baseball,0,0
5,manager,0,0
6,is,0,0
7,now,0,0
8,looking,0,0
9,for,0,0
10,a,0,1
11,new,0,1
12,team,0,1
13,to,0,1
14,lead,0,1
15,.,0,1
16,The,ENTITY,2
17,Toronto,ENTITY,2
18,Blue,ENTITY,2
19,Jays,ENTITY,2
20,have,0,2
21,decided,0,2
22,not,0,2
23,to,0,2
24,renew,0,2
25,the,0,2
26,contract,0,3
27,of,0,3
28,Jim,0,3
29,Firgossy,0,3
30,after,0,3
31,the,ENTITY,3
32,team,ENTITY,3
33,placed,0,3
34,third,0,3
35,in,0,3
36,the,0,3
37,American,0,3
38,League,0,3
39,Eastern,0,3
40,Division,0,3
41,for,0,3
42,two,0,3
43,straight,0,3
44,seasons,0,3
45,.,0,3
46,Toronto,ENTITY,4
47,finished,0,4
48,with,0,4
49,the,0,4
50,mediocre,0,4
51,83,0,4
52,and,0,4
53,79,0,4
54,record,0,4
55,and,0,4
56,Firgossy,0,5
57,'s,0,5
58,contract,0,5
59,expired,0,5
60,at,0,5
61,the,0,5
62,end,0,5
63,of,0,5
64,the,0,5
65,season,0,5
66,.,0,5
67,Before,0,6
68,the,ENTITY,6
69,Blue,ENTITY,6
70,Jays,ENTITY,6
71,',ENTITY,6
72,announcement,0,6
73,Tuesday,0,6
74,Firgossy,0,6
75,said,0,6
76,that,0,6
77,he,0,7
78,felt,0,7
79,that,0,7
80,he,0,7
81,would,0,7
82,not,0,7
83,be,0,7
84,asked,0,7
85,to,0,7
86,return,0,7
87,.,0,7
88,General,0,8
89,manager,0,8
90,Gord,0,8
91,Ash,0,8
92,says,0,8
93,he,0,8
94,felt,0,8
95,the,ENTITY,8
96,team,ENTITY,8
97,needed,0,8
98,a,0,9
99,different,0,9
100,manager,0,9
101,to,0,9
102,become,0,9
103,a,0,9
104,playoff,0,9
105,contender,0,9
106,.,0,9
