,token,ent,sent
0,Redwing,0,0
1,Minnesota,0,0
2,hello,0,0
3,/.,0,0
4,Hi,0,1
5,ah,0,1
6,hi,0,1
7,Larry,0,1
8,hi,0,1
9,Linda,ENTITY,1
10,/.,0,1
11,Hi,0,2
12,/.,0,2
13,Hi,0,3
14,/.,0,3
15,And,0,4
16,I,0,4
17,just,0,4
18,wanted,0,4
19,to,0,4
20,say,0,4
21,you,ENTITY,4
22,are,0,4
23,such,0,4
24,an,0,4
25,encouragement,0,5
26,/.,0,5
27,I,0,6
28,am,0,6
29,currently,0,6
30,trying,0,6
31,to,0,6
32,find,0,6
33,out,0,6
34,the,0,6
35,mood,0,6
36,swings,0,6
37,and,0,7
38,the,0,7
39,anger,0,7
40,and,0,7
41,the,0,7
42,shoving,0,7
43,people,0,7
44,away,0,7
45,/.,0,7
46,But,0,8
47,you,ENTITY,8
48,are,0,8
49,such,0,8
50,an,0,8
51,encouragement,0,8
52,/.,0,8
53,and,0,9
54,I,0,9
55,am,0,9
56,so,0,9
57,very,0,9
58,glad,0,9
59,you,ENTITY,9
60,are,0,9
61,out,0,9
62,there,0,9
63,in,0,10
64,our,0,10
65,face,0,10
66,so,0,10
67,to,0,10
68,speak,0,10
69,and,0,10
70,letting,0,10
71,us,0,10
72,know,0,10
73,that,0,10
74,people,0,10
75,will,0,10
76,support,0,10
77,us,0,10
78,/.,0,10
79,And,0,11
80,I,0,11
81,'ve,0,11
82,got,0,11
83,such,0,11
84,a,0,11
85,fantastic,0,11
86,fantastic,0,11
87,husband,0,11
88,/.,0,11
89,He,0,12
90,'s,0,12
91,my,0,12
92,hero,0,12
93,/.,0,12
94,What,0,13
95,'s,0,13
96,your,0,13
97,question,0,13
98,/?,0,13
99,Oh,0,14
100,I,ENTITY,14
101,'m,0,14
102,glad,0,14
103,for,0,14
104,you,0,14
105,/.,0,14
106,I,0,15
107,just,0,15
108,um,0,15
109,wanted,0,15
110,to,0,15
111,say,0,15
112,how,0,15
113,long,0,15
114,approximately,0,15
115,it,0,15
116,took,0,16
117,to,0,16
118,find,0,16
119,something,0,16
120,/.,0,16
121,Did,0,17
122,you,ENTITY,17
123,have,0,17
124,to,0,17
125,try,0,17
126,several,0,17
127,medications,0,17
128,/?,0,17
