,token,ent,sent
0,The,ENTITY,0
1,United,0,0
2,Nations,0,0
3,World,0,0
4,Food,0,0
5,Program,0,0
6,",",0,0
7,WFP,0,0
8,",",0,0
9,says,0,0
10,up,0,1
11,to,0,1
12,a,0,1
13,million,0,1
14,people,0,1
15,in,0,1
16,Afghanistan,0,1
17,could,0,1
18,die,0,1
19,of,0,1
20,starvation,0,1
21,unless,0,1
22,it,ENTITY,1
23,receives,0,1
24,more,0,1
25,aid,0,1
26,from,0,1
27,donors,0,1
28,.,0,1
29,The,0,2
30,country,0,2
31,has,0,2
32,been,0,2
33,hit,0,2
34,by,0,2
35,its,0,2
36,worst,0,2
37,drought,0,2
38,in,0,2
39,30,0,3
40,years,0,3
41,.,0,3
42,This,0,4
43,report,0,4
44,from,0,4
45,Katy,0,4
46,Clark,0,4
47,.,0,4
48,The,ENTITY,5
49,World,ENTITY,5
50,Food,ENTITY,5
51,Program,ENTITY,5
52,says,0,5
53,its,ENTITY,5
54,stocks,0,5
55,of,0,5
56,food,0,5
57,aid,0,5
58,are,0,6
59,due,0,6
60,to,0,6
61,run,0,6
62,out,0,6
63,in,0,6
64,February,0,6
65,",",0,6
66,months,0,6
67,before,0,6
68,the,0,6
69,next,0,6
70,harvest,0,6
71,in,0,6
72,June,0,6
73,.,0,6
74,Donations,0,7
75,of,0,7
76,wheat,0,7
77,for,0,7
78,Afghanistan,0,7
79,have,0,7
80,traditionally,0,7
81,come,0,7
82,from,0,7
83,western,0,7
84,governments,0,8
85,.,0,8
86,WFP,ENTITY,9
87,blames,0,9
88,general,0,9
89,donor,0,9
90,fatigue,0,9
91,for,0,9
92,their,0,9
93,inadequate,0,9
94,response,0,9
95,",",0,9
96,but,0,10
97,is,0,10
98,pleading,0,10
99,for,0,10
100,donors,0,10
101,to,0,10
102,give,0,10
103,more,0,10
104,food,0,10
105,aid,0,10
106,for,0,10
107,Afghanistan,0,10
108,or,0,10
109,face,0,10
110,a,0,10
111,catastrophe,0,10
112,.,0,10
113,Conditions,0,11
114,in,0,11
115,many,0,11
116,parts,0,11
117,of,0,11
118,the,0,11
119,country,0,11
120,are,0,11
121,at,0,11
122,crisis,0,11
123,point,0,12
124,.,0,12
125,Many,0,13
126,families,0,13
127,have,0,13
128,already,0,13
129,sold,0,13
130,their,0,13
131,livestock,0,13
132,and,0,13
133,household,0,13
134,goods,0,13
135,to,0,14
136,buy,0,14
137,food,0,14
138,",",0,14
139,and,0,14
140,still,0,14
141,have,0,14
142,only,0,14
143,1,0,14
144,or,0,14
145,2,0,14
146,months,0,14
147,of,0,14
148,starvation,0,14
149,rations,0,14
150,left,0,14
151,.,0,14
152,Katy,0,15
153,Clark,0,15
154,",",0,15
155,BBC,0,15
156,News,0,15
157,",",0,15
158,Islamabad,0,15
159,.,0,15
