,token,ent,sent
0,American,ENTITY,0
1,Airlines,ENTITY,0
2,not,0,0
3,out,0,0
4,of,0,0
5,the,0,0
6,woods,0,0
7,yet,0,0
8,.,0,0
9,For,0,1
10,the,0,1
11,latest,0,1
12,on,0,1
13,the,ENTITY,1
14,company,ENTITY,1
15,to,0,1
16,avoid,0,1
17,bankruptcy,0,1
18,",",0,1
19,check,0,2
20,with,0,2
21,Rhonda,0,2
22,Schaffler,0,2
23,.,0,2
24,Hi,0,3
25,there,0,3
26,.,0,3
27,Interesting,0,4
28,story,0,4
29,because,0,4
30,we,0,4
31,thought,0,4
32,things,0,4
33,were,0,4
34,wrapped,0,4
35,up,0,4
36,a,0,4
37,couple,0,5
38,district,0,5
39,attorneys,0,5
40,ago,0,5
41,.,0,5
42,Now,0,6
43,",",0,6
44,the,0,6
45,flight,0,6
46,attendants,0,6
47,are,0,6
48,calling,0,6
49,for,0,6
50,a,0,6
51,new,0,6
52,vote,0,7
53,on,0,7
54,the,0,7
55,concessions,0,7
56,contract,0,7
57,",",0,7
58,and,0,7
59,if,0,7
60,it,0,7
61,'s,0,7
62,rejected,0,7
63,the,ENTITY,7
64,largest,ENTITY,7
65,airline,ENTITY,7
66,may,0,7
67,have,0,7
68,to,0,7
69,file,0,7
70,for,0,7
71,bankruptcy,0,7
72,.,0,7
73,What,0,8
74,'s,0,8
75,going,0,8
76,on,0,8
77,is,0,8
78,that,0,8
79,union,0,8
80,members,0,8
81,became,0,8
82,outraged,0,8
83,after,0,9
84,learning,0,9
85,about,0,9
86,the,ENTITY,9
87,airline,ENTITY,9
88,'s,ENTITY,9
89,executive,0,9
90,compensation,0,9
91,plan,0,9
92,where,0,9
93,Woi,0,9
94,would,0,9
95,have,0,9
96,paid,0,9
97,huge,0,9
98,bonuses,0,9
99,even,0,9
100,in,0,9
101,bankruptcy,0,9
102,.,0,9
103,On,0,10
104,Friday,0,10
105,",",0,10
106,American,ENTITY,10
107,withdrew,0,10
108,the,0,10
109,plan,0,10
110,and,0,10
111,its,ENTITY,10
112,chief,0,10
113,executive,0,11
114,even,0,11
115,apologized,0,11
116,to,0,11
117,union,0,11
118,leaders,0,11
119,.,0,11
120,Union,0,12
121,members,0,12
122,are,0,12
123,still,0,12
124,angry,0,12
125,and,0,12
126,they,0,12
127,are,0,12
128,demanding,0,12
129,another,0,12
130,vote,0,13
131,.,0,13
132,American,ENTITY,14
133,and,0,14
134,its,ENTITY,14
135,rivals,0,14
136,have,0,14
137,suffered,0,14
138,from,0,14
139,declines,0,14
140,in,0,14
141,business,0,14
142,travel,0,15
143,.,0,15
144,Over,0,16
145,the,0,16
146,past,0,16
147,three,0,16
148,years,0,16
149,",",0,16
150,businesses,0,16
151,have,0,16
152,been,0,16
153,cutting,0,16
154,back,0,17
155,their,0,17
156,travel,0,17
157,expenses,0,17
158,to,0,17
159,save,0,17
160,money,0,17
161,",",0,17
162,and,0,17
163,now,0,17
164,experts,0,17
165,say,0,17
166,they,0,17
167,'re,0,17
168,going,0,17
169,to,0,17
170,keep,0,17
171,doing,0,17
172,that,0,17
173,",",0,17
174,even,0,17
175,when,0,17
176,the,0,17
177,economy,0,17
178,picks,0,17
179,up,0,17
180,",",0,17
181,e-mail,0,17
182,",",0,17
183,video,0,17
184,",",0,17
185,web,0,17
186,conferencing,0,17
187,becoming,0,17
188,popular,0,17
189,alternatives,0,17
190,to,0,17
191,face,0,17
192,-,0,17
193,to,0,17
194,-,0,17
195,face,0,17
196,meetings,0,17
197,",",0,17
198,also,0,17
199,finding,0,17
200,cheap,0,17
201,fares,0,17
202,on,0,17
203,Internet,0,17
204,or,0,17
205,using,0,17
206,low,0,17
207,fare,0,17
208,airlines,0,17
209,.,0,17
210,According,0,18
211,to,0,18
212,Business,0,18
213,Travel,0,18
214,Coalition,0,18
215,",",0,18
216,younger,0,18
217,techs,0,18
218,-,0,18
219,heavy,0,18
220,managers,0,19
221,are,0,19
222,n't,0,19
223,so,0,19
224,keen,0,19
225,on,0,19
226,jumping,0,19
227,on,0,19
228,a,0,19
229,plane,0,19
230,.,0,19
231,They,0,20
232,'d,0,20
233,rather,0,20
234,use,0,20
235,--,0,20
