,token,ent,sent
0,For,0,0
1,Cathay,ENTITY,0
2,Pacific,ENTITY,0
3,Airways,0,0
4,",",0,0
5,the,0,0
6,smooth,0,0
7,ride,0,0
8,may,0,0
9,be,0,0
10,ending,0,1
11,.,0,1
12,The,0,2
13,first,0,2
14,signs,0,2
15,of,0,2
16,trouble,0,2
17,came,0,2
18,last,0,2
19,month,0,2
20,when,0,2
21,the,ENTITY,2
22,Hong,0,3
23,Kong,0,3
24,carrier,0,3
25,",",0,3
26,a,0,3
27,subsidiary,0,3
28,of,0,3
29,Swire,0,3
30,Pacific,0,3
31,Ltd.,0,3
32,",",0,3
33,posted,0,3
34,a,0,3
35,5,0,3
36,%,0,3
37,drop,0,3
38,in,0,3
39,operating,0,3
40,profit,0,3
41,for,0,3
42,the,0,3
43,first,0,3
44,six,0,3
45,months,0,3
46,and,0,3
47,warned,0,3
48,that,0,3
49,margins,0,3
50,will,0,3
51,remain,0,3
52,under,0,3
53,pressure,0,3
54,for,0,3
55,the,0,3
56,rest,0,3
57,of,0,3
58,the,0,3
59,year,0,3
60,.,0,3
61,Securities,0,4
62,analysts,0,4
63,",",0,4
64,many,0,4
65,of,0,4
66,whom,0,4
67,scrapped,0,4
68,their,0,4
69,buy,0,4
70,recommendations,0,4
71,after,0,5
72,seeing,0,5
73,Cathay,ENTITY,5
74,'s,ENTITY,5
75,interim,0,5
76,figures,0,5
77,",",0,5
78,believe,0,5
79,more,0,5
80,jolts,0,5
81,lie,0,5
82,ahead,0,5
83,.,0,5
84,Fuel,0,6
85,and,0,6
86,personnel,0,6
87,costs,0,6
88,are,0,6
89,rising,0,6
90,",",0,6
91,and,0,6
92,tourism,0,6
93,in,0,6
94,and,0,7
95,through,0,7
96,Hong,0,7
97,Kong,0,7
98,remains,0,7
99,clouded,0,7
100,by,0,7
101,China,0,7
102,'s,0,7
103,turmoil,0,7
104,since,0,7
105,the,0,7
106,June,0,7
107,4,0,7
108,killings,0,7
109,in,0,7
110,Beijing,0,7
111,.,0,7
112,In,0,8
113,addition,0,8
114,",",0,8
115,delivery,0,8
116,delays,0,8
117,for,0,8
118,the,0,8
119,first,0,8
120,two,0,8
121,of,0,8
122,as,0,9
123,many,0,9
124,as,0,9
125,28,0,9
126,Boeing,0,9
127,747,0,9
128,-,0,9
129,400s,0,9
130,that,0,9
131,the,ENTITY,9
132,carrier,ENTITY,9
133,has,0,9
134,ordered,0,9
135,have,0,9
136,raised,0,9
137,costs,0,9
138,because,0,9
139,personnel,0,9
140,had,0,9
141,been,0,9
142,hired,0,9
143,to,0,9
144,man,0,9
145,the,0,9
146,planes,0,9
147,.,0,9
148,And,0,10
149,tough,0,10
150,competition,0,10
151,in,0,10
152,the,0,10
153,air,0,10
154,-,0,10
155,freight,0,10
156,market,0,10
157,is,0,10
158,cutting,0,11
159,into,0,11
160,an,0,11
161,important,0,11
162,sideline,0,11
163,.,0,11
164,There,0,12
165,also,0,12
166,is,0,12
167,concern,0,12
168,that,0,12
169,once,0,12
170,Hong,0,12
171,Kong,0,12
172,reverts,0,12
173,to,0,12
174,China,0,13
175,'s,0,13
176,sovereignty,0,13
177,in,0,13
178,1997,0,13
179,",",0,13
180,Cathay,ENTITY,13
181,will,0,13
182,be,0,13
183,forced,0,13
184,to,0,13
185,play,0,13
186,second,0,13
187,fiddle,0,13
188,to,0,13
189,China,0,13
190,'s,0,13
191,often,0,13
192,-,0,13
193,disparaged,0,13
194,flag,0,13
195,carrier,0,13
196,",",0,13
197,Civil,0,13
198,Aviation,0,13
199,Administration,0,13
200,of,0,13
201,China,0,13
202,",",0,13
203,or,0,13
204,CAAC,0,13
205,.,0,13
206,``,0,14
207,The,0,14
208,sense,0,14
209,is,0,14
210,we,ENTITY,14
211,would,0,14
212,never,0,14
213,be,0,14
214,in,0,14
215,a,0,14
216,position,0,15
217,again,0,15
218,where,0,15
219,everything,0,15
220,works,0,15
221,for,0,15
222,us,ENTITY,15
223,the,0,15
224,way,0,15
225,it,0,15
226,did,0,15
227,before,0,15
228,",",0,15
229,'',0,15
230,says,0,15
231,Rod,0,15
232,Eddington,0,15
233,",",0,15
234,Cathay,ENTITY,15
235,'s,ENTITY,15
236,commercial,0,15
237,director,0,15
238,.,0,15
239,Sarah,0,16
240,Hall,0,16
241,",",0,16
242,an,0,16
243,analyst,0,16
244,at,0,16
245,James,0,16
246,Capel,0,16
247,-LRB-,0,16
248,Far,0,16
249,East,0,17
250,-RRB-,0,17
251,Ltd.,0,17
252,",",0,17
253,says,0,17
254,there,0,17
255,is,0,17
256,n't,0,17
257,much,0,17
258,Cathay,ENTITY,17
259,can,0,17
260,do,0,17
261,about,0,17
262,rising,0,17
263,costs,0,17
264,for,0,17
265,jet,0,17
266,fuel,0,17
267,",",0,17
268,Hong,0,17
269,Kong,0,17
270,'s,0,17
271,tight,0,17
272,labor,0,17
273,market,0,17
274,",",0,17
275,or,0,17
276,the,0,17
277,strengthening,0,17
278,of,0,17
279,the,0,17
280,local,0,17
281,currency,0,17
