,token,ent,sent
0,Good,0,0
1,evening,0,0
2,",",0,0
3,everyone,0,0
4,.,0,0
5,Tonight,0,1
6,",",0,1
7,the,0,1
8,Middle,0,1
9,East,0,1
10,peace,0,1
11,process,0,1
12,is,0,1
13,in,0,1
14,danger,0,1
15,of,0,2
16,being,0,2
17,swept,0,2
18,away,0,2
19,by,0,2
20,violence,0,2
21,.,0,2
22,President,0,3
23,Bush,0,3
24,called,0,3
25,upon,0,3
26,the,0,3
27,world,0,3
28,to,0,3
29,stop,0,3
30,terrorism,0,3
31,after,0,3
32,a,0,4
33,suicide,0,4
34,bomb,0,4
35,attack,0,4
36,on,0,4
37,a,0,4
38,bus,0,4
39,in,0,4
40,Jerusalem,ENTITY,4
41,today,0,4
42,.,0,4
43,16,0,5
44,people,0,5
45,were,0,5
46,killed,0,5
47,.,0,5
48,At,0,6
49,least,0,6
50,70,0,6
51,were,0,6
52,injured,0,6
53,.,0,6
54,Shortly,0,7
55,afterward,0,7
56,",",0,7
57,Israel,0,7
58,killed,0,7
59,seven,0,7
60,people,0,7
61,in,0,7
62,Gaza,0,7
63,",",0,7
64,two,0,8
65,of,0,8
66,them,0,8
67,members,0,8
68,of,0,8
69,Hamas,0,8
70,.,0,8
71,Mike,0,9
72,Hanna,0,9
73,in,0,9
74,Jerusalem,ENTITY,9
75,",",0,9
76,but,0,9
77,first,0,9
78,",",0,9
79,going,0,9
80,to,0,9
81,Kelly,0,10
82,Wallace,0,10
83,in,0,10
84,Kbasda,0,10
85,where,0,10
86,there,0,10
87,'s,0,10
88,more,0,10
89,helicopter,0,10
90,attacks,0,10
91,tonight,0,10
92,.,0,10
93,Kelly,0,11
94,?,0,11
