,token,ent,sent
0,It,0,0
1,'s,0,0
2,Election,0,0
3,Day,0,0
4,in,0,0
5,the,0,0
6,Yugoslav,0,0
7,republic,0,0
8,of,0,0
9,Serbia,0,0
10,.,0,1
11,Voters,0,2
12,are,0,2
13,choosing,0,2
14,a,0,2
15,new,0,2
16,parliament,0,2
17,.,0,2
18,Polls,0,3
19,show,0,3
20,President,0,3
21,Vojislav,0,3
22,Kostunica,0,3
23,'s,0,3
24,government,0,3
25,could,0,3
26,win,0,3
27,the,0,3
28,majority,0,4
29,it,0,4
30,needs,0,4
31,to,0,4
32,begin,0,4
33,introducing,0,4
34,its,0,4
35,reforms,0,4
36,.,0,4
37,Earlier,0,5
38,today,0,5
39,",",0,5
40,former,ENTITY,5
41,President,ENTITY,5
42,Slobodan,0,5
43,Milosevic,0,5
44,cast,0,5
45,his,ENTITY,5
46,ballot,0,5
47,.,0,6
48,If,0,7
49,his,ENTITY,7
50,party,0,7
51,loses,0,7
52,as,0,7
53,predicted,0,7
54,",",0,7
55,Milosevic,ENTITY,7
56,could,0,7
57,be,0,7
58,vulnerable,0,8
59,to,0,8
60,U.N.,0,8
61,war,0,8
62,crimes,0,8
63,prosecution,0,8
64,.,0,8
65,Preliminary,0,9
66,results,0,9
67,are,0,9
68,expected,0,9
69,later,0,9
70,today,0,9
71,.,0,9
