,token,ent,sent
0,Xinhua,0,0
1,News,0,0
2,Agency,0,0
3,",",0,0
4,Beijing,0,0
5,",",0,0
6,December,0,0
7,25th,0,0
8,China,0,1
9,'s,0,1
10,State,0,1
11,Council,0,1
12,recently,0,1
13,appointed,0,1
14,and,0,1
15,dismissed,0,1
16,a,0,1
17,number,0,1
18,of,0,2
19,national,0,2
20,staff,0,2
21,.,0,2
22,Guangqian,0,3
23,Dai,0,3
24,was,0,3
25,appointed,0,3
26,as,0,3
27,vice,0,3
28,minister,0,3
29,of,0,3
30,the,ENTITY,3
31,Ministry,ENTITY,3
32,of,0,4
33,Personnel,0,4
34,",",0,4
35,Jun,0,4
36,Wang,0,4
37,as,0,4
38,vice,0,4
39,minister,0,4
40,of,0,4
41,the,0,4
42,Ministry,0,4
43,of,0,4
44,Coal,0,4
45,Industry,0,4
46,",",0,4
47,Haitao,0,4
48,Zhang,0,4
49,as,0,4
50,vice,0,4
51,minister,0,4
52,of,0,4
53,the,0,4
54,Ministry,0,4
55,of,0,4
56,Broadcasting,0,4
57,",",0,4
58,Films,0,4
59,and,0,4
60,TV,0,4
61,Programs,0,4
62,",",0,4
63,Jiliang,0,4
64,Shi,0,4
65,as,0,4
66,vice,0,4
67,president,0,4
68,of,0,4
69,the,0,4
70,People,0,4
71,'s,0,4
72,Bank,0,4
73,of,0,4
74,China,0,4
75,",",0,4
76,Geng,0,4
77,Chen,0,4
78,as,0,4
79,vice,0,4
80,general,0,4
81,manager,0,4
82,of,0,4
83,the,0,4
84,China,0,4
85,Petroleum,0,4
86,&,0,4
87,Natural,0,4
88,Gas,0,4
89,Corporation,0,4
90,",",0,4
91,Yongqiu,0,4
92,Wang,0,4
93,as,0,4
94,consul,0,4
95,general,0,4
96,-LRB-,0,4
97,with,0,4
98,the,0,4
99,rank,0,4
100,of,0,4
101,ambassador,0,4
102,-RRB-,0,4
103,in,0,4
104,San,0,4
105,Francisco,0,4
106,",",0,4
107,Shuzhen,0,4
108,Huo,0,4
109,as,0,4
110,consul,0,4
111,general,0,4
112,in,0,4
113,Sao,0,4
114,Paulo,0,4
115,",",0,4
116,Qi,0,4
117,Lu,0,4
118,as,0,4
119,consul,0,4
120,general,0,4
121,in,0,4
122,Fukuoka,0,5
123,",",0,5
124,Qiguang,0,5
125,An,0,5
126,as,0,5
127,consul,0,5
128,general,0,5
129,in,0,5
130,Karachi,0,5
131,",",0,5
132,Zhiguo,0,5
133,Li,0,5
134,as,0,5
135,consul,0,5
136,general,0,5
137,in,0,5
138,Dubai,0,5
139,",",0,5
140,Junxiu,0,5
141,Liu,0,5
142,as,0,5
143,consul,0,5
144,general,0,5
145,in,0,5
146,Barcelona,0,5
147,",",0,5
148,and,0,5
149,Gewu,0,5
150,Wang,0,5
151,as,0,5
152,consul,0,5
153,general,0,5
154,in,0,5
155,Tijuana,0,5
156,.,0,5
157,Xiaosong,0,6
158,Yu,0,6
159,'s,0,6
160,post,0,6
161,as,0,6
162,vice,0,6
163,director,0,6
164,of,0,6
165,State,0,6
166,Economic,0,6
167,and,0,7
168,Trade,0,7
169,Committee,0,7
170,",",0,7
171,Fusen,0,7
172,Zhang,0,7
173,'s,0,7
174,post,0,7
175,as,0,7
176,vice,0,7
177,minister,0,7
178,of,0,7
179,the,0,7
180,Ministry,0,7
181,of,0,7
182,Justice,0,7
183,",",0,7
