,token,ent,sent
0,Culture,0,0
1,clash,0,0
2,Law,ENTITY,1
3,",",ENTITY,1
4,who,ENTITY,1
5,has,0,1
6,now,0,1
7,finished,0,1
8,nine,0,1
9,films,0,1
10,",",0,1
11,was,0,1
12,born,0,2
13,in,0,2
14,Macao,0,2
15,in,0,2
16,1957,0,2
17,.,0,2
18,In,0,3
19,1978,0,3
20,she,ENTITY,3
21,graduated,0,3
22,from,0,3
23,the,0,3
24,University,0,3
25,of,0,3
26,Hong,0,3
27,Kong,0,3
28,with,0,4
29,a,0,4
30,degree,0,4
31,in,0,4
32,English,0,4
33,literature,0,4
34,and,0,4
35,found,0,4
36,work,0,4
37,in,0,4
38,television,0,4
39,.,0,4
40,She,ENTITY,5
41,directed,0,5
42,12,0,5
43,different,0,5
44,TV,0,5
45,movies,0,5
46,before,0,5
47,going,0,5
48,to,0,5
49,London,0,5
50,to,0,6
51,get,0,6
52,her,ENTITY,6
53,masters,0,6
54,in,0,6
55,1982,0,6
56,",",0,6
57,where,0,6
58,she,ENTITY,6
59,majored,0,6
60,in,0,6
61,screenplay,0,6
62,writing,0,6
63,and,0,6
64,directing,0,6
65,.,0,6
66,Her,ENTITY,7
67,thesis,0,7
68,project,0,7
69,",",0,7
70,They,0,7
71,Say,0,7
72,the,0,7
73,Moon,0,7
74,Is,0,7
75,Fuller,0,7
76,",",0,8
77,won,0,8
78,a,0,8
79,silver,0,8
80,medal,0,8
81,at,0,8
82,the,0,8
83,Chicago,0,8
84,Film,0,8
85,Festival,0,8
86,.,0,8
87,Her,ENTITY,9
88,first,0,9
89,film,0,9
90,after,0,9
91,graduating,0,9
92,was,0,9
93,the,0,9
94,1988,0,9
95,work,0,9
96,The,0,9
97,Other,0,10
98,Half,0,10
99,and,0,10
100,the,0,10
101,Other,0,10
102,Half,0,10
103,",",0,10
104,which,0,10
105,explored,0,10
106,the,0,10
107,uncomfortable,0,10
108,problem,0,10
109,of,0,10
110,spouses,0,10
111,being,0,10
112,separated,0,10
113,by,0,10
114,national,0,10
115,boundaries,0,10
116,",",0,10
117,a,0,10
118,familiar,0,10
119,situation,0,10
120,in,0,10
121,Hong,0,10
122,Kong,0,10
123,",",0,10
124,which,0,10
125,is,0,10
126,a,0,10
127,cradle,0,10
128,of,0,10
