,token,ent,sent
0,Scattered,0,0
1,clashes,0,0
2,were,0,0
3,reported,0,0
4,between,0,0
5,Palestinian,0,0
6,protesters,0,0
7,and,0,0
8,Israeli,0,0
9,troops,0,0
10,in,0,1
11,the,0,1
12,West,0,1
13,Bank,0,1
14,and,0,1
15,Gaza,ENTITY,1
16,today,0,1
17,",",0,1
18,despite,0,1
19,intense,0,1
20,diplomatic,0,1
21,efforts,0,1
22,to,0,1
23,stop,0,1
24,that,0,1
25,.,0,1
26,Palestinians,0,2
27,say,0,2
28,a,0,2
29,17,0,2
30,-,0,2
31,year,0,2
32,-,0,2
33,old,0,2
34,protester,0,2
35,was,0,2
36,killed,0,3
37,by,0,3
38,Israeli,0,3
39,gunfire,0,3
40,in,0,3
41,the,0,3
42,West,0,3
43,Bank,0,3
44,",",0,3
45,and,0,3
46,a,0,3
47,16,0,3
48,-,0,3
49,year,0,3
50,-,0,3
51,old,0,3
52,boy,0,3
53,died,0,3
54,in,0,3
55,Gaza,ENTITY,3
56,.,0,3
57,In,0,4
58,Ramallah,0,4
59,",",0,4
60,protesters,0,4
61,set,0,4
62,fire,0,4
63,to,0,4
64,tires,0,4
65,before,0,4
66,being,0,4
67,driven,0,5
68,back,0,5
69,by,0,5
70,Israeli,0,5
71,forces,0,5
72,.,0,5
73,U.N.,0,6
74,Secretary,0,6
75,-,0,6
76,General,0,6
77,Kofi,0,6
78,Annan,0,6
79,met,0,6
80,today,0,6
81,with,0,6
82,Palestinian,0,6
83,leader,0,7
84,Yasser,0,7
85,Arafat,0,7
86,.,0,7
87,Annan,0,8
88,returned,0,8
89,to,0,8
90,Gaza,ENTITY,8
91,after,0,8
92,meeting,0,8
93,with,0,8
94,Israeli,0,8
95,Prime,0,8
96,Minister,0,8
97,Ehud,0,9
98,Barak,0,9
99,and,0,9
100,consulting,0,9
101,by,0,9
102,phone,0,9
103,with,0,9
104,President,0,9
105,Clinton,0,9
106,.,0,9
107,Arafat,0,10
108,is,0,10
109,pushing,0,10
110,Annan,0,10
111,to,0,10
112,appoint,0,10
113,an,0,10
114,international,0,10
115,commission,0,10
116,to,0,10
117,look,0,11
118,into,0,11
119,the,0,11
120,violence,0,11
121,.,0,11
