,token,ent,sent
0,American,0,0
1,businessman,0,0
2,Edmund,0,0
3,Pope,0,0
4,today,0,0
5,formally,0,0
6,asked,0,0
7,Russian,ENTITY,0
8,President,ENTITY,0
9,Vladimir,0,0
10,Putin,0,1
11,for,0,1
12,a,0,1
13,pardon,0,1
14,.,0,1
15,Pope,0,2
16,was,0,2
17,sentenced,0,2
18,yesterday,0,2
19,to,0,2
20,20,0,2
21,years,0,2
22,hard,0,2
23,labor,0,2
24,after,0,2
25,a,0,3
26,Moscow,0,3
27,court,0,3
28,found,0,3
29,him,0,3
30,guilty,0,3
31,of,0,3
32,spying,0,3
33,.,0,3
34,Prosecutors,0,4
35,said,0,4
36,Pope,0,4
37,had,0,4
38,illegally,0,4
39,obtained,0,4
40,classified,0,4
41,blueprints,0,4
42,for,0,4
43,a,0,4
44,new,0,5
45,Russian,0,5
46,high,0,5
47,-,0,5
48,speed,0,5
49,torpedo,0,5
50,.,0,5
51,Pope,0,6
52,",",0,6
53,whose,0,6
54,company,0,6
55,analyzes,0,6
56,foreign,0,6
57,maritime,0,6
58,equipment,0,6
59,",",0,6
60,has,0,6
61,maintained,0,7
62,his,0,7
63,innocence,0,7
64,.,0,7
65,He,0,8
66,is,0,8
67,the,0,8
68,first,0,8
69,American,0,8
70,citizen,0,8
71,to,0,8
72,be,0,8
73,jailed,0,8
74,for,0,8
75,espionage,0,9
76,since,0,9
77,the,0,9
78,end,0,9
79,of,0,9
80,the,0,9
81,Cold,0,9
82,War,0,9
83,.,0,9
84,The,0,10
85,World,0,10
86,'s,0,10
87,Nenad,0,10
88,Chebeck,0,10
89,is,0,10
90,in,0,10
91,Moscow,0,10
92,.,0,10
93,Nenad,0,11
94,",",0,11
95,yesterday,0,11
96,Mr.,0,11
97,Pope,0,11
98,was,0,11
99,sentenced,0,11
100,despite,0,11
101,an,0,11
102,appeal,0,11
103,for,0,12
104,clemency,0,12
105,by,0,12
106,President,0,12
107,Clinton,0,12
108,.,0,12
109,Why,0,13
110,has,0,13
111,he,0,13
112,taken,0,13
113,this,0,13
114,legal,0,13
115,option,0,13
116,?,0,13
117,Does,0,14
118,he,0,14
119,have,0,14
120,no,0,14
121,confidence,0,14
