,token,ent,sent
0,A,ENTITY,0
1,new,ENTITY,0
2,project,ENTITY,0
3,encouraging,0,0
4,rooftop,0,0
5,gardens,0,0
6,in,0,0
7,Chicago,0,0
8,is,0,0
9,bringing,0,0
10,new,0,1
11,meaning,0,1
12,to,0,1
13,the,0,1
14,term,0,1
15,``,0,1
16,urban,0,1
17,jungle,0,1
18,.,0,1
19,'',0,1
20,The,0,2
21,roof,0,2
22,of,0,2
23,City,0,2
24,Hall,0,2
25,is,0,2
26,being,0,2
27,transformed,0,2
28,into,0,2
29,an,0,2
30,urban,0,3
31,oasis,0,3
32,.,0,3
33,Rooftops,0,4
34,normally,0,4
35,absorb,0,4
36,the,0,4
37,hot,0,4
38,sun,0,4
39,and,0,4
40,heat,0,4
41,up,0,4
42,the,0,4
43,air,0,5
44,in,0,5
45,cities,0,5
46,which,0,5
47,can,0,5
48,make,0,5
49,pollution,0,5
50,worse,0,5
51,.,0,5
52,The,ENTITY,6
53,project,ENTITY,6
54,is,0,6
55,part,0,6
56,of,0,6
57,a,0,6
58,federal,0,6
59,government,0,6
60,study,0,6
61,to,0,6
62,see,0,7
63,if,0,7
64,rooftop,0,7
65,gardens,0,7
66,can,0,7
67,have,0,7
68,the,0,7
69,opposite,0,7
70,effect,0,7
71,.,0,7
