,token,ent,sent
0,Ing,0,0
1,.,0,0
2,C.,ENTITY,1
3,Olivetti,ENTITY,1
4,&,ENTITY,1
5,Co.,ENTITY,1
6,",",0,1
7,claiming,0,1
8,it,ENTITY,1
9,has,0,1
10,won,0,1
11,the,0,1
12,race,0,2
13,in,0,2
14,Europe,0,2
15,to,0,2
16,introduce,0,2
17,computers,0,2
18,based,0,2
19,on,0,2
20,a,0,2
21,powerful,0,2
22,new,0,2
23,microprocessor,0,2
24,chip,0,2
25,",",0,2
26,unveiled,0,2
27,its,ENTITY,2
28,CP486,0,2
29,computer,0,2
30,yesterday,0,2
31,.,0,2
32,The,0,3
33,product,0,3
34,is,0,3
35,the,0,3
36,first,0,3
37,from,0,3
38,a,0,3
39,European,0,3
40,company,0,3
41,based,0,3
42,on,0,4
43,Intel,0,4
44,Corp.,0,4
45,'s,0,4
46,new,0,4
47,32,0,4
48,-,0,4
49,bit,0,4
50,486tm,0,4
51,microprocessor,0,4
52,",",0,4
53,which,0,4
54,works,0,4
55,several,0,4
56,times,0,4
57,faster,0,4
58,than,0,4
59,previously,0,4
60,available,0,4
61,chips,0,4
62,.,0,4
63,Hewlett,0,5
64,-,0,5
65,Packard,0,5
66,Co.,0,5
67,became,0,5
68,the,0,5
69,first,0,5
70,company,0,5
71,world,0,5
72,-,0,5
73,wide,0,6
74,to,0,6
75,announce,0,6
76,a,0,6
77,product,0,6
78,based,0,6
79,on,0,6
80,the,0,6
81,chip,0,6
82,earlier,0,6
83,this,0,6
84,month,0,6
85,",",0,6
86,but,0,6
87,it,0,6
88,wo,0,6
89,n't,0,6
90,start,0,6
91,shipping,0,6
92,the,0,6
93,computers,0,6
94,until,0,6
95,early,0,6
96,next,0,6
97,year,0,6
98,.,0,6
99,An,0,7
100,Olivetti,ENTITY,7
101,spokesman,0,7
102,said,0,7
103,the,ENTITY,7
104,company,ENTITY,7
105,'s,ENTITY,7
106,factories,0,7
107,are,0,7
108,already,0,7
109,beginning,0,8
110,to,0,8
111,produce,0,8
112,the,0,8
113,machine,0,8
114,",",0,8
115,and,0,8
116,that,0,8
117,it,0,8
118,should,0,8
119,be,0,8
120,available,0,8
121,in,0,8
122,Europe,0,8
