,token,ent,sent
0,Xinhua,0,0
1,News,0,0
2,Agency,0,0
3,",",0,0
4,Dalian,ENTITY,0
5,",",0,0
6,March,0,0
7,16,0,0
8,",",0,0
9,by,0,0
10,wire,0,1
11,-LRB-,0,1
12,reporter,0,1
13,Hua,0,1
14,Zhao,0,1
15,-RRB-,0,1
16,This,0,2
17,reporter,0,2
18,learned,0,2
19,a,0,2
20,few,0,2
21,days,0,2
22,ago,0,2
23,from,0,2
24,the,0,2
25,recently,0,2
26,convened,0,3
27,working,0,3
28,conference,0,3
29,of,0,3
30,Dalian,ENTITY,3
31,City,0,3
32,on,0,3
33,its,ENTITY,3
34,opening,0,3
35,to,0,3
36,the,0,3
37,outside,0,3
38,world,0,3
39,held,0,3
40,here,0,3
41,that,0,3
42,",",0,3
43,in,0,3
44,1995,0,3
45,",",0,3
46,the,0,3
47,export,0,3
48,volume,0,3
49,of,0,3
50,Dalian,ENTITY,3
51,'s,ENTITY,3
52,"""",0,3
53,three,0,3
54,-,0,3
55,capital,0,3
56,"""",0,3
57,enterprises,0,3
58,reached,0,3
59,1.44,0,3
60,billion,0,3
61,US,0,3
62,dollars,0,3
63,",",0,3
64,which,0,3
65,was,0,3
66,more,0,3
67,than,0,3
68,a,0,3
69,half,0,3
70,of,0,3
71,the,ENTITY,3
72,city,ENTITY,3
73,'s,ENTITY,3
74,export,0,3
75,volume,0,3
76,.,0,3
77,Dalian,ENTITY,4
78,is,0,4
79,one,0,4
80,of,0,4
81,China,0,4
82,'s,0,4
83,cities,0,4
84,that,0,4
85,resident,0,4
86,foreign,0,4
87,businessmen,0,5
88,focus,0,5
89,on,0,5
90,most,0,5
91,.,0,5
92,Currently,0,6
93,",",0,6
94,there,0,6
95,are,0,6
96,already,0,6
97,"5,226",0,6
98,foreign,0,6
99,-,0,6
100,invested,0,6
101,enterprises,0,6
102,here,0,7
103,",",0,7
104,with,0,7
105,a,0,7
106,contracted,0,7
107,volume,0,7
108,of,0,7
109,15.81,0,7
110,billion,0,7
111,US,0,7
112,dollars,0,7
113,",",0,7
114,an,0,7
115,agreed,0,7
116,volume,0,7
117,of,0,7
118,8.27,0,7
119,billion,0,7
120,US,0,7
121,dollars,0,7
122,of,0,7
123,foreign,0,7
124,funds,0,7
125,and,0,7
126,3.16,0,7
127,billion,0,7
128,US,0,7
129,dollars,0,7
130,of,0,7
131,foreign,0,7
132,funds,0,7
133,in,0,7
134,actual,0,7
135,use,0,7
136,.,0,7
137,According,0,8
138,to,0,8
139,presentations,0,8
140,",",0,8
141,last,0,8
142,year,0,8
143,",",0,8
144,Dalian,ENTITY,8
145,'s,ENTITY,8
146,foreign,0,8
147,trade,0,9
148,export,0,9
149,under,0,9
150,all,0,9
151,kinds,0,9
152,of,0,9
153,unfavorable,0,9
154,conditions,0,9
155,",",0,9
156,still,0,9
157,maintained,0,9
158,continuous,0,9
159,growth,0,9
160,momentum,0,9
161,.,0,9
162,The,0,10
163,entire,0,10
164,year,0,10
165,'s,0,10
166,export,0,10
167,volume,0,10
168,reached,0,10
169,2.524,0,10
170,billion,0,10
171,US,0,10
172,dollars,0,11
173,",",0,11
174,increasing,0,11
175,by,0,11
176,more,0,11
177,than,0,11
178,25,0,11
179,%,0,11
180,compared,0,11
181,with,0,11
182,the,0,11
183,previous,0,11
184,year,0,11
185,.,0,11
186,This,0,12
187,rate,0,12
