,token,ent,sent
0,Fatalities,0,0
1,on,0,0
2,rural,0,0
3,interstates,0,0
4,rose,0,0
5,33,0,0
6,%,0,0
7,between,0,0
8,1986,0,0
9,and,0,0
10,last,0,1
11,year,0,1
12,",",0,1
13,the,ENTITY,1
14,National,ENTITY,1
15,Highway,0,1
16,Traffic,0,1
17,Safety,0,1
18,Administration,0,1
19,said,0,1
20,in,0,1
21,a,0,1
22,report,0,1
23,on,0,1
24,the,0,1
25,impact,0,1
26,of,0,1
27,the,0,1
28,65,0,1
29,miles,0,1
30,-,0,1
31,per,0,1
32,-,0,1
33,hour,0,1
34,speed,0,1
35,limit,0,1
36,on,0,1
37,those,0,1
38,roads,0,1
39,.,0,1
40,The,0,2
41,report,0,2
42,to,0,2
43,Congress,0,2
44,said,0,2
45,that,0,2
46,fatalities,0,2
47,rose,0,2
48,18,0,2
49,%,0,2
50,in,0,3
51,1987,0,3
52,and,0,3
53,13,0,3
54,%,0,3
55,in,0,3
56,1988,0,3
57,on,0,3
58,rural,0,3
59,interstates,0,3
60,.,0,3
61,The,0,4
62,1987,0,4
63,highway,0,4
64,bill,0,4
65,permitted,0,4
66,states,0,4
67,to,0,4
68,raise,0,4
69,the,0,4
70,speed,0,4
71,limit,0,5
72,to,0,5
73,65,0,5
74,mph,0,5
75,from,0,5
76,55,0,5
77,mph,0,5
78,on,0,5
79,interstate,0,5
80,roads,0,5
81,",",0,5
82,which,0,5
83,are,0,5
84,defined,0,5
85,as,0,5
86,highways,0,5
87,that,0,5
88,pass,0,5
89,through,0,5
90,areas,0,5
91,with,0,5
92,fewer,0,5
93,than,0,5
94,"50,000",0,5
95,people,0,5
96,.,0,5
97,Since,0,6
98,1987,0,6
99,",",0,6
100,40,0,6
101,states,0,6
102,have,0,6
103,increased,0,6
104,the,0,6
105,speed,0,6
106,limit,0,6
107,on,0,7
108,rural,0,7
109,interstates,0,7
110,.,0,7
111,``,0,8
112,About,0,8
113,one,0,8
114,-,0,8
115,third,0,8
116,of,0,8
117,the,0,8
118,fatality,0,8
119,increase,0,8
120,is,0,8
121,attributed,0,9
122,to,0,9
123,greater,0,9
124,travel,0,9
125,",",0,9
126,and,0,9
127,about,0,9
128,two,0,9
129,-,0,9
130,thirds,0,9
131,is,0,9
132,attributed,0,9
133,to,0,9
134,other,0,9
135,factors,0,9
136,-LCB-,0,9
137,primarily,0,9
138,to,0,9
139,greater,0,9
140,speed,0,9
141,-RCB-,0,9
142,",",0,9
143,'',0,9
144,according,0,9
145,to,0,9
146,NHTSA,ENTITY,9
147,.,0,9
148,The,0,10
149,report,0,10
150,showed,0,10
151,that,0,10
152,deaths,0,10
153,on,0,10
154,urban,0,10
155,interstate,0,10
156,highways,0,10
157,rose,0,10
158,7,0,11
159,%,0,11
160,between,0,11
161,1986,0,11
162,and,0,11
163,last,0,11
164,year,0,11
165,",",0,11
166,while,0,11
167,fatalities,0,11
168,on,0,11
169,non-interstate,0,11
170,roads,0,11
171,were,0,11
172,about,0,11
173,the,0,11
174,same,0,11
175,in,0,11
176,1988,0,11
177,as,0,11
178,in,0,11
179,1986,0,11
180,.,0,11
181,In,0,12
182,states,0,12
183,that,0,12
184,raised,0,12
185,the,0,12
186,speed,0,12
187,limit,0,12
188,on,0,12
189,rural,0,12
190,interstates,0,12
191,",",0,13
192,the,0,13
193,fatality,0,13
194,rate,0,13
195,rose,0,13
196,about,0,13
197,18,0,13
198,%,0,13
199,to,0,13
200,1.7,0,13
201,deaths,0,13
202,per,0,13
203,100,0,13
204,million,0,13
205,miles,0,13
206,traveled,0,13
207,between,0,13
208,1986,0,13
209,and,0,13
210,1988,0,13
211,.,0,13
212,In,0,14
213,contrast,0,14
214,",",0,14
215,the,0,14
216,fatality,0,14
217,rate,0,14
218,in,0,14
219,the,0,14
220,states,0,14
221,that,0,14
222,retained,0,15
223,the,0,15
224,55,0,15
225,mph,0,15
226,limit,0,15
227,was,0,15
228,0.9,0,15
229,last,0,15
230,year,0,15
231,",",0,15
232,the,0,15
233,same,0,15
234,as,0,15
235,in,0,15
236,1986,0,15
237,.,0,15
