,token,ent,sent
0,Ehud,ENTITY,0
1,Barak,ENTITY,0
2,is,0,0
3,talking,0,0
4,to,0,0
5,his,ENTITY,0
6,team,0,0
7,today,0,0
8,.,0,0
9,He,ENTITY,1
10,called,0,1
11,a,0,1
12,time,0,1
13,-,0,1
14,out,0,1
15,after,0,1
16,three,0,1
17,days,0,1
18,of,0,1
19,talks,0,2
20,in,0,2
21,the,0,2
22,Egyptian,0,2
23,resort,0,2
24,of,0,2
25,Tabah,0,2
26,.,0,2
27,Even,0,3
28,if,0,3
29,Barak,ENTITY,3
30,decides,0,3
31,to,0,3
32,go,0,3
33,ahead,0,3
34,with,0,3
35,the,0,3
36,talks,0,3
37,",",0,4
38,they,0,4
39,would,0,4
40,not,0,4
41,restart,0,4
42,before,0,4
43,tomorrow,0,4
44,'s,0,4
45,funerals,0,4
46,for,0,4
47,the,0,4
48,two,0,4
49,slain,0,4
50,Israelis,0,4
51,.,0,4
