,token,ent,sent
0,Our,0,0
1,founder,0,0
2,here,0,0
3,at,0,0
4,CNN,0,0
5,",",0,0
6,Ted,0,0
7,Turner,0,0
8,",",0,0
9,has,0,0
10,sold,0,1
11,more,0,1
12,than,0,1
13,half,0,1
14,his,0,1
15,stake,0,1
16,in,0,1
17,AOL,0,1
18,Time,0,1
19,Warner,0,1
20,.,0,1
21,That,0,2
22,'s,0,2
23,a,0,2
24,lot,0,2
25,of,0,2
26,shares,0,2
27,and,0,2
28,a,0,2
29,lot,0,2
30,of,0,2
31,money,0,3
32,.,0,3
33,Andy,0,4
34,Serwer,0,4
35,'s,0,4
36,looking,0,4
37,into,0,4
38,that,0,4
39,and,0,4
40,the,0,4
41,markets,0,4
42,.,0,4
43,If,0,5
44,you,0,5
45,'re,0,5
46,investing,0,5
47,",",0,5
48,why,0,5
49,now,0,5
50,?,0,5
51,Chitchat,0,6
52,in,0,6
53,the,0,6
54,Time,0,6
55,Life,0,6
56,Building,0,6
57,here,0,6
58,at,0,6
59,AOL,0,6
60,and,0,6
61,all,0,7
62,over,0,7
63,Wall,0,7
64,Street,0,7
65,",",0,7
66,Ted,0,7
67,Turner,0,7
68,selling,0,7
69,60,0,7
70,million,0,7
71,shares,0,7
72,for,0,7
73,$,0,7
74,800,0,7
75,million,0,7
76,",",0,7
77,more,0,7
78,than,0,7
79,half,0,7
80,of,0,7
81,his,0,7
82,stake,0,7
83,in,0,7
84,the,0,7
85,company,0,7
86,.,0,7
87,He,0,8
88,opens,0,8
89,40,0,8
90,million,0,8
91,plus,0,8
92,now,0,8
93,.,0,8
94,Question,0,9
95,is,0,9
96,",",0,9
97,Why,0,9
98,?,0,9
99,Why,0,9
100,is,0,9
101,he,0,9
102,selling,0,9
103,?,0,9
104,I,0,10
105,think,0,10
106,",",0,10
107,he,0,10
108,'s,0,10
109,at,0,10
110,least,0,10
111,--,0,10
112,hedging,0,10
113,his,0,10
114,bets,0,11
115,by,0,11
116,keeping,0,11
117,40,0,11
118,million,0,11
119,shares,0,11
120,but,0,11
121,basically,0,11
122,he,0,11
123,'s,0,11
124,decided,0,11
125,that,0,11
126,the,0,11
127,company,0,11
128,is,0,11
129,not,0,11
130,going,0,11
131,where,0,11
132,he,0,11
133,wants,0,11
134,it,0,11
135,to,0,11
136,go,0,11
137,and,0,11
138,he,0,11
139,'s,0,11
140,bailing,0,11
141,out,0,11
142,.,0,11
143,You,0,12
144,know,0,12
145,",",0,12
146,a,0,12
147,lot,0,12
148,of,0,12
149,concern,0,12
150,obviously,0,12
151,by,0,12
152,people,0,12
153,who,0,13
154,still,0,13
155,own,0,13
156,the,0,13
157,stock,0,13
158,.,0,13
159,My,0,14
160,point,0,14
161,about,0,14
162,this,0,14
163,",",0,14
164,if,0,14
165,Ted,0,14
166,Turner,0,14
167,were,0,14
168,so,0,14
169,smart,0,15
170,and,0,15
171,he,0,15
172,'s,0,15
173,a,0,15
174,very,0,15
175,smart,0,15
176,guy,0,15
177,but,0,15
178,he,0,15
179,did,0,15
180,not,0,15
181,sell,0,15
182,at,0,15
183,the,0,15
184,top,0,15
185,",",0,15
186,okay,0,15
187,?,0,15
188,He,0,16
189,did,0,16
190,n't,0,16
191,sell,0,16
192,at,0,16
193,$,0,16
194,60,0,16
195,.,0,16
196,Hind,0,17
197,sight,0,17
198,would,0,17
199,have,0,17
200,liked,0,17
201,to,0,17
202,have,0,17
203,gotten,0,17
204,that,0,17
205,.,0,17
206,He,0,18
207,believed,0,18
208,in,0,18
209,the,0,18
210,merger,0,18
211,like,0,18
212,most,0,18
213,other,0,18
214,people,0,18
215,did,0,18
216,.,0,19
217,We,0,20
218,'ll,0,20
219,look,0,20
220,back,0,20
221,five,0,20
222,years,0,20
223,from,0,20
224,now,0,20
225,",",0,20
226,you,0,20
227,can,0,21
228,see,0,21
229,",",0,21
230,he,0,21
231,has,0,21
232,lost,0,21
233,a,0,21
234,lot,0,21
235,of,0,21
236,money,0,21
237,.,0,21
238,You,0,22
239,know,0,22
240,",",0,22
241,He,0,22
242,still,0,22
243,had,0,22
244,$,0,22
245,1.7,0,22
246,billion,0,22
247,",",0,22
248,we,0,23
249,'re,0,23
250,not,0,23
251,shedding,0,23
252,tears,0,23
253,.,0,23
254,He,0,24
255,did,0,24
256,have,0,24
257,$,0,24
258,8,0,24
259,billion,0,24
260,.,0,24
261,He,0,25
262,'s,0,25
263,left,0,25
264,a,0,25
265,lot,0,25
266,on,0,25
267,the,0,25
268,table,0,25
269,.,0,25
270,We,0,26
271,'ll,0,26
272,look,0,26
273,back,0,26
274,five,0,26
275,years,0,26
276,from,0,26
277,now,0,26
278,",",0,26
279,when,0,26
280,the,0,27
281,stock,0,27
282,is,0,27
283,either,0,27
284,at,0,27
285,$,0,27
286,13,0,27
287,still,0,27
288,or,0,27
289,$,0,27
290,8,0,27
291,or,0,27
292,$,0,27
293,30,0,27
294,and,0,27
295,say,0,27
296,",",0,27
297,he,0,27
298,was,0,27
299,either,0,27
300,very,0,27
301,smart,0,27
302,or,0,27
303,not,0,27
304,smart,0,27
305,at,0,27
306,all,0,27
307,.,0,27
308,He,0,28
309,'s,0,28
310,still,0,28
311,hedging,0,28
312,his,0,28
313,bet,0,28
314,by,0,28
315,keeping,0,28
316,40,0,28
317,million,0,28
318,stake,0,29
319,.,0,29
320,I,0,30
321,hope,0,30
322,he,0,30
323,'s,0,30
324,wrong,0,30
325,.,0,30
326,Me,0,31
327,",",0,31
328,too,0,31
329,.,0,31
330,The,0,32
331,question,0,32
332,",",0,32
333,I,0,32
334,'m,0,32
335,an,0,32
336,AOL,0,32
337,shareholder,0,32
338,sitting,0,32
339,at,0,32
340,home,0,33
341,",",0,33
342,hearing,0,33
343,this,0,33
344,news,0,33
345,",",0,33
346,Does,0,33
347,this,0,33
348,set,0,33
349,off,0,33
350,a,0,33
351,few,0,33
352,alarms,0,33
353,?,0,33
354,Will,0,33
355,people,0,33
356,panic,0,33
357,and,0,33
358,everybody,0,33
359,sell,0,33
360,it,0,33
361,?,0,33
362,I,0,34
