,token,ent,sent
0,Lynch,ENTITY,0
1,Corp.,ENTITY,0
2,said,0,0
3,its,ENTITY,0
4,Lynch,0,0
5,Telephone,0,0
6,Corp.,0,0
7,subsidiary,0,0
8,completed,0,0
9,the,0,0
10,acquisition,0,1
11,of,0,1
12,Western,0,1
13,New,0,1
14,Mexico,0,1
15,Telephone,0,1
16,Co.,0,1
17,for,0,1
18,$,0,1
19,20,0,1
20,million,0,1
21,plus,0,1
22,assumption,0,1
23,of,0,1
24,$,0,1
25,24,0,1
26,million,0,1
27,of,0,1
28,debt,0,1
29,.,0,1
30,Western,0,2
31,New,0,2
32,Mexico,0,2
33,Telephone,0,2
34,",",0,2
35,Silver,0,2
36,City,0,2
37,",",0,2
38,had,0,2
39,net,0,2
40,income,0,3
41,of,0,3
42,$,0,3
43,1.9,0,3
44,million,0,3
45,on,0,3
46,revenue,0,3
47,of,0,3
48,about,0,3
49,$,0,3
50,10,0,3
51,million,0,3
52,last,0,3
53,year,0,3
54,.,0,3
55,It,0,4
56,is,0,4
57,an,0,4
58,independent,0,4
59,phone,0,4
60,company,0,4
61,with,0,4
62,a,0,4
63,service,0,4
64,area,0,4
65,of,0,5
66,"15,000",0,5
67,square,0,5
68,miles,0,5
69,in,0,5
70,southwest,0,5
71,New,0,5
72,Mexico,0,5
73,.,0,5
74,It,0,6
75,is,0,6
76,also,0,6
77,a,0,6
78,partner,0,6
79,in,0,6
80,the,0,6
81,wireline,0,6
82,cellular,0,6
83,franchise,0,6
84,covering,0,7
85,most,0,7
86,of,0,7
87,western,0,7
88,New,0,7
89,Mexico,0,7
90,.,0,7
91,The,0,8
92,transaction,0,8
93,represents,0,8
94,Lynch,ENTITY,8
95,'s,ENTITY,8
96,entry,0,8
97,into,0,8
98,the,0,8
99,telephone,0,8
100,business,0,8
101,.,0,9
102,The,ENTITY,10
103,company,ENTITY,10
104,",",0,10
105,which,0,10
106,has,0,10
107,interests,0,10
108,in,0,10
109,television,0,10
110,",",0,10
111,trucking,0,10
112,services,0,11
113,",",0,11
114,and,0,11
115,glass,0,11
116,-,0,11
117,making,0,11
118,and,0,11
119,food,0,11
120,-,0,11
121,processing,0,11
122,equipment,0,11
123,",",0,11
124,said,0,11
125,it,ENTITY,11
126,plans,0,11
127,to,0,11
128,make,0,11
129,other,0,11
130,acquisitions,0,11
131,in,0,11
132,the,0,11
133,telephone,0,11
134,industry,0,11
135,.,0,11
