,token,ent,sent
0,Americans,0,0
1,are,0,0
2,slowly,0,0
3,finding,0,0
4,out,0,0
5,there,0,0
6,are,0,0
7,many,0,0
8,health,0,0
9,benefits,0,0
10,associated,0,1
11,with,0,1
12,soy,0,1
13,.,0,1
14,Holly,ENTITY,2
15,Firfer,ENTITY,2
16,has,0,2
17,details,0,2
18,in,0,2
19,this,0,2
20,edition,0,2
21,of,0,2
22,``,0,2
23,Feeling,0,2
24,Fit,0,3
25,.,0,3
26,'',0,3
27,This,0,4
28,little,0,4
29,bean,0,4
30,native,0,4
31,to,0,4
32,northern,0,4
33,China,0,4
34,is,0,4
35,a,0,4
36,complete,0,4
37,protein,0,5
38,.,0,5
39,A,0,6
40,main,0,6
41,source,0,6
42,of,0,6
43,protein,0,6
44,for,0,6
45,millions,0,6
46,of,0,6
47,Asians,0,6
48,",",0,6
49,soy,0,7
50,is,0,7
51,also,0,7
52,rich,0,7
53,in,0,7
54,vitamin,0,7
55,B,0,7
56,and,0,7
57,dietary,0,7
58,fiber,0,7
59,.,0,7
60,Studies,0,8
61,have,0,8
62,shown,0,8
63,it,0,8
64,can,0,8
65,lower,0,8
66,cholesterol,0,8
67,and,0,8
68,reduce,0,8
69,the,0,8
70,risk,0,9
71,of,0,9
72,heart,0,9
73,attacks,0,9
74,and,0,9
75,strokes,0,9
76,",",0,9
77,and,0,9
78,just,0,9
79,last,0,9
80,year,0,9
81,",",0,9
82,the,0,9
83,FDA,0,9
84,approved,0,9
85,labeling,0,9
86,on,0,9
87,soy,0,9
88,products,0,9
89,touting,0,9
90,the,0,9
91,benefits,0,9
92,in,0,9
93,reducing,0,9
94,heart,0,9
95,disease,0,9
96,.,0,9
97,Many,0,10
98,soy,0,10
99,products,0,10
100,can,0,10
101,now,0,10
102,be,0,10
103,found,0,10
104,on,0,10
105,your,0,10
106,local,0,10
107,grocer,0,11
108,'s,0,11
109,shelf,0,11
110,.,0,11
111,These,0,12
112,are,0,12
113,green,0,12
114,",",0,12
115,immature,0,12
116,soybeans,0,12
117,in,0,12
118,the,0,12
119,pod,0,12
120,that,0,12
121,are,0,13
122,known,0,13
123,in,0,13
124,Japan,0,13
125,as,0,13
126,Edemame,0,13
127,.,0,13
128,A,0,14
129,bowl,0,14
130,of,0,14
131,cereal,0,14
132,with,0,14
133,some,0,14
134,soy,0,14
135,milk,0,14
136,to,0,14
137,put,0,14
138,on,0,15
139,it,0,15
140,.,0,15
141,If,0,16
142,someone,0,16
143,is,0,16
144,allergic,0,16
145,to,0,16
146,regular,0,16
147,milk,0,16
148,",",0,16
149,soy,0,16
150,milk,0,16
151,is,0,17
152,a,0,17
153,wonderful,0,17
154,alternative,0,17
155,.,0,17
156,Some,0,18
157,experts,0,18
158,also,0,18
159,claim,0,18
160,soy,0,18
161,may,0,18
162,slow,0,18
163,cancer,0,18
164,growth,0,18
165,",",0,18
166,prevent,0,19
167,osteoporosis,0,19
168,and,0,19
169,reduce,0,19
170,hot,0,19
171,flashes,0,19
172,during,0,19
173,menopause,0,19
174,.,0,19
175,Experts,0,20
176,do,0,20
177,caution,0,20
178,that,0,20
179,soy,0,20
180,should,0,20
181,be,0,20
182,eaten,0,20
183,in,0,20
184,moderation,0,20
185,",",0,21
186,and,0,21
187,",",0,21
188,although,0,21
189,soy,0,21
190,is,0,21
191,a,0,21
192,protein,0,21
193,",",0,21
194,it,0,21
195,can,0,21
196,be,0,21
197,associated,0,21
198,with,0,21
199,some,0,21
200,food,0,21
201,allergies,0,21
202,",",0,21
203,so,0,21
204,check,0,21
205,with,0,21
206,your,0,21
207,doctor,0,21
208,.,0,21
209,For,0,22
210,``,0,22
211,Feeling,0,22
212,Fit,0,22
213,",",0,22
214,'',0,22
215,I,ENTITY,22
216,'m,0,22
217,Holly,0,22
218,Firfer,0,22
219,.,0,23
