,token,ent,sent
0,The,0,0
1,Washington,0,0
2,Post,0,0
3,newspaper,0,0
4,reported,0,0
5,Sunday,0,0
6,that,0,0
7,the,0,0
8,officer,0,0
9,overseeing,0,0
10,the,0,1
11,Navy,0,1
12,probe,0,1
13,of,0,1
14,the,ENTITY,1
15,terrorist,ENTITY,1
16,bombing,ENTITY,1
17,of,0,1
18,the,0,1
19,US,0,1
20,Navy,0,1
21,destroyer,0,1
22,Cole,0,1
23,has,0,1
24,concluded,0,1
25,that,0,1
26,no,0,1
27,one,0,1
28,should,0,1
29,be,0,1
30,punished,0,1
31,.,0,1
32,Admiral,0,2
33,Robert,0,2
34,Nader,0,2
35,reportedly,0,2
36,rejected,0,2
37,the,0,2
38,conclusion,0,2
39,of,0,2
40,a,0,2
41,lower,0,2
42,ranking,0,3
43,investigating,0,3
44,officer,0,3
45,that,0,3
46,better,0,3
47,security,0,3
48,precautions,0,3
49,could,0,3
50,have,0,3
51,mitigated,0,3
52,the,0,3
53,effects,0,3
54,of,0,3
55,the,ENTITY,3
56,explosion,0,3
57,.,0,3
58,That,ENTITY,4
59,October,0,4
60,12th,0,4
61,bombing,0,4
62,in,0,4
63,the,0,4
64,Yemeni,0,4
65,port,0,4
66,of,0,4
67,Aden,0,4
68,killed,0,5
69,seventeen,0,5
70,sailors,0,5
71,and,0,5
72,wounded,0,5
73,thirty,0,5
74,-,0,5
75,nine,0,5
76,.,0,5
