,token,ent,sent
0,David,0,0
1,and,0,0
2,Goliath,0,0
3,Grace,0,1
4,Kuo,0,1
5,comments,0,1
6,that,0,1
7,nylon,0,1
8,66,0,1
9,was,0,1
10,a,0,1
11,new,0,1
12,fiber,0,1
13,with,0,2
14,good,0,2
15,elasticity,0,2
16,",",0,2
17,high,0,2
18,strength,0,2
19,and,0,2
20,a,0,2
21,soft,0,2
22,",",0,2
23,bulky,0,2
24,feel,0,2
25,",",0,2
26,along,0,2
27,with,0,2
28,good,0,2
29,resistance,0,2
30,to,0,2
31,ultraviolet,0,2
32,light,0,2
33,.,0,2
34,Adding,0,3
35,just,0,3
36,15,0,3
37,to,0,3
38,20,0,3
39,%,0,3
40,of,0,3
41,nylon,0,3
42,66,0,3
43,to,0,3
44,a,0,4
45,fabric,0,4
46,transforms,0,4
47,it,0,4
48,",",0,4
49,making,0,4
50,it,0,4
51,thoroughly,0,4
52,suited,0,4
53,to,0,4
54,modern,0,4
55,-,0,4
56,day,0,4
57,demands,0,4
58,for,0,4
59,"""",0,4
60,healthy,0,4
61,",",0,4
62,comfortable,0,4
63,"""",0,4
64,clothing,0,4
65,.,0,4
66,The,0,5
67,big,0,5
68,international,0,5
69,manufacturers,0,5
70,had,0,5
71,realized,0,5
72,this,0,5
73,and,0,5
74,adopted,0,5
75,an,0,5
76,oligarchic,0,6
77,strategy,0,6
78,:,0,6
79,as,0,6
80,well,0,6
81,as,0,6
82,making,0,6
83,it,0,6
84,difficult,0,6
85,for,0,6
86,others,0,6
87,to,0,6
88,obtain,0,6
89,the,0,6
90,raw,0,6
91,materials,0,6
92,",",0,6
93,they,0,6
94,were,0,6
95,very,0,6
96,careful,0,6
97,not,0,6
98,to,0,6
99,reveal,0,6
100,any,0,6
101,of,0,6
102,their,0,6
103,manufacturing,0,6
104,know,0,6
105,-,0,6
106,how,0,6
107,.,0,6
108,But,0,7
109,thanks,0,7
110,to,0,7
111,the,0,7
112,expertise,0,7
113,the,0,7
114,TCH,ENTITY,7
115,team,0,7
116,had,0,7
117,built,0,7
118,up,0,8
119,over,0,8
120,many,0,8
121,years,0,8
122,in,0,8
123,the,0,8
124,textile,0,8
125,fibers,0,8
126,field,0,8
127,",",0,8
128,within,0,8
129,the,0,8
130,first,0,8
131,year,0,8
132,after,0,8
133,the,ENTITY,8
134,company,ENTITY,8
135,was,0,8
136,set,0,8
137,up,0,8
138,they,ENTITY,8
139,succeeded,0,8
140,in,0,8
141,drawing,0,8
142,filaments,0,8
143,from,0,8
144,nylon,0,8
145,66,0,8
146,granules,0,8
147,.,0,8
148,"""",0,9
149,As,0,9
150,soon,0,9
151,as,0,9
152,we,ENTITY,9
153,did,0,9
154,that,0,9
155,",",0,9
156,Dupont,0,9
157,cut,0,9
158,their,0,10
159,prices,0,10
160,",",0,10
161,hoping,0,10
162,to,0,10
163,squeeze,0,10
164,us,ENTITY,10
165,right,0,10
166,out,0,10
167,of,0,10
168,the,0,10
169,market,0,10
170,",",0,10
171,"""",0,10
172,says,0,10
173,Grace,0,10
174,Kuo,0,10
175,with,0,10
176,a,0,10
177,smile,0,10
178,.,0,10
179,But,0,11
180,after,0,11
181,going,0,11
182,head,0,11
183,-,0,11
184,to,0,11
185,-,0,11
186,head,0,11
187,with,0,11
188,TCH,ENTITY,11
189,for,0,12
190,several,0,12
191,years,0,12
192,",",0,12
193,Dupont,0,12
194,realized,0,12
195,how,0,12
196,resilient,0,12
197,the,ENTITY,12
198,company,ENTITY,12
199,was,0,12
200,",",0,12
201,and,0,12
202,since,0,12
203,then,0,12
204,the,0,12
205,two,0,12
206,firms,0,12
207,have,0,12
208,begun,0,12
209,to,0,12
210,cooperate,0,12
211,.,0,12
212,Currently,0,13
213,",",0,13
214,TCH,ENTITY,13
215,is,0,13
216,the,0,13
217,world,0,13
218,'s,0,13
219,fifth,0,13
220,-,0,13
221,largest,0,13
222,manufacturer,0,14
223,of,0,14
224,nylon,0,14
225,66,0,14
226,filament,0,14
227,",",0,14
228,supplying,0,14
229,8,0,14
230,%,0,14
231,of,0,14
232,the,0,14
233,global,0,14
234,market,0,14
235,.,0,14
236,It,ENTITY,15
237,stands,0,15
238,as,0,15
239,another,0,15
240,example,0,15
241,of,0,15
242,a,0,15
243,Taiwanese,0,15
244,company,0,15
245,successfully,0,15
246,taking,0,16
247,on,0,16
248,the,0,16
249,big,0,16
250,boys,0,16
251,in,0,16
252,international,0,16
253,markets,0,16
254,.,0,16
255,The,0,17
256,original,0,17
257,use,0,17
258,of,0,17
259,nylon,0,17
260,66,0,17
261,was,0,17
262,in,0,17
263,tights,0,17
264,and,0,17
265,swimwear,0,18
266,",",0,18
267,but,0,18
268,these,0,18
269,are,0,18
270,far,0,18
271,from,0,18
272,being,0,18
273,the,0,18
274,only,0,18
275,applications,0,18
276,for,0,18
277,such,0,18
278,a,0,18
279,superior,0,18
280,new,0,18
281,fiber,0,18
282,.,0,18
283,But,0,19
284,because,0,19
285,the,0,19
286,filaments,0,19
287,are,0,19
288,so,0,19
289,thin,0,19
290,-LRB-,0,19
291,only,0,19
292,half,0,19
293,the,0,20
294,thickness,0,20
295,of,0,20
296,a,0,20
297,human,0,20
298,hair,0,20
299,-RRB-,0,20
300,",",0,20
301,they,0,20
302,can,0,20
303,easily,0,20
304,break,0,20
305,at,0,20
306,the,0,20
307,yarn,0,20
308,spinning,0,20
309,stage,0,20
310,",",0,20
311,and,0,20
312,at,0,20
313,the,0,20
314,dyeing,0,20
315,stage,0,20
316,the,0,20
317,yarn,0,20
318,absorbs,0,20
319,only,0,20
320,the,0,20
321,smallest,0,20
322,dye,0,20
323,molecules,0,20
324,.,0,20
325,Hence,0,21
326,firms,0,21
327,around,0,21
328,the,0,21
329,world,0,21
330,are,0,21
331,still,0,21
