,token,ent,sent
0,Probably,0,0
1,the,0,0
2,most,0,0
3,clear,0,0
4,-,0,0
5,cut,0,0
6,Soviet,0,0
7,violation,0,0
8,",",0,0
9,for,0,0
10,example,0,1
11,",",0,1
12,is,0,1
13,the,ENTITY,1
14,Krasnoyarsk,0,1
15,radar,0,1
16,.,0,1
17,--,0,2
18,``,0,2
19,Arms,0,2
20,Control,0,2
21,Reality,0,2
22,",",0,2
23,'',0,2
24,Nov.,0,2
25,20,0,2
26,",",0,2
27,1984,0,3
28,",",0,3
29,the,0,3
30,first,0,3
31,of,0,3
32,some,0,3
33,20,0,3
34,Journal,0,3
35,editorials,0,3
36,saying,0,3
37,that,0,3
38,Krasnoyarsk,ENTITY,3
39,violated,0,3
40,the,0,3
41,ABM,0,3
42,treaty,0,3
43,.,0,3
44,--,0,4
45,``,0,4
46,Whether,0,4
47,the,0,4
48,installation,0,4
49,is,0,4
50,for,0,4
51,early,0,4
52,warning,0,4
53,or,0,4
54,space,0,5
55,track,0,5
56,",",0,5
57,it,0,5
58,clearly,0,5
59,is,0,5
60,not,0,5
61,deployed,0,5
62,",",0,5
63,'',0,5
64,the,0,5
65,lawmakers,0,5
66,said,0,5
67,.,0,5
68,``,0,6
69,Thus,0,6
70,we,0,6
71,judge,0,6
72,it,0,6
73,to,0,6
74,be,0,6
75,not,0,6
76,a,0,6
77,violation,0,6
78,of,0,7
79,the,0,7
80,ABM,0,7
81,treaty,0,7
82,at,0,7
83,this,0,7
84,time,0,7
85,.,0,7
86,'',0,7
87,The,0,8
88,delegation,0,8
89,included,0,8
90,a,0,8
91,reporter,0,8
92,from,0,8
93,the,0,8
94,New,0,8
95,York,0,8
96,Times,0,8
97,",",0,9
98,aides,0,9
99,to,0,9
100,Sen.,0,9
101,Edward,0,9
102,M.,0,9
103,Kennedy,0,9
104,and,0,9
105,Rep.,0,9
106,Les,0,9
107,AuCoin,0,9
108,",",0,9
109,and,0,9
110,Natural,0,9
111,Resources,0,9
112,Defense,0,9
113,Council,0,9
114,staff,0,9
115,members,0,9
116,.,0,9
117,--,0,10
118,The,0,10
119,Washington,0,10
120,Post,0,10
121,",",0,10
122,Sept.,0,10
123,9,0,10
124,",",0,10
125,1987,0,10
126,.,0,10
127,--,0,11
128,The,0,11
129,U.S.S.R.,0,11
130,has,0,11
131,taken,0,11
132,unprecedented,0,11
133,unilateral,0,11
134,measures,0,11
135,of,0,11
136,openness,0,11
137,",",0,12
138,by,0,12
139,giving,0,12
140,American,0,12
141,representatives,0,12
142,a,0,12
143,possibility,0,12
144,to,0,12
145,inspect,0,12
146,the,0,12
147,building,0,12
148,site,0,12
149,of,0,12
150,the,ENTITY,12
151,Krasnoyarsk,0,12
152,radar,0,12
153,as,0,12
154,well,0,12
155,as,0,12
156,radar,0,12
157,vans,0,12
158,in,0,12
159,the,0,12
160,areas,0,12
161,of,0,12
162,Gomel,0,12
163,and,0,12
164,Moscow,0,12
165,",",0,12
166,so,0,12
167,as,0,12
168,to,0,12
169,see,0,12
170,for,0,12
171,themselves,0,12
172,that,0,12
173,there,0,12
174,are,0,12
175,no,0,12
176,violations,0,12
177,of,0,12
178,the,0,12
179,ABM,0,12
180,treaty,0,12
181,of,0,12
182,1972,0,12
183,on,0,12
184,the,0,12
185,part,0,12
186,of,0,12
187,the,0,12
188,Soviet,0,12
189,Union,0,12
190,.,0,12
191,--,0,13
192,Letter,0,13
193,from,0,13
194,Eduard,0,13
195,Shevardnadze,0,13
196,to,0,13
197,U.N.,0,13
198,Secretary,0,13
199,-,0,13
200,General,0,13
201,Perez,0,14
202,de,0,14
203,Cuellar,0,14
204,",",0,14
205,reported,0,14
206,in,0,14
207,Tass,0,14
208,",",0,14
209,June,0,14
210,10,0,14
211,",",0,14
212,1988,0,14
213,.,0,14
214,--,0,15
215,The,0,15
216,construction,0,15
217,of,0,15
218,this,0,15
219,station,0,15
220,equal,0,15
221,in,0,15
222,size,0,15
223,to,0,15
224,the,0,16
225,Egyptian,0,16
226,pyramids,0,16
227,constituted,0,16
228,",",0,16
229,I,0,16
230,say,0,16
231,it,0,16
232,directly,0,16
233,",",0,16
234,a,0,16
235,clear,0,16
236,violation,0,16
237,of,0,16
238,ABM,0,16
239,.,0,16
240,--,0,17
241,Eduard,0,17
242,Shevardnadze,0,17
243,",",0,17
244,Oct.,0,17
245,23,0,17
246,",",0,17
247,1989,0,17
248,.,0,17
249,We,0,18
250,'re,0,18
251,happy,0,18
252,",",0,18
253,we,0,18
254,guess,0,18
255,",",0,18
256,to,0,18
257,receive,0,18
258,confirmation,0,18
259,of,0,19
260,the,0,19
261,Krasnoyarsk,ENTITY,19
262,violation,0,19
263,from,0,19
264,the,0,19
265,Soviets,0,19
266,",",0,19
267,five,0,19
268,years,0,19
269,after,0,19
270,we,0,19
271,started,0,19
272,writing,0,19
273,about,0,19
274,it,0,19
275,.,0,19
276,Perhaps,0,20
277,even,0,20
278,the,0,20
279,American,0,20
280,apologists,0,20
281,will,0,20
282,now,0,20
283,accede,0,20
284,.,0,20
285,Without,0,21
286,question,0,21
287,",",0,21
288,something,0,21
289,intriguing,0,21
290,is,0,21
291,going,0,21
292,on,0,21
293,in,0,21
294,the,0,21
295,policy,0,22
296,chambers,0,22
297,of,0,22
298,the,0,22
299,Politburo,0,22
300,.,0,22
301,As,0,23
302,it,0,23
303,bids,0,23
304,for,0,23
305,new,0,23
306,agreements,0,23
307,",",0,23
308,new,0,23
309,loans,0,23
310,and,0,23
311,indeed,0,24
312,admission,0,24
313,to,0,24
314,the,0,24
315,civilized,0,24
316,world,0,24
317,",",0,24
318,the,0,24
319,Soviet,0,24
320,government,0,24
321,has,0,24
322,recognized,0,24
323,it,0,24
324,has,0,24
325,a,0,24
326,credibility,0,24
327,problem,0,24
328,.,0,24
329,So,0,25
330,after,0,25
331,70,0,25
332,years,0,25
333,",",0,25
334,it,0,25
335,is,0,25
336,confessing,0,25
337,the,0,25
338,obvious,0,25
339,",",0,26
340,hoping,0,26
341,to,0,26
342,be,0,26
343,believed,0,26
344,about,0,26
345,other,0,26
346,things,0,26
347,.,0,26
348,It,0,27
349,'s,0,27
350,not,0,27
351,enough,0,27
352,.,0,27
353,If,0,28
354,the,0,28
355,Soviets,0,28
356,want,0,28
357,to,0,28
358,be,0,28
359,believed,0,28
360,",",0,28
361,they,0,28
362,need,0,28
363,to,0,29
364,start,0,29
365,telling,0,29
366,the,0,29
367,truth,0,29
368,about,0,29
369,more,0,29
370,than,0,29
371,the,0,29
372,totally,0,29
373,obvious,0,29
374,.,0,29
375,Our,0,30
376,own,0,30
377,test,0,30
378,of,0,30
379,``,0,30
380,glasnost,0,30
381,'s,0,30
382,'',0,30
383,authenticity,0,30
384,would,0,30
385,be,0,31
386,a,0,31
387,Soviet,0,31
388,decision,0,31
389,to,0,31
390,open,0,31
391,itself,0,31
392,to,0,31
393,a,0,31
394,complete,0,31
395,international,0,31
396,examination,0,31
397,of,0,31
398,one,0,31
399,of,0,31
400,the,0,31
401,most,0,31
402,troubling,0,31
403,mysteries,0,31
404,in,0,31
405,U.S.,0,31
406,-,0,31
407,Soviet,0,31
408,relations,0,31
409,--,0,31
410,the,0,31
411,reported,0,31
412,1979,0,31
413,anthrax,0,31
414,outbreak,0,31
415,at,0,31
416,a,0,31
417,Soviet,0,31
418,military,0,31
419,facility,0,31
420,in,0,31
421,Sverdlovsk,0,31
422,.,0,31
423,The,0,32
424,U.S.,0,32
425,government,0,32
426,has,0,32
427,never,0,32
428,waivered,0,32
429,in,0,32
430,its,0,32
431,assessment,0,32
432,of,0,32
433,this,0,33
434,incident,0,33
435,as,0,33
436,an,0,33
437,accident,0,33
438,at,0,33
439,a,0,33
440,biological,0,33
441,weapons,0,33
442,facility,0,33
443,there,0,33
444,",",0,33
445,and,0,33
446,hence,0,33
447,a,0,33
448,violation,0,33
449,of,0,33
450,the,0,33
451,1972,0,33
452,Biological,0,33
453,Weapons,0,33
454,Convention,0,33
455,.,0,33
456,The,0,34
457,Pentagon,0,34
458,'s,0,34
459,recently,0,34
460,issued,0,34
461,``,0,34
462,Soviet,0,34
463,Military,0,34
464,Power,0,34
465,",",0,34
466,'',0,35
467,though,0,35
468,in,0,35
469,general,0,35
470,adopting,0,35
471,a,0,35
472,softer,0,35
473,line,0,35
474,",",0,35
475,repeated,0,35
476,the,0,35
477,Sverdlovsk,0,35
478,assessment,0,35
479,.,0,35
480,It,0,36
481,also,0,36
482,was,0,36
483,detailed,0,36
484,in,0,36
485,Congressional,0,36
486,testimony,0,36
487,this,0,36
488,past,0,36
489,February,0,36
490,:,0,37
491,An,0,37
492,explosion,0,37
493,at,0,37
494,the,0,37
495,Microbiology,0,37
496,and,0,37
497,Virology,0,37
498,Institute,0,37
499,in,0,37
500,Sverdlovsk,0,37
501,released,0,37
502,anthrax,0,37
503,germs,0,37
504,that,0,37
505,caused,0,37
506,a,0,37
507,significant,0,37
508,number,0,37
509,of,0,37
510,deaths,0,37
511,.,0,37
512,Since,0,38
513,Mr.,0,38
514,Shevardnadze,0,38
515,did,0,38
516,not,0,38
517,address,0,38
518,this,0,38
519,topic,0,38
520,before,0,38
521,the,0,38
522,Supreme,0,39
523,Soviet,0,39
524,",",0,39
525,the,0,39
526,Soviet,0,39
527,Union,0,39
528,'s,0,39
529,official,0,39
530,position,0,39
531,remains,0,39
532,that,0,39
533,the,0,39
534,anthrax,0,39
535,deaths,0,39
536,were,0,39
537,caused,0,39
538,by,0,39
539,tainted,0,39
540,meat,0,39
541,.,0,39
542,We,0,40
543,doubt,0,40
544,this,0,40
545,claim,0,40
546,just,0,40
547,as,0,40
548,we,0,40
549,doubted,0,40
550,Mr.,0,40
551,Shevardnadze,0,40
552,'s,0,41
553,assurance,0,41
554,last,0,41
555,year,0,41
556,that,0,41
557,Krasnoyarsk,ENTITY,41
558,did,0,41
559,n't,0,41
560,violate,0,41
561,the,0,41
562,ABM,0,41
563,treaty,0,41
564,.,0,41
565,And,0,42
566,just,0,42
567,as,0,42
568,we,0,42
569,did,0,42
570,not,0,42
571,believe,0,42
572,the,0,42
573,tendentious,0,42
574,claims,0,42
575,of,0,43
576,the,0,43
577,Congressmen,0,43
578,and,0,43
579,arms,0,43
580,-,0,43
581,control,0,43
582,advocates,0,43
583,who,0,43
584,visited,0,43
585,Krasnoyarsk,0,43
586,",",0,43
587,we,0,43
588,are,0,43
589,in,0,43
590,no,0,43
591,way,0,43
592,persuaded,0,43
593,by,0,43
594,the,0,43
595,assent,0,43
596,to,0,43
597,the,0,43
598,tainted,0,43
599,-,0,43
600,meat,0,43
601,theory,0,43
602,by,0,43
603,a,0,43
604,U.S.,0,43
605,team,0,43
606,of,0,43
607,scientists,0,43
608,who,0,43
609,met,0,43
610,with,0,43
611,Soviet,0,43
612,counterparts,0,43
613,in,0,43
614,Washington,0,43
615,last,0,43
616,year,0,43
617,.,0,43
618,The,0,44
619,Soviets,0,44
620,',0,44
621,explanation,0,44
622,is,0,44
623,that,0,44
624,the,0,44
625,anthrax,0,44
626,came,0,44
627,from,0,44
628,one,0,45
629,lot,0,45
630,of,0,45
631,animal,0,45
632,feed,0,45
633,made,0,45
634,from,0,45
635,the,0,45
636,bones,0,45
637,of,0,45
638,cattle,0,45
639,that,0,45
640,grazed,0,45
641,on,0,45
642,soil,0,45
643,that,0,45
644,was,0,45
645,naturally,0,45
646,infected,0,45
647,with,0,45
648,anthrax,0,45
649,spores,0,45
650,.,0,45
651,Harvard,0,46
652,'s,0,46
653,Matthew,0,46
654,Meselson,0,46
655,--,0,46
656,who,0,46
657,we,0,46
658,read,0,46
659,has,0,46
660,sold,0,46
661,something,0,47
662,called,0,47
663,the,0,47
664,``,0,47
665,scientific,0,47
666,community,0,47
667,'',0,47
668,on,0,47
669,the,0,47
670,notion,0,47
671,that,0,47
672,``,0,47
673,yellow,0,47
674,rain,0,47
675,'',0,47
676,attacks,0,47
677,on,0,47
678,the,0,47
679,Laotian,0,47
680,Hmong,0,47
681,were,0,47
682,in,0,47
683,fact,0,47
684,the,0,47
685,result,0,47
686,of,0,47
687,fecal,0,47
688,showers,0,47
689,by,0,47
690,giant,0,47
691,bees,0,47
692,--,0,47
693,found,0,47
694,the,0,47
695,Soviet,0,47
696,anthrax,0,47
697,scenario,0,47
698,``,0,47
699,completely,0,47
700,plausible,0,47
701,.,0,47
702,'',0,47
703,We,0,48
704,do,0,48
705,n't,0,48
706,believe,0,48
707,it,0,48
708,.,0,48
709,And,0,49
710,we,0,49
711,certainly,0,49
712,do,0,49
713,not,0,49
714,believe,0,49
715,that,0,49
716,Mr.,0,49
717,Gorbachev,0,49
718,or,0,49
719,any,0,50
720,of,0,50
721,his,0,50
722,emissaries,0,50
723,yet,0,50
724,deserve,0,50
725,to,0,50
726,have,0,50
727,the,0,50
728,West,0,50
729,take,0,50
730,their,0,50
731,word,0,50
732,for,0,50
733,it,0,50
734,.,0,50
735,Sverdlovsk,0,51
736,is,0,51
737,a,0,51
738,large,0,51
739,gray,0,51
740,cloud,0,51
741,over,0,51
742,glasnost,0,51
743,and,0,51
744,indeed,0,51
745,over,0,52
746,the,0,52
747,legitimacy,0,52
748,of,0,52
749,the,0,52
750,arms,0,52
751,-,0,52
752,control,0,52
753,process,0,52
754,itself,0,52
755,.,0,52
756,The,0,53
757,U.S.,0,53
758,government,0,53
759,'s,0,53
760,Sverdlovsk,0,53
761,complaint,0,53
762,",",0,53
763,as,0,53
764,with,0,53
765,Krasnoyarsk,ENTITY,53
766,",",0,54
767,is,0,54
768,no,0,54
769,mere,0,54
770,political,0,54
771,posturing,0,54
772,.,0,54
773,Biological,0,55
774,weapons,0,55
775,violations,0,55
776,have,0,55
777,figured,0,55
778,little,0,55
779,in,0,55
780,political,0,55
781,debate,0,55
782,",",0,55
783,and,0,56
784,indeed,0,56
785,have,0,56
786,not,0,56
787,been,0,56
788,pressed,0,56
789,vigorously,0,56
790,enough,0,56
791,by,0,56
792,the,0,56
793,U.S.,0,56
794,government,0,56
795,.,0,56
796,But,0,57
797,the,0,57
798,stated,0,57
799,U.S.,0,57
800,position,0,57
801,is,0,57
802,detailed,0,57
803,and,0,57
804,specific,0,57
805,",",0,57
806,and,0,58
807,the,0,58
808,prospect,0,58
809,of,0,58
810,biological,0,58
811,warfare,0,58
812,is,0,58
813,profoundly,0,58
814,chilling,0,58
815,.,0,58
816,The,0,59
817,Soviets,0,59
818,should,0,59
819,be,0,59
820,willing,0,59
821,to,0,59
822,set,0,59
823,in,0,59
824,motion,0,59
825,a,0,59
826,process,0,60
827,that,0,60
828,would,0,60
829,allow,0,60
830,them,0,60
831,to,0,60
832,acknowledge,0,60
833,that,0,60
834,Sverdlovsk,0,60
835,violated,0,60
836,the,0,60
837,1972,0,60
838,agreement,0,60
839,or,0,60
840,",",0,60
841,alternatively,0,60
842,",",0,60
843,that,0,60
844,would,0,60
845,give,0,60
846,U.S.,0,60
847,specialists,0,60
848,reasonable,0,60
849,confidence,0,60
850,that,0,60
851,this,0,60
852,was,0,60
853,a,0,60
854,wholly,0,60
855,civilian,0,60
856,accident,0,60
857,.,0,60
858,Until,0,61
859,that,0,61
860,happens,0,61
861,",",0,61
862,glasnost,0,61
863,can,0,61
864,not,0,61
865,begin,0,61
866,to,0,61
867,deserve,0,61
868,the,0,62
869,kind,0,62
870,of,0,62
871,credibility,0,62
872,Mr.,0,62
873,Shevardnadze,0,62
874,was,0,62
875,bidding,0,62
876,for,0,62
877,with,0,62
878,his,0,62
879,confessions,0,62
880,on,0,62
881,Monday,0,62
882,.,0,62
