,token,ent,sent
0,We,0,0
1,'re,0,0
2,coming,0,0
3,up,0,0
4,on,0,0
5,23,0,0
6,after,0,0
7,the,0,0
8,hour,0,0
9,on,0,0
10,what,0,1
11,is,0,1
12,shaping,0,1
13,up,0,1
14,to,0,1
15,be,0,1
16,a,0,1
17,busy,0,1
18,day,0,1
19,here,0,1
20,",",0,1
21,but,0,1
22,a,0,1
23,joyous,0,1
24,day,0,1
25,for,0,1
26,"5,000",0,1
27,sailors,0,1
28,and,0,1
29,Marines,0,1
30,and,0,1
31,friends,0,1
32,and,0,1
33,family,0,1
34,in,0,1
35,the,0,1
36,San,ENTITY,1
37,Diego,ENTITY,1
38,",",0,1
39,California,0,1
40,area,0,1
41,because,0,1
42,the,0,1
43,giant,0,1
44,U.S.,0,1
45,carrier,0,1
46,Constellation,0,1
47,is,0,1
48,now,0,1
49,returning,0,1
50,home,0,1
51,from,0,1
52,the,0,1
53,war,0,1
54,in,0,1
55,Iraq,0,1
56,.,0,1
57,Frank,0,2
58,Buckley,0,2
59,is,0,2
60,in,0,2
61,San,ENTITY,2
62,Diego,0,2
63,and,0,2
64,joins,0,2
65,us,0,2
66,now,0,2
67,with,0,3
68,the,0,3
69,latest,0,3
70,scenes,0,3
71,from,0,3
72,there,0,3
73,and,0,3
74,the,0,3
75,live,0,3
76,pictures,0,3
77,.,0,3
78,Hi,0,4
79,",",0,4
80,Frank,0,4
81,.,0,4
82,Reporter,0,5
83,:,0,5
84,Leon,0,6
85,",",0,6
86,yet,0,6
87,another,0,6
88,day,0,6
89,of,0,6
90,incredible,0,6
91,home,0,6
92,coming,0,6
93,.,0,6
94,This,0,7
95,time,0,7
96,the,0,7
97,``,0,7
98,USS,0,7
99,Constellation,0,7
100,'',0,7
101,coming,0,7
102,up,0,7
103,.,0,7
104,They,0,8
105,'re,0,8
106,coming,0,8
107,home,0,8
108,for,0,8
109,the,0,8
110,last,0,8
111,time,0,8
112,to,0,8
113,San,ENTITY,8
114,Diego,0,9
115,.,0,9
116,It,0,10
117,'s,0,10
118,scheduled,0,10
119,for,0,10
120,decommissioning,0,10
121,in,0,10
122,August,0,10
123,.,0,10
124,Let,0,11
125,me,0,11
126,give,0,11
127,you,0,11
128,a,0,11
129,sense,0,11
130,of,0,11
131,the,0,11
132,excitement,0,11
133,among,0,11
134,families,0,12
135,.,0,12
136,Look,0,13
137,at,0,13
138,these,0,13
139,folks,0,13
140,who,0,13
141,have,0,13
142,not,0,13
143,seen,0,13
144,their,0,13
145,family,0,13
146,members,0,14
147,for,0,14
148,seven,0,14
149,months,0,14
150,as,0,14
151,the,0,14
152,Constellation,0,14
153,was,0,14
154,over,0,14
155,in,0,14
156,the,0,14
157,Persian,0,14
158,Gulf,0,14
159,.,0,14
160,Let,0,15
161,me,0,15
162,take,0,15
163,you,0,15
164,up,0,15
165,top,0,15
166,to,0,15
167,give,0,15
168,you,0,15
169,a,0,15
170,larger,0,16
171,view,0,16
172,of,0,16
173,how,0,16
174,many,0,16
175,folks,0,16
176,are,0,16
177,here,0,16
178,at,0,16
179,Lima,0,16
180,Pier,0,16
181,.,0,16
182,We,0,17
183,are,0,17
184,expecting,0,17
185,some,0,17
186,"15,000",0,17
187,people,0,17
188,to,0,17
189,greet,0,17
190,the,0,17
191,``,0,17
192,USS,0,18
193,Constellation,0,18
194,'',0,18
195,as,0,18
196,it,0,18
197,comes,0,18
198,home,0,18
199,.,0,18
200,Among,0,19
201,the,0,19
202,people,0,19
203,that,0,19
204,will,0,19
205,be,0,19
206,here,0,19
207,to,0,19
208,greet,0,19
209,those,0,19
210,folks,0,20
211,",",0,20
212,there,0,20
213,are,0,20
214,always,0,20
215,the,0,20
216,first,0,20
217,-,0,20
218,kissers,0,20
219,",",0,20
220,the,0,20
221,people,0,20
222,who,0,20
223,win,0,20
224,the,0,20
225,first,0,20
226,-,0,20
227,kiss,0,20
228,lottery,0,20
229,and,0,20
230,the,0,20
231,new,0,20
232,dads,0,20
233,.,0,20
234,We,0,21
235,will,0,21
236,talk,0,21
237,to,0,21
238,one,0,21
239,of,0,21
240,the,0,21
241,winners,0,21
242,of,0,21
243,the,0,21
244,first,0,22
245,kiss,0,22
246,contest,0,22
247,.,0,22
248,This,0,23
249,is,0,23
250,Tammy,0,23
251,",",0,23
252,your,0,23
253,husband,0,23
254,is,0,23
255,David,0,23
256,.,0,23
257,We,0,24
258,have,0,24
259,little,0,24
260,Alisa,0,24
261,here,0,24
262,.,0,24
263,She,0,25
264,is,0,25
265,4,0,25
266,years,0,25
267,old,0,25
268,today,0,25
269,.,0,25
270,Congratulations,0,26
271,.,0,26
272,Say,0,27
273,hi,0,27
274,.,0,27
275,Reporter,0,28
276,:,0,28
277,You,0,29
278,were,0,29
279,telling,0,29
280,me,0,29
281,you,0,29
282,spent,0,29
283,30,0,29
284,or,0,29
285,$,0,29
286,40,0,29
287,--,0,30
288,$,0,31
289,30,0,31
290,or,0,31
291,$,0,31
292,40,0,31
293,to,0,31
294,get,0,31
295,here,0,31
296,.,0,31
297,The,0,32
298,question,0,32
299,I,0,32
300,asked,0,32
301,you,0,32
302,earlier,0,32
303,",",0,32
304,who,0,32
305,gets,0,32
306,the,0,32
307,first,0,33
308,kiss,0,33
309,do,0,33
310,you,0,33
311,?,0,33
312,She,0,34
313,has,0,34
314,agreed,0,34
315,",",0,34
316,I,0,34
317,get,0,34
318,to,0,34
319,have,0,34
320,it,0,34
321,and,0,34
322,she,0,35
323,gets,0,35
324,her,0,35
325,daddy,0,35
326,.,0,35
327,Tell,0,36
328,me,0,36
329,what,0,36
330,it,0,36
331,feels,0,36
332,like,0,36
333,to,0,36
334,have,0,36
335,him,0,36
336,almost,0,36
337,home,0,37
338,.,0,37
339,I,0,38
340,feel,0,38
341,complete,0,38
342,.,0,38
343,I,0,39
344,'m,0,39
345,whole,0,39
346,again,0,39
347,.,0,39
348,My,0,40
349,better,0,40
350,half,0,40
351,is,0,40
352,here,0,40
353,.,0,40
354,Reporter,0,41
355,:,0,41
356,That,0,42
357,'s,0,42
358,a,0,42
359,wonderful,0,42
360,thing,0,42
361,to,0,42
362,say,0,42
363,.,0,42
364,When,0,43
365,you,0,43
366,heard,0,43
367,they,0,43
368,were,0,43
369,finally,0,43
370,about,0,43
371,to,0,43
372,leave,0,43
373,harm,0,43
374,'s,0,44
375,way,0,44
376,",",0,44
377,can,0,44
378,you,0,44
379,give,0,44
380,viewers,0,44
381,a,0,44
382,sense,0,44
383,of,0,44
384,what,0,44
385,that,0,44
386,was,0,44
387,like,0,44
388,for,0,44
389,you,0,44
390,personally,0,44
391,to,0,44
392,get,0,44
393,that,0,44
394,news,0,44
395,?,0,44
396,Complete,0,45
397,relief,0,45
398,.,0,45
399,They,0,46
400,were,0,46
401,headed,0,46
402,home,0,46
403,.,0,46
404,Reporter,0,47
405,:,0,47
406,And,0,48
407,what,0,48
408,has,0,48
409,it,0,48
410,been,0,48
411,like,0,48
412,knowing,0,48
413,you,0,48
414,get,0,48
415,the,0,48
416,first,0,49
417,kiss,0,49
418,.,0,49
419,Are,0,50
420,you,0,50
421,nervous,0,50
422,?,0,50
423,Do,0,51
424,you,0,51
425,remember,0,51
426,how,0,51
427,to,0,51
428,do,0,51
429,it,0,51
430,?,0,51
431,To,0,52
432,a,0,52
433,point,0,52
434,I,0,52
435,'m,0,52
436,nervous,0,52
437,but,0,52
438,I,0,52
439,just,0,52
440,want,0,52
441,him,0,53
442,in,0,53
443,my,0,53
444,arms,0,53
445,.,0,53
446,Reporter,0,54
447,:,0,54
448,Happy,0,55
449,Birthday,0,55
450,.,0,55
451,Say,0,56
452,thank,0,56
453,you,0,56
454,.,0,56
455,Thank,0,57
456,you,0,57
457,.,0,57
458,Reporter,0,58
459,:,0,58
460,There,0,59
461,are,0,59
462,also,0,59
463,106,0,59
464,new,0,59
465,dads,0,59
466,",",0,59
467,and,0,59
468,among,0,59
469,them,0,59
470,is,0,60
471,the,0,60
472,dad,0,60
473,of,0,60
474,--,0,60
475,Look,0,61
476,at,0,61
477,this,0,61
478,beautiful,0,61
479,boy,0,61
480,who,0,61
481,just,0,61
482,woke,0,61
483,up,0,61
484,.,0,61
485,this,0,62
486,is,0,62
487,Trebian,0,62
488,.,0,62
489,Mom,0,63
490,is,0,63
491,Felicia,0,63
492,",",0,63
493,Typhus,0,63
494,is,0,63
495,the,0,63
496,new,0,63
497,dad,0,63
498,.,0,63
499,You,0,64
500,were,0,64
501,telling,0,64
502,me,0,64
503,this,0,64
504,little,0,64
505,beautiful,0,64
506,boy,0,64
507,was,0,64
508,born,0,64
509,two,0,65
510,days,0,65
511,after,0,65
512,deployment,0,65
513,.,0,65
514,After,0,66
515,deployment,0,66
516,.,0,66
517,He,0,67
518,was,0,67
519,born,0,67
520,on,0,67
521,November,0,67
522,4th,0,67
523,.,0,67
524,And,0,68
525,they,0,68
526,deployed,0,68
527,on,0,68
528,November,0,68
529,2nd,0,68
530,.,0,68
531,Yes,0,69
532,.,0,69
533,And,0,70
534,you,0,70
535,guys,0,70
536,had,0,70
537,tried,0,70
538,or,0,70
539,had,0,70
540,hoped,0,70
541,",",0,70
542,prayed,0,70
543,he,0,71
544,would,0,71
545,--,0,71
546,We,0,72
547,were,0,72
548,praying,0,72
549,that,0,72
550,he,0,72
551,would,0,72
552,get,0,72
553,here,0,72
554,on,0,72
555,time,0,72
556,.,0,73
557,Unfortunately,0,74
558,he,0,74
559,missed,0,74
560,it,0,74
561,",",0,74
562,but,0,74
563,through,0,74
564,e-mails,0,74
565,",",0,74
566,pictures,0,74
567,",",0,75
568,he,0,75
569,actually,0,75
570,seen,0,75
571,him,0,75
572,grow,0,75
573,",",0,75
574,so,0,75
575,it,0,75
576,turned,0,75
577,out,0,75
578,to,0,75
579,be,0,75
580,okay,0,75
581,.,0,75
582,It,0,76
583,was,0,76
584,just,0,76
585,like,0,76
586,he,0,76
587,was,0,76
588,there,0,76
589,.,0,76
590,This,0,77
591,is,0,77
592,your,0,77
593,second,0,77
594,one,0,77
595,he,0,77
596,has,0,77
597,missed,0,77
598,.,0,77
599,Yes,0,78
600,",",0,78
601,this,0,78
602,is,0,78
603,the,0,78
604,second,0,78
605,one,0,78
606,he,0,78
607,has,0,78
608,missed,0,78
609,",",0,79
610,and,0,79
611,the,0,79
612,last,0,79
613,.,0,79
614,Well,0,80
615,we,0,80
616,'ll,0,80
617,have,0,80
618,a,0,80
619,chat,0,80
620,with,0,80
621,Typhus,0,80
622,.,0,80
623,Thank,0,81
624,you,0,81
625,very,0,81
626,much,0,81
627,.,0,81
628,We,0,82
629,appreciate,0,82
630,it,0,82
631,.,0,82
632,You,0,83
633,get,0,83
634,a,0,83
635,sense,0,83
636,of,0,83
637,the,0,83
638,excitement,0,83
639,here,0,83
640,",",0,83
641,the,0,83
642,folks,0,84
643,as,0,84
644,the,0,84
645,home,0,84
646,comings,0,84
647,are,0,84
648,set,0,84
649,to,0,84
650,get,0,84
651,under,0,84
652,way,0,84
653,here,0,84
654,at,0,84
655,Lima,0,84
656,Pier,0,84
657,in,0,84
658,San,ENTITY,84
659,Diego,0,84
660,.,0,84
661,Leon,0,85
662,?,0,85
663,I,0,86
664,'m,0,86
665,amazed,0,86
666,.,0,86
667,ceases,0,87
668,to,0,87
669,amaze,0,87
670,me,0,87
671,how,0,87
672,kids,0,87
673,can,0,87
674,sleep,0,87
675,anywhere,0,87
676,.,0,87
677,That,0,88
678,little,0,88
679,kid,0,88
680,is,0,88
681,going,0,88
682,to,0,88
683,sleep,0,88
684,with,0,88
685,all,0,88
686,that,0,88
687,racket,0,89
688,going,0,89
689,off,0,89
690,around,0,89
691,you,0,89
692,.,0,89
693,Amazing,0,90
694,.,0,90
695,Any,0,91
696,idea,0,91
697,how,0,91
698,many,0,91
699,babies,0,91
700,are,0,91
701,out,0,91
702,there,0,91
703,",",0,91
704,Frank,0,91
705,?,0,92
706,How,0,93
707,many,0,93
708,babies,0,93
709,?,0,93
710,Yes,0,94
711,.,0,94
712,Well,0,95
713,",",0,95
714,I,0,95
715,do,0,95
716,n't,0,95
717,know,0,95
718,how,0,95
719,--,0,95
