,token,ent,sent
0,Former,0,0
1,Iranian,0,0
2,hostage,0,0
3,Terry,0,0
4,Anderson,0,0
5,and,0,0
6,the,0,0
7,families,0,0
8,of,0,0
9,seven,0,0
10,other,0,1
11,former,0,1
12,hostages,0,1
13,will,0,1
14,soon,0,1
15,begin,0,1
16,receiving,0,1
17,compensation,0,1
18,for,0,1
19,their,0,1
20,suffering,0,1
21,.,0,1
22,ABC,0,2
23,'s,0,2
24,Jim,0,2
25,Sciutto,0,2
26,has,0,2
27,the,0,2
28,story,0,2
29,.,0,2
30,His,0,3
31,death,0,3
32,at,0,3
33,the,0,3
34,hands,0,3
35,of,0,3
36,Iranian,0,3
37,-,0,3
38,backed,0,3
39,militants,0,3
40,was,0,4
41,one,0,4
42,of,0,4
43,the,0,4
44,most,0,4
45,powerful,0,4
46,images,0,4
47,of,0,4
48,the,0,4
49,Lebanese,0,4
50,civil,0,4
51,war,0,4
52,.,0,4
53,Now,0,5
54,after,0,5
55,11,0,5
56,years,0,5
57,and,0,5
58,a,0,5
59,long,0,5
60,legal,0,5
61,battle,0,5
62,",",0,5
63,Colonel,0,6
64,William,0,6
65,Higgins,0,6
66,',0,6
67,widow,0,6
68,will,0,6
69,soon,0,6
70,receive,0,6
71,$,0,6
72,55,0,6
73,million,0,6
74,in,0,6
75,damages,0,6
76,from,0,6
77,Iran,0,6
78,.,0,6
79,If,0,7
80,this,0,7
81,is,0,7
82,one,0,7
83,way,0,7
84,that,0,7
85,we,0,7
86,can,0,7
87,send,0,7
88,the,0,7
89,signal,0,8
90,that,0,8
91,terrorists,0,8
92,need,0,8
93,to,0,8
94,be,0,8
95,held,0,8
96,accountable,0,8
97,for,0,8
98,what,0,8
99,they,0,8
100,do,0,8
101,",",0,8
102,that,0,8
103,'s,0,8
104,what,0,8
105,this,0,8
106,is,0,8
107,about,0,8
108,.,0,8
109,It,0,9
110,'s,0,9
111,about,0,9
112,justice,0,9
113,.,0,9
114,It,0,10
115,'s,0,10
116,about,0,10
117,punishment,0,10
118,.,0,10
119,Terry,0,11
120,Anderson,0,11
121,",",0,11
122,who,0,11
123,spent,0,11
124,nearly,0,11
125,seven,0,11
126,years,0,11
127,as,0,11
128,a,0,11
129,hostage,0,12
130,in,0,12
131,Lebanon,0,12
132,",",0,12
133,will,0,12
134,get,0,12
135,$,0,12
136,41,0,12
137,million,0,12
138,.,0,12
139,And,0,13
140,Joseph,0,13
141,Cicippio,0,13
142,",",0,13
143,who,0,13
144,spent,0,13
145,coder,0,13
146,",",0,13
147,the,0,13
148,service,0,13
149,is,0,14
150,free,0,14
151,.,0,14
152,Five,0,15
153,years,0,15
154,there,0,15
155,",",0,15
156,$,0,15
157,30,0,15
158,million,0,15
159,.,0,15
160,U.S.,0,16
161,victims,0,16
162,of,0,16
163,terrorism,0,16
164,have,0,16
165,been,0,16
166,able,0,16
167,to,0,16
168,sue,0,16
169,foreign,0,16
170,governments,0,17
171,since,0,17
172,1996,0,17
173,",",0,17
174,but,0,17
175,under,0,17
176,legislation,0,17
177,passed,0,17
178,this,0,17
179,month,0,17
180,",",0,17
181,many,0,17
182,victims,0,17
183,will,0,17
184,actually,0,17
185,get,0,17
186,their,0,17
187,money,0,17
188,.,0,17
189,The,0,18
190,money,0,18
191,",",0,18
192,at,0,18
193,least,0,18
194,at,0,18
195,first,0,18
196,",",0,18
197,will,0,18
198,come,0,18
199,from,0,19
200,the,0,19
201,U.S.,0,19
202,treasury,0,19
203,.,0,19
204,The,0,20
205,government,0,20
206,expects,0,20
207,to,0,20
208,get,0,20
209,it,0,20
210,back,0,20
211,from,0,20
212,frozen,0,20
213,Iranian,0,20
214,assets,0,21
215,held,0,21
216,in,0,21
217,this,0,21
218,country,0,21
219,.,0,21
220,It,0,22
221,sends,0,22
222,a,0,22
223,message,0,22
224,to,0,22
225,terrorist,0,22
226,states,0,22
227,like,0,22
228,Iran,0,22
229,or,0,22
230,Cuba,0,23
231,.,0,23
232,You,0,24
233,ca,0,24
234,n't,0,24
235,get,0,24
236,away,0,24
237,with,0,24
238,this,0,24
239,.,0,24
240,You,0,25
241,'re,0,25
242,going,0,25
243,to,0,25
244,pay,0,25
245,a,0,25
246,price,0,25
247,.,0,25
248,The,0,26
249,bill,0,26
250,is,0,26
251,now,0,26
252,on,0,26
253,the,0,26
254,President,0,26
255,'s,0,26
256,desk,0,26
257,.,0,26
258,He,0,27
259,'s,0,27
260,expected,0,27
261,to,0,27
262,sign,0,27
263,it,0,27
264,.,0,27
265,Jim,ENTITY,28
266,Sciutto,ENTITY,28
267,",",0,28
268,ABC,0,28
269,News,0,28
270,",",0,28
271,Washington,0,28
272,.,0,28
