,token,ent,sent
0,We,0,0
1,begin,0,0
2,tonight,0,0
3,talking,0,0
4,about,0,0
5,the,0,0
6,way,0,0
7,the,0,0
8,justice,0,0
9,system,0,0
10,deals,0,1
11,with,0,1
12,those,0,1
13,accused,0,1
14,or,0,1
15,suspected,0,1
16,of,0,1
17,terrorism,0,1
18,",",0,1
19,and,0,1
20,we,0,1
21,'ll,0,1
22,talk,0,1
23,more,0,1
24,about,0,1
25,that,0,1
26,in,0,1
27,just,0,1
28,a,0,1
29,moment,0,1
30,.,0,1
31,First,0,2
32,",",0,2
33,though,0,2
34,with,0,2
35,what,0,2
36,some,0,2
37,believe,0,2
38,is,0,2
39,a,0,2
40,case,0,2
41,in,0,3
42,point,0,3
43,from,0,3
44,Tampa,0,3
45,",",0,3
46,Florida,ENTITY,3
47,",",0,3
48,Samuel,0,3
49,Arianna,0,3
50,a,0,3
51,former,0,3
52,college,0,3
53,professor,0,3
54,in,0,3
55,Florida,ENTITY,3
56,who,0,3
57,was,0,3
58,arrested,0,3
59,in,0,3
60,February,0,3
61,and,0,3
62,charged,0,3
63,of,0,3
64,being,0,3
65,a,0,3
66,North,0,3
67,America,0,3
68,head,0,3
69,of,0,3
70,a,0,3
71,Palestinian,0,3
72,group,0,3
73,Islamic,0,3
74,Jihad,0,3
75,.,0,3
76,He,0,4
77,was,0,4
78,told,0,4
79,today,0,4
80,he,0,4
81,will,0,4
82,have,0,4
83,his,0,4
84,day,0,4
85,in,0,4
86,court,0,5
87,.,0,5
88,Only,0,6
89,his,0,6
90,day,0,6
91,in,0,6
92,court,0,6
93,wo,0,6
94,n't,0,6
95,come,0,6
96,until,0,6
97,January,0,6
98,2005,0,7
99,.,0,7
100,Lawyers,0,8
101,for,0,8
102,the,0,8
103,three,0,8
104,men,0,8
105,arrested,0,8
106,with,0,8
107,him,0,8
108,say,0,8
109,they,0,8
110,need,0,9
111,that,0,9
112,much,0,9
113,time,0,9
114,to,0,9
115,go,0,9
116,over,0,9
117,the,0,9
118,government,0,9
119,'s,0,9
120,evidence,0,9
121,and,0,9
122,prepare,0,9
123,their,0,9
124,case,0,9
125,.,0,9
126,Two,0,10
127,of,0,10
128,the,0,10
129,indicted,0,10
130,men,0,10
131,are,0,10
132,out,0,10
133,on,0,10
134,bond,0,10
135,",",0,10
136,but,0,11
137,Samiel,0,11
138,Aryan,0,11
139,and,0,11
140,other,0,11
141,defendant,0,11
142,are,0,11
143,held,0,11
144,without,0,11
145,bond,0,11
146,which,0,11
147,is,0,11
148,to,0,11
149,say,0,11
150,they,0,11
151,will,0,11
152,stay,0,11
153,in,0,11
154,jail,0,11
155,until,0,11
156,the,0,11
157,trial,0,11
158,starts,0,11
159,in,0,11
160,roughly,0,11
161,18,0,11
162,months,0,11
163,.,0,11
164,This,0,12
165,conflict,0,12
166,over,0,12
167,individual,0,12
168,liberty,0,12
169,and,0,12
170,national,0,12
171,security,0,12
172,is,0,12
173,hardly,0,12
174,new,0,13
175,.,0,13
176,President,0,14
177,Lincoln,0,14
178,dealt,0,14
179,with,0,14
180,it,0,14
181,during,0,14
182,the,0,14
183,civil,0,14
184,war,0,14
185,",",0,14
186,F.D.R.,0,15
187,did,0,15
188,in,0,15
189,World,0,15
190,War,0,15
191,II,0,15
192,",",0,15
193,and,0,15
194,it,0,15
195,is,0,15
196,often,0,15
197,true,0,15
198,that,0,15
199,decisions,0,15
200,made,0,15
201,in,0,15
202,the,0,15
203,heat,0,15
204,of,0,15
205,a,0,15
206,moment,0,15
207,",",0,15
208,a,0,15
209,war,0,15
210,or,0,15
211,after,0,15
212,an,0,15
213,attack,0,15
214,look,0,15
215,pretty,0,15
216,good,0,15
217,at,0,15
218,the,0,15
219,time,0,15
220,",",0,15
221,not,0,15
222,so,0,15
223,good,0,15
224,as,0,15
225,time,0,15
226,passes,0,15
227,.,0,15
228,Whether,0,16
229,that,0,16
230,is,0,16
231,true,0,16
232,now,0,16
233,",",0,16
234,we,0,16
235,can,0,16
236,not,0,16
237,say,0,16
238,.,0,17
239,Others,0,18
240,",",0,18
241,however,0,18
242,",",0,18
243,have,0,18
244,thoughts,0,18
245,and,0,18
246,Mr.,0,18
247,Barr,0,18
248,is,0,18
249,among,0,19
250,them,0,19
251,",",0,19
252,a,0,19
253,Republican,0,19
254,from,0,19
255,the,0,19
256,state,0,19
257,of,0,19
258,Georgia,0,19
259,",",0,19
260,former,0,19
261,prosecutor,0,19
262,and,0,19
263,about,0,19
264,the,0,19
265,last,0,19
266,person,0,19
267,on,0,19
268,the,0,19
269,planet,0,19
270,that,0,19
271,you,0,19
272,would,0,19
273,ever,0,19
274,call,0,19
275,a,0,19
276,blying,0,19
277,liberal,0,19
278,.,0,19
279,He,0,20
280,joins,0,20
281,us,0,20
282,tonight,0,20
283,.,0,20
284,We,0,21
285,are,0,21
286,always,0,21
287,glad,0,21
288,to,0,21
289,see,0,21
290,him,0,21
291,.,0,21
292,Congressman,0,22
293,",",0,22
294,good,0,22
295,evening,0,22
296,.,0,22
