,token,ent,sent
0,I,0,0
1,'m,0,0
2,David,0,0
3,Coler,0,0
4,",",0,0
5,VOA,0,0
6,News,0,0
7,.,0,0
8,The,0,1
9,United,0,1
10,States,0,1
11,and,0,1
12,Britain,0,1
13,have,0,1
14,welcomed,0,1
15,Wednesday,0,1
16,'s,0,1
17,conviction,0,1
18,of,0,2
19,a,0,2
20,Libyan,0,2
21,defendant,0,2
22,for,0,2
23,the,0,2
24,1988,0,2
25,Lockerbie,0,2
26,bombing,0,2
27,that,0,2
28,killed,0,2
29,270,0,2
30,people,0,2
31,",",0,2
32,but,0,2
33,they,0,2
34,stood,0,2
35,firm,0,2
36,in,0,2
37,demanding,0,2
38,that,0,2
39,Libya,ENTITY,2
40,accept,0,2
41,responsibility,0,2
42,and,0,2
43,compensate,0,2
44,the,0,2
45,victims,0,2
46,',0,2
47,families,0,2
48,.,0,2
49,State,0,3
50,Department,0,3
51,spokesman,0,3
52,",",0,3
53,Richard,0,3
54,Bowcher,0,3
55,.,0,3
56,As,0,4
57,we,0,4
58,'ve,0,4
59,said,0,4
60,all,0,4
61,along,0,4
62,the,ENTITY,4
63,government,ENTITY,4
64,of,0,4
65,Libya,0,4
66,must,0,5
67,take,0,5
68,responsibility,0,5
69,for,0,5
70,the,0,5
71,actions,0,5
72,of,0,5
73,Libyan,0,5
74,officials,0,5
75,.,0,5
76,That,0,6
77,means,0,6
78,revealing,0,6
79,everything,0,6
80,they,ENTITY,6
81,know,0,6
82,about,0,6
83,the,0,6
84,Lockerbie,0,6
85,bombing,0,6
86,",",0,7
87,paying,0,7
88,reparations,0,7
89,",",0,7
90,a,0,7
91,clear,0,7
92,declaration,0,7
93,acknowledging,0,7
94,responsibility,0,7
95,for,0,7
96,the,0,7
97,actions,0,7
98,of,0,7
99,Libyan,0,7
100,officials,0,7
101,and,0,7
102,clear,0,7
103,unambiguous,0,7
104,actions,0,7
105,which,0,7
106,demonstrate,0,7
107,the,ENTITY,7
108,Libyan,ENTITY,7
109,government,ENTITY,7
110,understands,0,7
111,this,0,7
112,responsibility,0,7
113,.,0,7
114,But,0,8
115,late,0,8
116,Wednesday,0,8
117,a,0,8
118,Libyan,0,8
119,Foreign,0,8
120,Ministry,0,8
121,official,0,8
122,said,0,8
123,Eee,0,8
124,is,0,9
125,not,0,9
126,to,0,9
127,blame,0,9
128,for,0,9
129,the,0,9
130,bombing,0,9
131,.,0,9
132,He,0,10
133,said,0,10
134,and,0,10
135,these,0,10
136,are,0,10
137,his,0,10
138,words,0,10
139,",",0,10
140,``,0,10
141,Libya,ENTITY,10
142,as,0,11
143,a,0,11
144,state,0,11
145,has,0,11
146,no,0,11
147,responsibility,0,11
148,in,0,11
149,this,0,11
150,affair,0,11
151,.,0,11
152,'',0,11
153,The,0,12
154,court,0,12
155,in,0,12
156,Camp,0,12
157,Zeist,0,12
158,Holland,0,12
159,convicted,0,12
160,one,0,12
161,of,0,12
162,the,0,12
163,two,0,13
164,Libyan,0,13
165,defendants,0,13
166,of,0,13
167,planting,0,13
168,the,0,13
169,suitcase,0,13
170,bomb,0,13
171,which,0,13
172,brought,0,13
173,down,0,13
174,Pan,0,13
175,Am,0,13
176,Flight,0,13
177,103,0,13
178,over,0,13
179,the,0,13
180,Scottish,0,13
181,town,0,13
182,of,0,13
183,Lockerbie,0,13
184,.,0,13
185,It,0,14
186,killed,0,14
187,all,0,14
188,259,0,14
189,people,0,14
190,on,0,14
191,board,0,14
192,and,0,14
193,11,0,14
194,people,0,14
195,on,0,15
196,the,0,15
197,ground,0,15
198,.,0,15
