,token,ent,sent
0,For,0,0
1,today,0,0
2,'s,0,0
3,musical,0,0
4,closure,0,0
5,",",0,0
6,we,0,0
7,meet,0,0
8,a,ENTITY,0
9,band,ENTITY,0
10,that,0,1
11,'s,0,1
12,just,0,1
13,recorded,0,1
14,its,ENTITY,1
15,own,0,1
16,rendition,0,1
17,of,0,1
18,a,0,1
19,pop,0,1
20,hit,0,1
21,made,0,1
22,famous,0,1
23,by,0,1
24,Sarah,0,1
25,McClauclin,0,1
26,.,0,1
27,It,0,2
28,'s,0,2
29,only,0,2
30,fair,0,2
31,",",0,2
32,the,ENTITY,2
33,band,ENTITY,2
34,called,0,2
35,Solace,0,2
36,helped,0,2
37,McClauclin,0,3
38,write,0,3
39,the,0,3
40,Grammy,0,3
41,winner,0,3
42,',0,3
43,I,0,3
44,will,0,3
45,Remember,0,3
46,You,0,3
47,',0,3
48,.,0,3
49,Solace,ENTITY,4
50,",",0,4
51,though,0,4
52,",",0,4
53,is,0,4
54,not,0,4
55,just,0,4
56,another,0,4
57,folk,0,4
58,pop,0,4
59,band,0,5
60,",",0,5
61,it,ENTITY,5
62,'s,0,5
63,really,0,5
64,known,0,5
65,for,0,5
66,its,ENTITY,5
67,traditional,0,5
68,Irish,0,5
69,music,0,5
70,.,0,5
71,The,0,6
72,World,0,6
73,'s,0,6
74,Stephen,0,6
75,Snyder,0,6
76,has,0,6
77,our,0,6
78,story,0,6
79,.,0,6
80,Like,0,7
81,the,0,7
82,famous,0,7
83,Irish,0,7
84,group,0,7
85,the,0,7
86,Chieftains,0,7
87,and,0,7
88,Alton,0,7
89,",",0,7
90,the,ENTITY,8
91,group,ENTITY,8
92,Solace,0,8
93,frequently,0,8
94,headlines,0,8
95,in,0,8
96,Celtic,0,8
97,festivals,0,8
98,.,0,8
99,They,ENTITY,9
100,bring,0,9
101,audiences,0,9
102,to,0,9
103,their,0,9
104,feet,0,9
105,with,0,9
106,virtual,0,9
107,self,0,9
108,playing,0,9
109,of,0,10
110,traditional,0,10
111,fiddle,0,10
112,tunes,0,10
113,",",0,10
114,jigs,0,10
115,and,0,10
116,reels,0,10
117,",",0,10
118,but,0,10
119,unlike,0,10
120,the,0,10
121,other,0,10
122,stars,0,10
123,of,0,10
124,the,0,10
125,Irish,0,10
126,circuit,0,10
127,",",0,10
128,Solace,ENTITY,10
129,got,0,10
130,their,ENTITY,10
131,start,0,10
132,in,0,10
133,the,0,10
134,United,0,10
135,States,0,10
136,.,0,10
137,Three,0,11
138,members,0,11
139,of,0,11
140,Solace,ENTITY,11
141,",",0,11
142,including,0,11
143,superstar,0,11
144,fiddler,0,11
145,Winfred,0,11
146,Horan,0,11
147,are,0,12
148,Irish,0,12
149,Americans,0,12
150,",",0,12
151,the,0,12
152,remaining,0,12
153,two,0,12
154,are,0,12
155,Irish,0,12
156,transplants,0,12
157,living,0,12
158,in,0,12
159,New,0,12
160,York,0,12
161,City,0,12
162,.,0,12
163,Winfred,0,13
164,Horan,0,13
165,stepped,0,13
166,into,0,13
167,Irish,0,13
168,music,0,13
169,literally,0,13
170,.,0,13
171,From,0,14
172,childhood,0,14
173,she,0,14
174,competed,0,14
175,in,0,14
176,Irish,0,14
177,step,0,14
178,dancing,0,14
179,competitions,0,14
180,winning,0,14
181,nine,0,15
182,North,0,15
183,American,0,15
184,titles,0,15
185,.,0,15
186,She,0,16
187,also,0,16
188,took,0,16
189,up,0,16
190,traditional,0,16
191,fiddle,0,16
192,at,0,16
193,a,0,16
194,young,0,16
195,age,0,16
196,",",0,17
197,but,0,17
198,soon,0,17
199,turned,0,17
200,to,0,17
201,classical,0,17
202,violin,0,17
203,.,0,17
204,She,0,18
205,devoted,0,18
206,fifteen,0,18
207,years,0,18
208,to,0,18
209,classical,0,18
210,training,0,18
211,and,0,18
212,performance,0,18
213,including,0,18
214,string,0,19
215,quartets,0,19
216,",",0,19
217,orchestras,0,19
218,and,0,19
219,a,0,19
220,stint,0,19
221,with,0,19
222,the,0,19
223,Boston,0,19
224,Pops,0,19
225,before,0,19
226,returning,0,19
227,to,0,19
228,Irish,0,19
229,music,0,19
230,in,0,19
231,the,0,19
232,early,0,19
233,90's,0,19
234,.,0,19
235,Flute,0,20
236,player,0,20
237,Shamus,0,20
238,Eagan,0,20
239,comes,0,20
240,from,0,20
241,Pennsylvania,0,20
242,.,0,20
243,In,0,21
244,Solace,ENTITY,21
245,he,0,21
246,serves,0,21
247,as,0,21
248,the,0,21
249,utility,0,21
250,player,0,21
251,",",0,21
252,handling,0,21
253,not,0,22
254,only,0,22
255,flute,0,22
256,but,0,22
257,also,0,22
258,the,0,22
259,Irish,0,22
260,hand,0,22
261,drum,0,22
262,",",0,22
263,the,0,22
264,boran,0,22
265,and,0,22
266,the,0,22
267,Indian,0,22
268,pipes,0,22
269,.,0,22
270,And,0,23
271,Eagan,0,23
272,is,0,23
273,the,0,23
274,only,0,23
275,American,0,23
276,ever,0,23
277,to,0,23
278,have,0,23
279,won,0,23
280,four,0,24
281,all,0,24
282,Ireland,0,24
283,championships,0,24
284,",",0,24
285,for,0,24
286,banjo,0,24
287,",",0,24
288,tin,0,24
289,whistle,0,24
290,",",0,24
291,flute,0,24
292,and,0,24
293,mandolin,0,24
294,playing,0,24
295,.,0,24
296,Eagan,0,25
297,'s,0,25
298,work,0,25
299,on,0,25
300,the,0,25
301,film,0,25
302,score,0,25
303,for,0,25
304,The,0,25
305,Brothers,0,25
306,McMullin,0,26
307,",",0,26
308,led,0,26
309,him,0,26
310,to,0,26
311,co-author,0,26
312,a,0,26
313,song,0,26
314,with,0,26
315,folk,0,26
316,pop,0,26
317,diva,0,26
318,Sarah,0,26
319,McClauklin,0,26
320,.,0,26
321,On,0,27
322,this,0,27
323,new,0,27
324,CD,0,27
325,from,0,27
326,Solace,ENTITY,27
327,",",0,27
328,',0,27
329,The,0,27
330,Hour,0,27
331,before,0,28
332,Dawn,0,28
333,',0,28
334,",",0,28
335,Eagan,0,28
336,and,0,28
337,the,ENTITY,28
338,group,0,28
339,offer,0,28
340,a,0,28
341,traditional,0,28
342,re-rendering,0,28
343,of,0,28
344,the,0,28
345,song,0,28
346,McClauklin,0,28
347,made,0,28
348,famous,0,28
349,",",0,28
350,',0,28
351,I,0,28
352,will,0,28
353,Remember,0,28
354,You,0,28
355,',0,28
356,.,0,28
357,That,0,29
358,'s,0,29
359,Dierdre,0,29
360,Scandlin,0,29
361,",",0,29
362,the,0,29
363,newest,0,29
364,member,0,29
365,of,0,29
366,Solace,ENTITY,29
367,",",0,30
368,who,0,30
369,came,0,30
370,to,0,30
371,the,ENTITY,30
372,group,0,30
373,just,0,30
374,last,0,30
375,year,0,30
376,.,0,30
377,She,0,31
378,says,0,31
379,singing,0,31
380,a,0,31
381,song,0,31
382,that,0,31
383,Sarah,0,31
384,McClauklin,0,31
385,had,0,31
386,already,0,31
387,recorded,0,32
388,twice,0,32
389,was,0,32
390,a,0,32
391,little,0,32
392,intimidating,0,32
393,",",0,32
394,but,0,32
395,the,ENTITY,32
396,group,ENTITY,32
397,made,0,32
398,a,0,32
399,conscious,0,32
400,attempt,0,32
401,to,0,32
402,come,0,32
403,up,0,32
404,with,0,32
405,the,0,32
406,version,0,32
407,that,0,32
408,would,0,32
409,stand,0,32
410,on,0,32
411,its,0,32
412,own,0,32
413,",",0,32
414,and,0,32
415,it,0,32
416,does,0,32
417,.,0,32
418,For,0,33
419,The,0,33
420,World,0,33
421,",",0,33
422,I,0,33
423,am,0,33
424,Stephen,0,33
425,Snyder,0,33
426,.,0,33
