,token,ent,sent
0,Xinhua,0,0
1,News,0,0
2,Agency,0,0
3,",",0,0
4,Belgrade,0,0
5,",",0,0
6,April,0,0
7,23rd,0,0
8,",",0,0
9,by,0,0
10,reporter,0,1
11,Sen,0,1
12,Wang,0,1
13,After,0,2
14,nine,0,2
15,hours,0,2
16,of,0,2
17,negotiations,0,2
18,",",0,2
19,Karadzic,0,2
20,",",0,2
21,president,0,2
22,of,0,2
23,the,0,3
24,"""",0,3
25,Serb,0,3
26,Republic,0,3
27,"""",0,3
28,of,0,3
29,Bosnia,ENTITY,3
30,-,ENTITY,3
31,Herzegovina,0,3
32,",",0,3
33,and,0,3
34,Akashiken,0,3
35,",",0,3
36,special,0,3
37,envoy,0,3
38,of,0,3
39,the,0,3
40,United,0,3
41,Nations,0,3
42,Secretary,0,3
43,General,0,3
44,",",0,3
45,reached,0,3
46,an,0,3
47,agreement,0,3
48,on,0,3
49,the,0,3
50,implementation,0,3
51,of,0,3
52,cease,0,3
53,-,0,3
54,fire,0,3
55,in,0,3
56,Gorazde,0,3
57,in,0,3
58,the,0,3
59,early,0,3
60,hours,0,3
61,of,0,3
62,the,0,3
63,23rd,0,3
64,.,0,3
65,The,0,4
66,cease,0,4
67,-,0,4
68,fire,0,4
69,will,0,4
70,be,0,4
71,effective,0,4
72,from,0,4
73,12:00,0,4
74,noon,0,4
75,of,0,5
76,the,0,5
77,23rd,0,5
78,",",0,5
79,local,0,5
80,time,0,5
81,.,0,5
82,This,0,6
83,cease,0,6
84,-,0,6
85,fire,0,6
86,agreement,0,6
87,was,0,6
88,reached,0,6
89,after,0,6
90,the,0,6
91,United,0,6
92,Nations,0,7
93,Security,0,7
94,Council,0,7
95,passed,0,7
96,a,0,7
97,resolution,0,7
98,demanding,0,7
99,an,0,7
100,immediate,0,7
101,cease,0,7
102,-,0,7
103,fire,0,7
104,in,0,7
105,Gorazde,0,7
106,and,0,7
107,NATO,0,7
108,issued,0,7
109,an,0,7
110,ultimatum,0,7
111,to,0,7
112,the,0,7
113,Serbs,0,7
114,in,0,7
115,Bosnia,ENTITY,7
116,-,ENTITY,7
117,Herzegovina,0,7
118,.,0,7
119,Chief,0,8
120,Serb,0,8
121,leaders,0,8
122,of,0,8
123,Bosnia,ENTITY,8
124,-,ENTITY,8
125,Herzegovina,0,8
126,and,0,8
127,the,0,8
128,chief,0,8
129,officials,0,9
130,of,0,9
131,the,0,9
132,United,0,9
133,Nations,0,9
134,peacekeeping,0,9
135,force,0,9
136,stationed,0,9
137,in,0,9
138,Bosnia,ENTITY,9
139,-,ENTITY,9
140,Herzegovina,0,9
141,participated,0,9
142,in,0,9
143,this,0,9
144,meeting,0,9
145,.,0,9
146,President,0,10
147,Milosevic,0,10
148,of,0,10
149,the,0,10
150,Serbian,0,10
151,Republic,0,10
152,chaired,0,10
153,this,0,10
154,negotiation,0,10
155,.,0,10
156,The,0,11
157,agreement,0,11
158,issued,0,11
159,in,0,11
160,the,0,11
161,early,0,11
162,hours,0,11
163,of,0,11
164,the,0,11
165,23rd,0,11
166,stipulates,0,12
167,:,0,12
168,an,0,12
169,immediate,0,12
170,",",0,12
171,complete,0,12
172,cease,0,12
173,-,0,12
174,fire,0,12
175,at,0,12
176,Gorazde,0,12
177,and,0,12
178,its,0,12
179,neighborhood,0,12
180,;,0,12
181,as,0,12
182,the,0,12
183,first,0,12
