,token,ent,sent
0,Xinhua,0,0
1,News,0,0
2,Agency,0,0
3,",",0,0
4,Beijing,0,0
5,",",0,0
6,April,0,0
7,23rd,0,0
8,According,0,1
9,to,0,1
10,"""",0,1
11,China,0,1
12,Securities,0,1
13,News,0,1
14,"""",0,1
15,reporting,0,1
16,",",0,1
17,the,0,1
18,65,0,2
19,billion,0,2
20,financial,0,2
21,bonds,0,2
22,issued,0,2
23,this,0,2
24,year,0,2
25,by,0,2
26,the,ENTITY,2
27,National,ENTITY,2
28,Development,ENTITY,2
29,Bank,0,2
30,",",0,2
31,are,0,2
32,not,0,2
33,within,0,2
34,the,0,2
35,scope,0,2
36,of,0,2
37,this,0,2
38,year,0,2
39,'s,0,2
40,domestic,0,2
41,securities,0,2
42,issuance,0,2
43,plan,0,2
44,",",0,2
45,moreover,0,2
46,",",0,2
47,they,0,2
48,are,0,2
49,brought,0,2
50,into,0,2
51,this,0,2
52,year,0,2
53,'s,0,2
54,credit,0,2
55,scope,0,2
56,of,0,2
57,specialized,0,2
58,banks,0,2
59,",",0,2
60,and,0,2
61,also,0,2
62,included,0,2
63,in,0,2
64,the,0,2
65,fixed,0,2
66,capital,0,2
67,investment,0,2
68,plan,0,2
69,drafted,0,2
70,by,0,2
71,the,0,2
72,State,0,2
73,Planning,0,2
74,Commission,0,2
75,.,0,2
76,This,0,3
77,part,0,3
78,of,0,3
79,the,0,3
80,funds,0,3
81,will,0,3
82,come,0,3
83,entirely,0,3
84,from,0,3
85,national,0,3
86,financial,0,4
87,institutions,0,4
88,",",0,4
89,and,0,4
90,financial,0,4
91,bonds,0,4
92,will,0,4
93,not,0,4
94,be,0,4
95,issued,0,4
96,to,0,4
97,the,0,4
98,public,0,4
99,.,0,4
100,According,0,5
101,to,0,5
102,presentations,0,5
103,",",0,5
104,after,0,5
105,its,ENTITY,5
106,founding,0,5
107,",",0,5
108,the,ENTITY,5
109,National,0,5
110,Development,0,6
111,Bank,0,6
112,transferred,0,6
113,the,0,6
114,portion,0,6
115,of,0,6
116,funds,0,6
117,used,0,6
118,for,0,6
119,the,0,6
120,construction,0,6
121,of,0,6
122,infrastructure,0,6
123,and,0,6
124,technical,0,6
125,innovation,0,6
126,projects,0,6
127,from,0,6
128,the,0,6
129,specialized,0,6
130,banks,0,6
131,to,0,6
132,its,ENTITY,6
133,own,0,6
134,account,0,6
135,in,0,6
136,the,0,6
137,form,0,6
138,of,0,6
139,financial,0,6
140,bonds,0,6
141,.,0,6
142,Therefore,0,7
143,",",0,7
144,there,0,7
145,is,0,7
146,no,0,7
147,change,0,7
148,in,0,7
149,the,0,7
150,total,0,7
151,amount,0,7
152,of,0,8
153,fixed,0,8
154,capital,0,8
155,assets,0,8
156,investment,0,8
157,.,0,8
158,But,0,9
159,",",0,9
160,the,0,9
161,capital,0,9
162,for,0,9
163,specialized,0,9
164,banks,0,9
165,to,0,9
166,purchase,0,9
167,financial,0,9
168,bonds,0,10
169,comes,0,10
170,from,0,10
171,savings,0,10
172,deposits,0,10
173,",",0,10
174,not,0,10
175,new,0,10
176,growth,0,10
177,",",0,10
178,and,0,10
179,has,0,10
180,utterly,0,10
181,no,0,10
182,effect,0,10
183,on,0,10
184,either,0,10
185,the,0,10
186,issuance,0,10
187,of,0,10
188,government,0,10
189,bonds,0,10
190,or,0,10
191,the,0,10
192,issuance,0,10
193,of,0,10
