,token,ent,sent
0,I,0,0
1,do,0,0
2,n't,0,0
3,think,0,0
4,you,0,0
5,gave,0,0
6,me,0,0
7,an,0,0
8,address,0,0
9,",",0,0
10,though,0,1
11,.,0,1
12,I,0,2
13,might,0,2
14,not,0,2
15,have,0,2
16,had,0,2
17,one,0,2
18,then,0,2
19,.,0,2
20,Right,0,3
21,.,0,3
22,I,0,4
23,did,0,4
24,n't,0,4
25,get,0,4
26,it,0,4
27,right,0,4
28,at,0,4
29,first,0,4
30,.,0,4
31,So,0,5
32,So,0,5
33,",",0,5
34,when,0,5
35,did,0,5
36,you,0,5
37,get,0,5
38,there,0,5
39,?,0,5
40,I,0,6
41,started,0,6
42,work,0,6
43,August,0,6
44,first,0,6
45,so,0,7
46,what,0,7
47,'s,0,7
48,today,0,7
49,",",0,7
50,the,0,8
51,twentieth,0,8
52,or,0,8
53,something,0,8
54,?,0,8
55,uh-huh,0,9
56,.,0,9
57,The,0,10
58,twentieth,0,10
59,yeah,0,11
60,.,0,11
61,yeah,0,12
62,%um,0,12
63,and,0,12
64,I,0,12
65,arrived,0,12
66,in,0,12
67,Detroit,ENTITY,12
68,just,0,12
69,the,0,12
70,night,0,12
71,before,0,12
72,I,0,13
73,started,0,13
74,work,0,13
75,so,0,14
76,I,0,14
77,had,0,14
78,been,0,14
79,here,0,14
80,just,0,14
81,three,0,14
82,weeks,0,14
83,.,0,14
84,It,0,15
85,will,0,15
86,be,0,15
87,three,0,15
88,weeks,0,15
89,Tuesday,0,15
90,That,0,15
91,I,0,15
92,started,0,15
93,work,0,15
94,and,0,16
95,%um,0,16
96,so,0,16
97,I,0,16
98,worked,0,16
99,in,0,16
100,the,0,16
101,office,0,16
102,for,0,16
103,a,0,16
104,week,0,17
105,in,0,17
106,a,0,17
107,half,0,17
108,and,0,18
109,then,0,18
110,we,0,18
111,had,0,18
112,our,0,18
113,orientation,0,18
114,for,0,18
115,the,0,18
116,new,0,18
117,volunteers,0,18
118,uh-huh,0,19
119,.,0,19
120,And,0,20
121,that,0,20
122,was,0,20
123,out,0,20
124,in,0,20
125,western,0,20
126,Michigan,0,20
127,on,0,20
128,Lake,0,20
129,Michigan,0,20
130,about,0,21
131,four,0,21
132,hours,0,21
133,from,0,21
134,here,0,21
135,so,0,22
136,we,0,22
137,went,0,22
138,up,0,22
139,there,0,22
140,and,0,22
141,spent,0,22
142,almost,0,22
143,a,0,22
144,week,0,22
145,%um,0,23
146,sounds,0,24
147,nice,0,24
148,Did,0,25
149,you,0,25
150,take,0,25
151,your,0,25
152,car,0,25
153,did,0,26
154,you,0,26
155,drive,0,26
156,there,0,26
157,?,0,26
158,I,0,27
159,drove,0,27
160,up,0,27
161,here,0,27
162,",",0,27
163,yeah,0,28
164,.,0,28
165,From,0,29
166,Omaha,0,29
167,?,0,29
168,yup,0,30
169,.,0,30
170,Wow,0,31
171,.,0,31
172,It,0,32
173,took,0,32
174,a,0,32
175,couple,0,32
176,days,0,32
177,.,0,32
178,I,0,33
179,mean,0,33
180,",",0,33
181,it,0,33
182,would,0,33
183,have,0,33
184,been,0,33
185,maybe,0,33
186,fourteen,0,33
187,or,0,33
188,fifteen,0,34
189,hours,0,34
190,.,0,34
191,I,0,35
192,did,0,35
193,n't,0,35
194,want,0,35
195,to,0,35
196,do,0,35
197,it,0,35
198,all,0,35
199,in,0,35
200,one,0,35
201,day,0,36
202,so,0,37
203,I,0,37
204,broke,0,37
205,it,0,37
206,up,0,37
207,and,0,37
208,stopped,0,37
209,in,0,37
210,Wisconsin,0,37
211,at,0,37
212,a,0,38
213,friend,0,38
214,'s,0,38
215,house,0,38
216,Right,0,39
217,so,0,39
218,anyway,0,39
219,we,0,39
220,have,0,39
221,fifty,0,39
222,-,0,39
223,six,0,39
224,new,0,39
225,volunteers,0,39
226,that,0,39
227,are,0,40
228,oriented,0,40
229,and,0,40
230,off,0,40
231,.,0,40
232,They,0,41
233,left,0,41
234,for,0,41
235,their,0,41
236,new,0,41
237,homes,0,41
238,on,0,41
239,Thursday,0,41
240,and,0,42
241,we,0,42
242,came,0,42
243,back,0,42
244,to,0,42
245,Detroit,ENTITY,42
246,so,0,43
247,uh-huh,0,43
248,.,0,43
249,How,0,44
250,many,0,44
251,of,0,44
252,you,0,44
253,are,0,44
254,there,0,44
255,?,0,44
256,On,0,45
257,staff,0,45
258,?,0,45
259,Right,0,46
260,.,0,46
261,There,0,47
262,'s,0,47
263,five,0,47
264,of,0,47
265,us,0,47
266,on,0,47
267,staff,0,47
268,.,0,47
269,The,0,48
270,director,0,48
271,--,0,48
272,uh-huh,0,48
273,.,0,48
274,--,0,48
275,three,0,48
276,area,0,48
277,directors,0,48
278,",",0,48
279,and,0,49
280,then,0,49
281,I,0,50
282,do,0,50
283,n't,0,50
284,know,0,50
285,what,0,50
286,Kate,0,50
287,Kate,0,51
288,is,0,51
289,the,0,51
290,woman,0,51
291,I,0,51
292,'m,0,51
293,living,0,51
294,with,0,51
295,.,0,51
296,I,0,52
297,'m,0,52
298,not,0,52
299,sure,0,52
300,what,0,52
301,her,0,52
302,position,0,52
303,is,0,52
304,called,0,52
305,it,0,53
306,'s,0,53
307,kind,0,53
308,of,0,53
309,like,0,53
310,development,0,53
311,And,0,54
312,helps,0,54
313,the,0,54
314,director,0,54
315,with,0,54
316,fundraising,0,54
317,.,0,54
318,I,0,55
319,'m,0,55
320,not,0,55
321,sure,0,55
322,.,0,55
323,What,0,56
324,special,0,56
325,And,0,57
326,the,0,57
327,director,0,57
328,'s,0,57
329,in,0,57
330,Detroit,ENTITY,57
331,.,0,57
332,yeah,0,58
333,",",0,58
334,we,0,59
335,'re,0,59
336,all,0,59
337,in,0,59
338,Detroit,ENTITY,59
339,but,0,60
340,the,0,60
341,area,0,60
342,directors,0,60
343,%um,0,60
344,travel,0,60
345,to,0,60
346,the,0,60
347,cities,0,60
348,that,0,60
349,the,0,61
350,volunteers,0,61
351,are,0,61
352,in,0,61
353,and,0,61
354,%um,0,61
355,you,0,61
356,know,0,61
357,meet,0,61
358,with,0,61
359,the,0,61
360,communities,0,61
361,and,0,61
362,stuff,0,61
363,like,0,61
364,that,0,61
365,.,0,61
366,So,0,62
367,What,0,62
368,'s,0,62
369,your,0,62
370,area,0,62
371,then,0,62
372,?,0,62
373,I,0,63
374,go,0,63
375,to,0,63
376,Kansas,0,63
377,City,0,63
378,",",0,63
379,Saint,0,63
380,Louis,0,63
381,",",0,63
382,Des,0,63
383,Moines,0,64
384,",",0,64
385,and,0,65
386,then,0,65
387,I,0,65
388,also,0,65
389,have,0,65
390,the,0,65
391,community,0,65
392,here,0,65
393,in,0,65
394,Detroit,ENTITY,65
395,.,0,66
396,oh,0,67
397,that,0,67
398,'s,0,67
399,cool,0,67
400,.,0,67
401,So,0,68
402,yeah,0,68
403,I,0,68
404,me-,0,68
405,Old,0,69
406,stomping,0,69
407,ground,0,69
408,I,0,70
409,know,0,70
410,.,0,70
411,It,0,71
412,'s,0,71
413,so,0,71
414,cool,0,71
415,Do,0,72
416,you,0,72
417,have,0,72
418,to,0,72
419,go,0,72
420,so,0,72
421,many,0,72
422,times,0,72
423,during,0,72
424,the,0,72
425,year,0,73
426,or,0,74
427,I,0,74
428,go,0,74
429,once,0,74
430,in,0,74
431,the,0,74
432,fall,0,74
433,for,0,74
434,a,0,74
435,week,0,74
436,to,0,74
437,each,0,75
438,city,0,75
439,and,0,75
440,then,0,75
441,once,0,75
442,in,0,75
443,the,0,75
444,spring,0,75
445,so,0,76
446,well,0,76
447,late,0,76
448,winter,0,76
449,I,0,76
450,guess,0,76
451,%um,0,76
452,So,0,77
453,when,0,77
454,I,0,77
455,go,0,77
456,in,0,77
457,October,0,77
458,I,0,77
459,go,0,77
460,first,0,77
461,to,0,77
462,Kansas,0,78
463,City,0,78
464,then,0,78
465,to,0,78
466,Saint,0,78
467,Louis,0,78
468,then,0,79
469,I,0,79
470,come,0,79
471,back,0,79
472,to,0,79
473,Detroit,ENTITY,79
474,and,0,80
475,we,0,80
