,token,ent,sent
0,And,0,0
1,he,0,0
2,just,0,0
3,/-,0,0
4,We,0,1
5,'ll,0,1
6,be,0,1
7,back,0,1
8,with,0,1
9,more,0,1
10,of,0,1
11,Mike,ENTITY,1
12,Wallace,0,1
13,/.,0,1
14,The,0,2
15,book,0,2
16,is,0,2
17,Between,0,2
18,You,0,2
19,and,0,2
20,Me,0,2
21,/.,0,2
22,the,0,3
23,DVD,0,3
24,is,0,3
25,included,0,3
26,/.,0,3
27,oh,0,4
28,what,0,4
29,can,0,4
30,one,0,4
31,say,0,4
32,it,0,4
33,'s,0,4
34,a,0,4
35,terrific,0,4
36,work,0,4
37,/.,0,5
38,We,0,6
39,'ll,0,6
40,be,0,6
41,right,0,6
42,back,0,6
43,/.,0,6
44,That,0,7
45,voice,0,7
46,was,0,7
47,the,0,7
48,subject,0,7
49,of,0,7
50,The,0,7
51,Insider,0,7
52,/.,0,7
53,That,0,8
54,man,0,8
55,/.,0,8
56,that,0,9
57,man,0,9
58,remains,0,9
59,my,ENTITY,9
60,hero,0,9
61,/.,0,9
62,Jeff,0,10
63,Wygan,0,10
64,who,0,10
65,took,0,10
66,on,0,10
67,the,0,10
68,tobacco,0,10
69,cartel,0,10
70,if,0,10
71,you,0,10
72,will,0,11
73,/.,0,11
74,And,0,12
75,you,0,12
76,remember,0,12
77,when,0,12
78,all,0,12
79,those,0,12
80,guys,0,12
81,who,0,12
82,ran,0,12
83,the,0,12
84,companies,0,13
85,raised,0,13
86,their,0,13
87,hands,0,13
88,and,0,13
89,said,0,13
90,Oh,0,13
91,it,0,13
92,'s,0,13
93,not,0,13
94,addictive,0,13
95,/.,0,13
96,they,0,14
97,knew,0,14
98,it,0,14
99,was,0,14
100,addictive,0,14
101,/.,0,14
102,And,0,15
103,he,0,15
104,has,0,15
105,succeeded,0,15
106,/.,0,15
107,I,ENTITY,16
108,mean,0,16
109,really,0,16
110,he,0,16
111,has,0,16
112,succeeded,0,16
113,/.,0,16
114,He,0,17
115,runs,0,17
116,a,0,17
117,foundation,0,17
118,for,0,17
119,Smoke,0,17
120,Free,0,17
121,Kids,0,17
122,/.,0,17
123,and,0,18
124,he,0,18
125,'s,0,18
126,gotten,0,18
127,all,0,18
128,kinds,0,18
129,of,0,18
130,success,0,18
131,in,0,18
132,all,0,18
133,kinds,0,19
134,of,0,19
135,ways,0,19
136,in,0,19
137,foreign,0,19
138,countries,0,19
139,and,0,19
140,so,0,19
141,forth,0,19
142,/.,0,19
143,The,0,20
144,man,0,20
145,is,0,20
146,my,ENTITY,20
147,hero,0,20
148,/.,0,20
149,And,0,21
150,you,ENTITY,21
151,are,0,21
152,mine,0,21
153,/.,0,21
154,And,0,22
155,we,0,22
156,have,0,22
