,token,ent,sent
0,Margaret,ENTITY,0
1,Thatcher,ENTITY,0
2,'s,ENTITY,0
3,instinctive,0,0
4,response,0,0
5,to,0,0
6,the,0,0
7,latest,0,0
8,upheaval,0,0
9,in,0,0
10,her,ENTITY,1
11,government,0,1
12,is,0,1
13,to,0,1
14,promise,0,1
15,business,0,1
16,as,0,1
17,usual,0,1
18,.,0,1
19,That,0,2
20,may,0,2
21,be,0,2
22,the,0,2
23,last,0,2
24,thing,0,2
25,she,ENTITY,2
26,needs,0,2
27,.,0,2
28,As,0,3
29,the,0,3
30,air,0,3
31,clears,0,3
32,from,0,3
33,last,0,3
34,week,0,3
35,'s,0,3
36,storm,0,3
37,of,0,3
38,resignations,0,4
39,and,0,4
40,reshufflings,0,4
41,",",0,4
42,the,0,4
43,government,0,4
44,faces,0,4
45,a,0,4
46,daunting,0,4
47,job,0,4
48,of,0,4
49,rebuilding,0,4
50,confidence,0,4
51,in,0,4
52,its,0,4
53,policies,0,4
54,.,0,4
55,The,ENTITY,5
56,prime,ENTITY,5
57,minister,ENTITY,5
58,and,0,5
59,her,ENTITY,5
60,new,0,5
61,chancellor,0,5
62,of,0,5
63,the,0,5
64,exchequer,0,5
65,",",0,6
66,the,0,6
67,untested,0,6
68,John,0,6
69,Major,0,6
70,",",0,6
71,need,0,6
72,to,0,6
73,haul,0,6
74,the,0,6
75,country,0,6
76,through,0,6
77,something,0,6
78,like,0,6
79,a,0,6
80,recession,0,6
81,to,0,6
82,bring,0,6
83,down,0,6
84,inflation,0,6
85,and,0,6
86,set,0,6
87,the,0,6
88,economy,0,6
89,moving,0,6
90,again,0,6
91,.,0,6
92,Mrs.,ENTITY,7
93,Thatcher,ENTITY,7
94,has,0,7
95,to,0,7
96,come,0,7
97,to,0,7
98,terms,0,7
99,with,0,7
100,European,0,7
101,economic,0,7
102,integration,0,8
103,",",0,8
104,beginning,0,8
105,with,0,8
106,the,0,8
107,European,0,8
108,Monetary,0,8
109,System,0,8
110,",",0,8
111,which,0,8
112,Britain,0,8
113,is,0,8
114,committed,0,8
115,to,0,8
116,joining,0,8
117,fully,0,8
118,someday,0,8
119,.,0,8
120,Finally,0,9
121,",",0,9
122,the,0,9
123,government,0,9
124,has,0,9
125,to,0,9
126,convince,0,9
127,a,0,9
128,rattled,0,9
129,financial,0,9
130,community,0,10
131,--,0,10
132,and,0,10
133,voters,0,10
134,--,0,10
135,it,0,10
136,is,0,10
137,proceeding,0,10
