,token,ent,sent
0,GOP,ENTITY,0
1,vice,0,0
2,-,0,0
3,presidential,0,0
4,nominee,0,0
5,Dick,0,0
6,Cheney,0,0
7,celebrated,0,0
8,Thanksgiving,0,0
9,in,0,0
10,a,0,1
11,Washington,0,1
12,D.C.,0,1
13,hospital,0,1
14,where,0,1
15,he,ENTITY,1
16,is,0,1
17,recovering,0,1
18,from,0,1
19,what,0,1
20,doctors,0,1
21,said,0,1
22,was,0,1
23,a,0,1
24,mild,0,1
25,heart,0,1
26,attack,0,1
27,.,0,1
28,Cheney,ENTITY,2
29,got,0,2
30,a,0,2
31,telephone,0,2
32,call,0,2
33,from,0,2
34,his,ENTITY,2
35,democratic,0,2
36,counterpart,0,2
37,Joseph,0,2
38,Lieberman,0,3
39,wishing,0,3
40,him,ENTITY,3
41,a,0,3
42,speedy,0,3
43,recovery,0,3
44,.,0,3
45,The,0,4
46,hospital,0,4
47,spokeswoman,0,4
48,said,0,4
49,that,0,4
50,Cheney,ENTITY,4
51,could,0,4
52,go,0,4
53,home,0,4
54,as,0,4
55,early,0,5
56,as,0,5
57,tomorrow,0,5
58,if,0,5
59,his,ENTITY,5
60,recovery,0,5
61,continues,0,5
62,to,0,5
63,go,0,5
64,well,0,5
65,.,0,5
66,I,0,6
67,am,0,6
68,Corey,0,6
69,Flintoff,0,6
70,",",0,6
71,NPR,0,6
72,News,0,6
73,",",0,6
74,Washington,0,6
75,.,0,6
