,token,ent,sent
0,Xinhua,0,0
1,News,0,0
2,Agency,0,0
3,",",0,0
4,Beijing,0,0
5,",",0,0
6,September,0,0
7,1st,0,0
8,Jintao,0,1
9,Hu,0,1
10,",",0,1
11,member,0,1
12,of,0,1
13,the,0,1
14,Standing,0,1
15,Committee,0,1
16,of,0,1
17,the,0,1
18,CCP,0,2
19,Central,0,2
20,Committee,0,2
21,Politburo,0,2
22,",",0,2
23,Secretary,0,2
24,of,0,2
25,the,0,2
26,Secretary,0,2
27,'s,0,2
28,Office,0,2
29,and,0,2
30,President,0,2
31,of,0,2
32,the,ENTITY,2
33,Party,ENTITY,2
34,School,ENTITY,2
35,of,0,2
36,the,0,2
37,Central,0,2
38,Committee,0,2
39,",",0,2
40,stressed,0,2
41,in,0,2
42,his,0,2
43,speech,0,2
44,delivered,0,2
45,at,0,2
46,the,0,2
47,autumn,0,2
48,opening,0,2
49,ceremony,0,2
50,of,0,2
51,the,ENTITY,2
52,Party,ENTITY,2
53,School,ENTITY,2
54,of,0,2
55,the,0,2
56,Central,0,2
57,Committee,0,2
58,today,0,2
59,",",0,2
60,that,0,2
61,leaders,0,2
62,of,0,2
63,all,0,2
64,levels,0,2
65,should,0,2
66,thoroughly,0,2
67,study,0,2
68,Xiaoping,0,2
69,Deng,0,2
70,'s,0,2
71,theory,0,2
72,of,0,2
73,building,0,2
74,socialism,0,2
75,with,0,2
76,Chinese,0,2
77,characteristics,0,2
78,more,0,2
79,consciously,0,2
80,",",0,2
81,diligently,0,2
82,master,0,2
83,new,0,2
84,knowledge,0,2
85,",",0,2
86,continuously,0,2
87,strengthen,0,2
88,the,0,2
89,Party,0,2
90,spirit,0,2
91,",",0,2
92,comprehensively,0,2
93,improve,0,2
94,their,0,2
95,own,0,2
96,quality,0,2
97,and,0,2
98,level,0,2
99,of,0,2
100,leadership,0,2
101,",",0,2
102,so,0,2
103,as,0,2
104,to,0,2
105,better,0,2
106,fulfill,0,2
107,their,0,2
108,duties,0,3
109,.,0,3
110,This,0,4
111,autumn,0,4
112,there,0,4
113,are,0,4
114,now,0,4
115,825,0,4
116,students,0,4
117,recently,0,4
118,entering,0,4
119,the,ENTITY,4
120,Party,ENTITY,5
121,School,ENTITY,5
122,of,0,5
123,the,0,5
124,Central,0,5
125,Committee,0,5
126,",",0,5
127,including,0,5
128,students,0,5
129,from,0,5
130,every,0,5
131,grade,0,5
132,from,0,5
133,the,0,5
134,Advanced,0,5
135,Studies,0,5
136,Department,0,5
137,",",0,5
138,Training,0,5
139,Department,0,5
140,and,0,5
141,Graduate,0,5
142,Student,0,5
143,Department,0,5
144,.,0,5
145,Jintao,0,6
146,Hu,0,6
147,pointed,0,6
148,out,0,6
149,that,0,6
150,they,0,6
151,should,0,6
152,deal,0,6
153,with,0,6
154,studies,0,6
155,from,0,7
156,a,0,7
157,strategic,0,7
158,altitude,0,7
159,",",0,7
160,intensify,0,7
161,studies,0,7
162,with,0,7
163,a,0,7
164,high,0,7
165,sense,0,7
166,of,0,7
167,historical,0,7
168,mission,0,7
169,and,0,7
170,a,0,7
171,realistic,0,7
172,urgency,0,7
173,",",0,7
174,and,0,7
175,closely,0,7
176,connect,0,7
177,new,0,7
178,situations,0,7
179,",",0,7
180,new,0,7
181,tasks,0,7
182,and,0,7
183,new,0,7
184,practices,0,7
185,to,0,7
186,implement,0,7
187,studies,0,7
