,token,ent,sent
0,Reformers,0,0
1,in,0,0
2,Yugoslavia,ENTITY,0
3,got,0,0
4,a,0,0
5,significant,0,0
6,boost,0,0
7,today,0,0
8,.,0,0
9,The,0,1
10,Serbian,0,1
11,parliament,0,1
12,approved,0,1
13,a,0,1
14,power,0,1
15,-,0,1
16,sharing,0,1
17,administration,0,1
18,to,0,1
19,run,0,2
20,the,ENTITY,2
21,republic,ENTITY,2
22,until,0,2
23,early,0,2
24,elections,0,2
25,in,0,2
26,December,0,2
27,.,0,2
28,The,0,3
29,legislative,0,3
30,body,0,3
31,is,0,3
32,the,0,3
33,last,0,3
34,major,0,3
35,bastion,0,3
36,of,0,3
37,support,0,3
38,for,0,4
39,former,0,4
40,President,0,4
41,Slobodan,0,4
42,Milosevic,0,4
43,.,0,4
44,His,0,5
45,successor,0,5
46,",",0,5
47,Vojislav,0,5
48,Kostunica,0,5
49,leader,0,5
50,to,0,5
51,admit,0,5
52,Army,0,5
53,and,0,5
54,police,0,6
55,forces,0,6
56,committed,0,6
57,widespread,0,6
58,killings,0,6
59,in,0,6
60,Kosovo,0,6
61,last,0,6
62,year,0,6
63,.,0,6
64,In,0,7
65,a,0,7
66,television,0,7
67,interview,0,7
68,",",0,7
69,Kostunica,0,7
70,says,0,7
71,he,0,7
72,is,0,7
73,ready,0,7
74,to,0,8
75,accept,0,8
76,responsibility,0,8
77,for,0,8
78,the,0,8
79,crimes,0,8
80,committed,0,8
81,under,0,8
82,the,0,8
83,Milosevic,0,8
84,regime,0,8
85,.,0,8
