,token,ent,sent
0,First,ENTITY,0
1,Executive,ENTITY,0
2,Corp.,ENTITY,0
3,said,0,0
4,about,0,0
5,96,0,0
6,%,0,0
7,of,0,0
8,the,0,0
9,rights,0,0
10,to,0,1
11,purchase,0,1
12,its,ENTITY,1
13,depositary,0,1
14,shares,0,1
15,and,0,1
16,warrants,0,1
17,have,0,1
18,been,0,1
19,exercised,0,1
20,.,0,1
21,Of,0,2
22,the,0,2
23,17.6,0,2
24,million,0,2
25,rights,0,2
26,units,0,2
27,issued,0,2
28,",",0,2
29,just,0,2
30,under,0,2
31,17,0,3
32,million,0,3
33,were,0,3
34,exercised,0,3
35,before,0,3
36,the,0,3
37,Oct.,0,3
38,10,0,3
39,expiration,0,3
40,of,0,3
41,the,0,3
42,offering,0,3
43,",",0,3
44,the,ENTITY,3
45,insurance,0,3
46,holding,0,3
47,company,0,3
48,said,0,3
49,.,0,3
50,Remaining,0,4
51,units,0,4
52,will,0,4
53,be,0,4
54,sold,0,4
55,to,0,4
56,the,0,4
57,underwriters,0,4
58,",",0,4
59,Drexel,0,4
60,Burnham,0,5
61,Lambert,0,5
62,Inc.,0,5
63,and,0,5
64,Kidder,0,5
65,",",0,5
66,Peabody,0,5
67,&,0,5
68,Co.,0,5
69,",",0,5
70,which,0,5
71,will,0,5
72,also,0,5
73,purchase,0,5
74,an,0,5
75,over,0,5
76,-,0,5
77,allotment,0,5
78,of,0,5
79,2.3,0,5
80,million,0,5
81,additional,0,5
82,units,0,5
83,.,0,5
84,First,ENTITY,6
85,Executive,ENTITY,6
86,said,0,6
87,the,0,6
88,offering,0,6
89,will,0,6
90,raise,0,6
91,about,0,6
92,$,0,6
93,299,0,6
94,million,0,7
95,--,0,7
96,minus,0,7
97,underwriting,0,7
98,fees,0,7
99,and,0,7
100,other,0,7
101,expenses,0,7
102,--,0,7
103,that,0,7
104,the,ENTITY,7
105,company,ENTITY,7
106,plans,0,7
107,to,0,7
108,use,0,7
109,to,0,7
110,write,0,7
111,new,0,7
112,life,0,7
113,insurance,0,7
114,and,0,7
115,annuity,0,7
116,business,0,7
117,.,0,7
118,In,0,8
119,addition,0,8
120,",",0,8
121,analysts,0,8
122,have,0,8
123,viewed,0,8
124,the,0,8
125,rights,0,8
126,offering,0,8
127,as,0,8
128,a,0,9
129,takeover,0,9
130,defense,0,9
131,that,0,9
132,prospectively,0,9
133,balloons,0,9
134,the,0,9
135,number,0,9
136,of,0,9
137,shares,0,9
138,outstanding,0,9
139,.,0,9
140,Each,0,10
141,of,0,10
142,the,0,10
143,units,0,10
144,consists,0,10
145,of,0,10
146,two,0,10
147,warrants,0,10
148,",",0,10
149,each,0,10
150,of,0,11
151,which,0,11
152,could,0,11
153,be,0,11
154,used,0,11
155,to,0,11
156,purchase,0,11
157,a,0,11
158,half,0,11
159,-,0,11
160,share,0,11
161,of,0,11
162,common,0,11
163,stock,0,11
164,",",0,11
165,and,0,11
166,one,0,11
167,depositary,0,11
168,preference,0,11
169,share,0,11
170,.,0,11
171,Depositary,0,12
172,shares,0,12
173,are,0,12
174,convertible,0,12
175,into,0,12
176,common,0,12
177,stock,0,12
178,on,0,12
179,a,0,12
180,1,0,12
181,-,0,13
182,to,0,13
183,-,0,13
184,1,0,13
185,basis,0,13
186,.,0,13
187,Currently,0,14
188,",",0,14
189,the,ENTITY,14
190,company,ENTITY,14
191,has,0,14
192,about,0,14
193,88.1,0,14
194,million,0,14
195,common,0,14
196,shares,0,14
197,outstanding,0,15
198,.,0,15
199,In,0,16
200,over,0,16
201,-,0,16
202,the,0,16
203,-,0,16
204,counter,0,16
205,trading,0,16
206,Monday,0,16
207,",",0,16
208,the,0,16
209,stock,0,17
210,closed,0,17
211,at,0,17
212,$,0,17
213,10.625,0,17
214,",",0,17
215,off,0,17
216,37.5,0,17
217,cents,0,17
218,.,0,17
