,token,ent,sent
0,Fitness,0,0
1,or,0,0
2,foolhardiness,0,0
3,?,0,0
4,Fitness,0,1
5,is,0,1
6,a,0,1
7,worthwhile,0,1
8,investment,0,1
9,as,0,1
10,well,0,1
11,as,0,1
12,being,0,1
13,a,0,1
14,fad,0,2
15,.,0,2
16,But,0,3
17,blind,0,3
18,following,0,3
19,of,0,3
20,fads,0,3
21,can,0,3
22,lead,0,3
23,to,0,3
24,an,0,3
25,outcome,0,3
26,exactly,0,4
27,opposite,0,4
28,to,0,4
29,the,0,4
30,one,0,4
31,desired,0,4
32,.,0,4
33,Chung,ENTITY,5
34,Pei,ENTITY,5
35,-,ENTITY,5
36,chen,ENTITY,5
37,",",0,5
38,chairwoman,0,5
39,of,0,5
40,the,0,5
41,Department,0,5
42,of,0,5
43,Rehabilitation,0,6
44,Medicine,0,6
45,at,0,6
46,the,0,6
47,Taiwan,0,6
48,Adventist,0,6
49,Hospital,0,6
50,",",0,6
51,says,0,6
52,that,0,6
53,from,0,6
54,time,0,6
55,to,0,6
56,time,0,6
57,whole,0,6
58,families,0,6
59,take,0,6
60,up,0,6
61,special,0,6
62,offers,0,6
63,and,0,6
64,join,0,6
65,together,0,6
66,",",0,6
67,but,0,6
68,",",0,6
69,in,0,6
70,her,ENTITY,6
71,opinion,0,6
72,",",0,6
73,health,0,6
74,club,0,6
75,facilities,0,6
76,-LRB-,0,6
77,except,0,6
78,for,0,6
79,swimming,0,6
80,pools,0,6
81,-RRB-,0,6
82,are,0,6
83,not,0,6
84,necessarily,0,6
85,suitable,0,6
86,for,0,6
87,all,0,6
88,age,0,6
89,groups,0,6
90,.,0,6
91,"""",0,7
92,People,0,7
93,over,0,7
94,50,0,7
95,or,0,7
96,under,0,7
97,16,0,7
98,can,0,7
99,easily,0,7
100,hurt,0,7
101,themselves,0,8
102,lifting,0,8
103,heavy,0,8
104,weights,0,8
105,",",0,8
106,so,0,8
107,I,ENTITY,8
108,tell,0,8
109,people,0,8
110,not,0,8
111,to,0,8
112,be,0,8
113,foolhardy,0,8
114,",",0,8
115,"""",0,8
116,she,ENTITY,8
117,says,0,8
118,.,0,8
119,The,0,9
120,muscles,0,9
121,of,0,9
122,older,0,9
123,people,0,9
124,are,0,9
125,less,0,9
126,securely,0,9
127,attached,0,9
128,to,0,9
129,their,0,10
130,bones,0,10
131,",",0,10
132,and,0,10
133,unless,0,10
134,a,0,10
135,person,0,10
136,has,0,10
137,been,0,10
138,working,0,10
139,out,0,10
140,since,0,10
141,a,0,10
142,young,0,10
143,age,0,10
144,",",0,10
145,sudden,0,10
146,intense,0,10
147,exercise,0,10
148,can,0,10
149,lead,0,10
150,to,0,10
151,a,0,10
152,deterioration,0,10
153,of,0,10
154,cartilage,0,10
155,",",0,10
156,with,0,10
157,more,0,10
158,damage,0,10
159,than,0,10
160,benefit,0,10
161,for,0,10
162,the,0,10
163,body,0,10
164,.,0,10
165,As,0,11
166,for,0,11
167,children,0,11
168,",",0,11
169,they,0,11
170,tend,0,11
171,to,0,11
172,think,0,11
173,of,0,11
174,exercise,0,11
175,as,0,12
176,just,0,12
177,a,0,12
178,kind,0,12
179,of,0,12
180,play,0,12
181,",",0,12
182,with,0,12
183,accidents,0,12
184,often,0,12
185,resulting,0,12
186,because,0,12
187,of,0,12
188,fooling,0,12
189,around,0,12
190,.,0,12
191,Dr.,ENTITY,13
192,Chung,ENTITY,13
193,suggests,0,13
194,that,0,13
195,fitness,0,13
196,should,0,13
197,begin,0,13
198,when,0,13
199,young,0,13
200,",",0,13
201,and,0,14
202,those,0,14
203,who,0,14
204,start,0,14
205,very,0,14
206,late,0,14
207,should,0,14
208,stick,0,14
209,to,0,14
210,swimming,0,14
211,",",0,14
212,fast,0,14
213,walking,0,14
214,",",0,14
215,and,0,14
216,exercise,0,14
217,bikes,0,14
218,",",0,14
219,which,0,14
220,are,0,14
221,of,0,14
222,moderate,0,14
223,intensity,0,14
224,.,0,14
225,And,0,15
226,she,ENTITY,15
227,adds,0,15
228,",",0,15
229,"""",0,15
230,It,0,15
231,'s,0,15
232,more,0,15
233,natural,0,15
234,just,0,15
235,to,0,16
236,exercise,0,16
237,when,0,16
238,and,0,16
239,where,0,16
240,you,0,16
241,can,0,16
242,in,0,16
243,daily,0,16
244,life,0,16
245,-,0,16
246,take,0,16
247,a,0,16
248,walk,0,16
249,in,0,16
250,the,0,16
251,park,0,16
252,",",0,16
253,climb,0,16
254,the,0,16
255,stairs,0,16
256,.,0,16
257,.,0,16
258,.,0,16
259,.,0,16
260,"""",0,16
261,Be,0,17
262,that,0,17
263,as,0,17
264,it,0,17
265,may,0,17
266,",",0,17
267,walking,0,17
268,in,0,17
269,the,0,17
270,park,0,17
271,is,0,18
272,no,0,18
273,substitute,0,18
274,for,0,18
275,a,0,18
276,sustained,0,18
277,workout,0,18
278,program,0,18
279,.,0,18
280,Chiang,0,19
281,Li,0,19
282,-,0,19
283,hua,0,19
284,",",0,19
285,a,0,19
286,sales,0,19
287,manager,0,19
288,in,0,19
289,a,0,19
290,high,0,20
291,-,0,20
292,tech,0,20
293,industry,0,20
294,who,0,20
295,has,0,20
296,been,0,20
297,working,0,20
298,out,0,20
299,for,0,20
300,15,0,20
301,years,0,20
302,",",0,20
303,from,0,20
304,the,0,20
305,earliest,0,20
306,Clark,0,20
307,Hatch,0,20
308,Fitness,0,20
309,Center,0,20
310,to,0,20
311,the,0,20
312,health,0,20
313,and,0,20
314,beauty,0,20
315,center,0,20
316,in,0,20
