,token,ent,sent
0,Some,0,0
1,commentaries,0,0
2,said,0,0
3,that,0,0
4,when,0,0
5,Koizumi,0,0
6,went,0,0
7,to,0,0
8,meet,0,0
9,with,0,0
10,Roh,ENTITY,1
11,Moo,ENTITY,1
12,-,ENTITY,1
13,hyun,0,1
14,this,0,1
15,time,0,1
16,",",0,1
17,it,0,1
18,was,0,1
19,like,0,1
20,clutching,0,1
21,at,0,1
22,a,0,1
23,straw,0,1
24,to,0,1
25,save,0,1
26,his,0,1
27,life,0,1
28,.,0,1
29,Eh,0,2
30,",",0,2
31,it,0,2
32,means,0,2
33,that,0,2
34,you,0,2
35,see,0,2
36,",",0,2
37,although,0,2
38,many,0,2
39,neighboring,0,3
40,countries,0,3
41,are,0,3
42,complaining,0,3
43,about,0,3
44,me,0,3
45,",",0,3
46,my,0,3
47,image,0,3
48,may,0,3
49,return,0,3
50,to,0,3
51,a,0,3
52,better,0,3
53,one,0,3
54,after,0,3
55,I,0,3
56,met,0,3
57,with,0,3
58,Roh,ENTITY,3
59,Moo,ENTITY,3
60,-,ENTITY,3
61,hyun,0,3
62,.,0,3
63,However,0,4
64,",",0,4
65,based,0,4
66,on,0,4
67,the,0,4
68,outcome,0,4
69,",",0,4
70,just,0,4
71,as,0,4
72,Professor,0,4
73,Liu,0,5
74,introduced,0,5
75,",",0,5
76,it,0,5
77,was,0,5
78,equivalent,0,5
79,to,0,5
80,going,0,5
81,there,0,5
82,to,0,5
83,get,0,5
84,criticized,0,5
85,again,0,5
86,.,0,5
87,Right,0,6
88,.,0,6
89,Well,0,7
90,",",0,7
91,was,0,7
92,n't,0,7
93,it,0,7
94,that,0,7
95,things,0,7
96,went,0,7
97,contrary,0,7
98,to,0,7
99,his,0,8
100,wishes,0,8
101,?,0,8
102,Uh-huh,0,9
103,",",0,9
104,to,0,9
105,him,0,9
106,.,0,9
107,",",0,10
108,that,0,10
109,is,0,10
110,to,0,10
111,say,0,10
112,",",0,10
113,to,0,10
114,Japan,0,10
115,",",0,10
116,to,0,10
117,Prime,0,11
118,Minister,0,11
119,Koizumi,0,11
120,",",0,11
121,this,0,11
122,is,0,11
123,a,0,11
124,very,0,11
125,difficult,0,11
126,diplomatic,0,11
127,journey,0,11
128,.,0,11
129,Uh-huh,0,12
130,.,0,12
131,Uh-huh,0,13
132,.,0,13
133,Uh-huh,0,14
134,.,0,14
135,Well,0,15
136,",",0,15
137,to,0,15
138,be,0,15
139,able,0,15
140,to,0,15
141,meet,0,15
142,with,0,15
143,Roh,ENTITY,15
144,Moo,ENTITY,15
145,-,ENTITY,16
146,hyun,0,16
147,was,0,16
148,originally,0,16
149,the,0,16
150,only,0,16
151,remedy,0,16
152,he,0,16
153,could,0,16
154,count,0,16
155,on,0,16
156,.,0,16
157,Uh-huh,0,17
158,.,0,17
159,However,0,18
160,",",0,18
161,Roh,ENTITY,18
162,Moo,ENTITY,18
163,-,ENTITY,18
164,hyun,ENTITY,18
165,actually,0,18
166,met,0,18
167,with,0,18
168,him,0,18
169,ceremonially,0,19
170,as,0,19
171,a,0,19
172,host,0,19
173,because,0,19
174,APEC,0,19
175,held,0,19
176,the,0,19
177,meeting,0,19
178,in,0,19
179,South,0,19
180,Korea,0,19
181,.,0,19
182,Uh-huh,0,20
183,.,0,20
184,Uh-huh,0,21
185,.,0,21
186,But,0,22
187,",",0,22
188,he,ENTITY,22
189,seized,0,22
190,the,0,22
191,opportunity,0,22
192,fully,0,22
193,to,0,22
194,express,0,22
195,the,0,22
196,wish,0,23
197,of,0,23
198,the,0,23
199,South,0,23
200,Korean,0,23
201,government,0,23
202,and,0,23
203,people,0,23
204,.,0,23
205,Uh-huh,0,24
206,.,0,24
207,What,0,25
208,he,ENTITY,25
209,meant,0,25
210,by,0,25
211,the,0,25
212,wish,0,25
213,was,0,25
214,to,0,25
215,stop,0,25
216,visiting,0,25
217,Yasukuni,0,26
218,Shrine,0,26
219,.,0,26
220,Uh-huh,0,27
221,.,0,27
222,Uh-huh,0,28
223,.,0,28
224,So,0,29
225,",",0,29
226,contrary,0,29
227,to,0,29
228,Koizumi,0,29
229,'s,0,29
230,diplomatic,0,29
231,purpose,0,29
232,",",0,29
233,he,0,29
234,not,0,30
235,only,0,30
236,failed,0,30
237,to,0,30
238,sidestep,0,30
239,the,0,30
240,issue,0,30
241,of,0,30
242,the,0,30
243,visit,0,30
244,",",0,30
245,but,0,30
246,rather,0,30
247,exposed,0,30
248,",",0,30
249,this,0,30
250,scandal,0,30
251,to,0,30
252,the,0,30
253,entire,0,30
254,world,0,30
255,.,0,30
256,Uh-huh,0,31
257,.,0,31
258,Uh-huh,0,32
259,.,0,32
260,So,0,33
261,",",0,33
262,from,0,33
263,the,0,33
264,bottom,0,33
265,of,0,33
266,his,0,33
267,heart,0,33
268,",",0,33
269,he,0,33
270,might,0,34
271,feel,0,34
272,it,0,34
273,was,0,34
274,even,0,34
275,worse,0,34
276,than,0,34
277,not,0,34
278,meeting,0,34
279,at,0,34
280,all,0,34
281,.,0,34
282,Uh-huh,0,35
283,.,0,35
284,So,0,36
285,",",0,36
286,this,0,36
287,only,0,36
288,hope,0,36
289,of,0,36
290,his,0,36
291,was,0,36
292,also,0,36
293,destroyed,0,36
294,.,0,37
295,Uh-huh,0,38
296,.,0,38
