,token,ent,sent
0,Director,0,0
1,in,0,0
2,Focus,0,0
3,:,0,0
4,About,0,1
5,Mayaw,ENTITY,1
6,Biho,0,1
7,-LRB-,0,2
8,Alexandra,0,2
9,Liu,0,2
10,/,0,2
11,tr.,0,2
12,by,0,2
13,Robert,0,2
14,Taylor,0,2
15,-RRB-,0,2
16,Mayaw,ENTITY,3
17,Biho,ENTITY,3
18,-LRB-,0,3
19,Chinese,0,3
20,name,0,3
21,Peng,0,3
22,Shih,0,3
23,-,0,3
24,sheng,0,3
25,-RRB-,0,3
26,was,0,4
27,born,0,4
28,in,0,4
29,1969,0,4
30,.,0,4
31,His,ENTITY,5
32,father,0,5
33,is,0,5
34,a,0,5
35,native,0,5
36,of,0,5
37,Hunan,0,5
38,Province,0,5
39,in,0,5
40,mainland,0,5
41,China,0,6
42,and,0,6
43,his,ENTITY,6
44,mother,0,6
45,is,0,6
46,an,0,6
47,Amis,0,6
48,.,0,6
49,Mayaw,ENTITY,7
50,Biho,ENTITY,7
51,",",0,7
52,who,0,7
53,calls,0,7
54,himself,ENTITY,7
55,half,0,7
56,Amis,0,7
57,",",0,7
58,grew,0,7
59,up,0,8
60,in,0,8
61,the,0,8
62,Amis,0,8
63,village,0,8
64,of,0,8
65,Cero,0,8
66,-LRB-,0,8
67,Chunjih,0,8
68,-RRB-,0,8
69,in,0,8
70,Hualien,0,8
71,County,0,8
72,.,0,8
73,He,ENTITY,9
74,never,0,9
75,lived,0,9
76,away,0,9
77,from,0,9
78,the,0,9
79,village,0,9
80,until,0,9
81,he,ENTITY,9
82,went,0,9
83,to,0,10
84,study,0,10
85,cinematography,0,10
86,at,0,10
87,Taipei,0,10
88,'s,0,10
89,Shih,0,10
90,Hsin,0,10
91,University,0,10
92,.,0,10
93,After,0,11
94,coming,0,11
95,to,0,11
96,live,0,11
97,in,0,11
98,the,0,11
99,city,0,11
100,",",0,11
101,Mayaw,ENTITY,11
102,gradually,0,11
103,came,0,12
104,to,0,12
