,token,ent,sent
0,To,0,0
1,be,0,0
2,fair,0,0
3,",",0,0
4,the,ENTITY,0
5,National,ENTITY,0
6,Assembly,ENTITY,0
7,does,0,0
8,have,0,0
9,its,ENTITY,0
10,unique,0,1
11,set,0,1
12,of,0,1
13,duties,0,1
14,and,0,1
15,powers,0,1
16,under,0,1
17,the,0,1
18,existing,0,1
19,structure,0,1
20,",",0,1
21,thus,0,1
22,few,0,1
23,people,0,1
24,are,0,1
25,ready,0,1
26,to,0,1
27,call,0,1
28,for,0,1
29,its,ENTITY,1
30,complete,0,1
31,abolition,0,1
32,.,0,1
33,This,0,2
34,is,0,2
35,especially,0,2
36,notable,0,2
37,given,0,2
38,the,0,2
39,ambiguity,0,2
40,of,0,2
41,Taiwan,0,2
42,'s,0,2
43,constitutional,0,3
44,structure,0,3
45,",",0,3
46,seeing,0,3
47,as,0,3
48,it,0,3
49,is,0,3
50,not,0,3
51,a,0,3
52,presidential,0,3
53,system,0,3
54,",",0,3
55,a,0,3
56,cabinet,0,3
57,system,0,3
58,",",0,3
59,or,0,3
60,a,0,3
61,two,0,3
62,-,0,3
63,headed,0,3
64,system,0,3
65,in,0,3
66,the,0,3
67,true,0,3
68,sense,0,3
69,.,0,3
70,Many,0,4
71,scholars,0,4
72,caution,0,4
73,that,0,4
74,eliminating,0,4
75,the,ENTITY,4
76,National,ENTITY,4
77,Assembly,0,4
78,and,0,4
79,handing,0,4
80,all,0,5
81,its,ENTITY,5
82,powers,0,5
83,to,0,5
84,the,0,5
85,Legislative,0,5
86,Yuan,0,5
87,",",0,5
88,while,0,5
89,the,0,5
90,government,0,5
91,structure,0,5
92,remains,0,5
93,ambiguous,0,5
94,",",0,5
95,is,0,5
96,not,0,5
97,the,0,5
98,best,0,5
99,structural,0,5
100,framework,0,5
101,.,0,5
102,That,0,6
103,said,0,6
104,",",0,6
105,despite,0,6
106,landmark,0,6
107,changes,0,6
108,such,0,6
109,as,0,6
110,the,0,6
111,full,0,6
112,election,0,7
113,of,0,7
114,the,0,7
115,national,0,7
116,parliament,0,7
117,in,0,7
118,Taiwan,0,7
119,and,0,7
120,establishment,0,7
121,of,0,7
122,the,0,7
123,legal,0,7
124,groundwork,0,7
125,for,0,7
126,the,0,7
127,direct,0,7
128,election,0,7
129,of,0,7
130,the,0,7
131,ROC,0,7
132,president,0,7
133,",",0,7
134,the,0,7
135,ROC,0,7
136,Constitution,0,7
137,has,0,7
138,been,0,7
139,revamped,0,7
140,with,0,7
141,alarming,0,7
142,frequency,0,7
143,over,0,7
144,the,0,7
145,past,0,7
146,few,0,7
147,years,0,7
148,.,0,7
149,In,0,8
150,fact,0,8
151,",",0,8
152,some,0,8
153,have,0,8
154,scoffed,0,8
155,that,0,8
156,the,0,8
157,constitution,0,8
158,",",0,8
159,the,0,9
160,basis,0,9
161,upon,0,9
162,which,0,9
163,the,0,9
164,nation,0,9
165,'s,0,9
166,laws,0,9
167,are,0,9
168,founded,0,9
169,",",0,9
170,has,0,9
171,been,0,9
172,tinkered,0,9
173,with,0,9
174,more,0,9
175,often,0,9
176,than,0,9
177,the,0,9
178,civil,0,9
179,and,0,9
180,criminal,0,9
181,codes,0,9
182,.,0,9
183,Further,0,10
184,",",0,10
185,new,0,10
186,duties,0,10
187,and,0,10
188,authorities,0,10
189,were,0,10
190,given,0,10
191,to,0,10
192,the,ENTITY,10
193,National,ENTITY,11
194,Assembly,0,11
195,in,0,11
196,order,0,11
197,to,0,11
198,achieve,0,11
199,successive,0,11
200,constitutional,0,11
201,revisions,0,11
202,.,0,11
203,For,0,12
204,instance,0,12
205,",",0,12
206,in,0,12
207,exchange,0,12
208,for,0,12
209,the,ENTITY,12
210,assembly,ENTITY,12
211,agreeing,0,12
212,to,0,12
213,give,0,13
214,up,0,13
215,its,ENTITY,13
216,authority,0,13
217,to,0,13
218,elect,0,13
219,the,0,13
220,president,0,13
221,",",0,13
222,the,ENTITY,13
223,body,ENTITY,13
224,was,0,13
225,given,0,13
226,power,0,13
227,of,0,13
228,approval,0,13
229,over,0,13
230,personnel,0,13
231,appointments,0,13
232,to,0,13
233,the,0,13
234,Judicial,0,13
235,Yuan,0,13
236,",",0,13
237,Examination,0,13
238,Yuan,0,13
239,",",0,13
240,and,0,13
241,Control,0,13
242,Yuan,0,13
243,.,0,13
244,With,0,14
245,each,0,14
246,revision,0,14
247,",",0,14
248,the,0,14
249,constitution,0,14
250,became,0,14
251,increasingly,0,14
252,jumbled,0,14
253,",",0,14
254,while,0,15
255,NA,ENTITY,15
256,delegates,0,15
257,leveraged,0,15
258,their,0,15
259,positions,0,15
260,to,0,15
261,exact,0,15
262,"""",0,15
263,constitutional,0,15
264,amendment,0,15
265,rent,0,15
266,"""",0,15
267,and,0,15
268,fatten,0,15
269,themselves,0,15
270,up,0,15
271,.,0,15
