,token,ent,sent
0,In,0,0
1,the,0,0
2,Groove,0,0
3,",",0,0
4,or,0,0
5,in,0,0
6,a,0,0
7,Rut,0,0
8,?,0,0
9,-,0,1
10,Life,0,1
11,in,0,1
12,Middle,0,1
13,Age,0,1
14,-LRB-,0,2
15,Laura,0,2
16,Li,0,2
17,/,0,2
18,photos,0,2
19,by,0,2
20,Hsueh,0,2
21,Chi,0,2
22,-,0,2
23,kuang,0,2
24,/,0,3
25,tr.,0,3
26,by,0,3
27,Robert,0,3
28,Taylor,0,3
29,-RRB-,0,3
30,Middle,0,4
31,age,0,4
32,is,0,4
33,the,0,4
34,most,0,4
35,awkward,0,4
36,time,0,4
37,.,0,4
38,It,0,5
39,'s,0,5
40,the,0,5
41,age,0,5
42,when,0,5
43,you,0,5
44,ca,0,5
45,n't,0,5
46,get,0,5
47,to,0,5
48,sleep,0,6
49,till,0,6
50,dawn,0,6
51,.,0,6
52,The,0,7
53,age,0,7
54,of,0,7
55,sighs,0,7
56,but,0,7
57,not,0,7
58,passion,0,7
59,.,0,7
60,The,0,8
61,age,0,8
62,of,0,8
63,sorrow,0,8
64,but,0,8
65,not,0,8
66,anger,0,8
67,.,0,8
68,In,0,9
69,middle,0,9
70,age,0,9
71,",",0,9
72,you,0,9
73,kiss,0,9
74,girls,0,9
75,on,0,9
76,the,0,9
77,forehead,0,9
78,",",0,10
79,not,0,10
80,the,0,10
81,lips,0,10
82,.,0,10
83,It,0,11
84,'s,0,11
85,the,0,11
86,age,0,11
87,when,0,11
88,you,0,11
89,drink,0,11
90,strong,0,11
91,coffee,0,11
92,and,0,11
93,take,0,12
94,stomach,0,12
95,pills,0,12
96,.,0,12
97,The,0,13
98,age,0,13
99,when,0,13
100,the,0,13
101,phrase,0,13
102,"""",0,13
103,you,0,13
104,ca,0,13
105,n't,0,13
106,escape,0,13
107,convention,0,14
108,"""",0,14
109,says,0,14
110,it,0,14
111,all,0,14
112,.,0,14
113,Middle,0,15
114,age,0,15
115,is,0,15
116,afternoon,0,15
117,tea,0,15
118,.,0,15
119,-LRB-,0,16
120,From,0,16
121,"""",0,16
122,Middle,0,16
123,Age,0,16
124,Is,0,16
125,Afternoon,0,16
126,Tea,0,16
127,",",0,16
128,"""",0,16
129,by,0,17
130,Tung,0,17
131,Chiao,0,17
132,-RRB-,0,17
133,"""",0,18
134,Middle,0,18
135,age,0,18
