,token,ent,sent
0,Let,0,0
1,me,0,0
2,ask,0,0
3,you,0,0
4,the,0,0
5,same,0,0
6,question,0,0
7,Paul,0,0
8,/.,0,0
9,How,0,1
10,do,0,1
11,you,0,1
12,get,0,1
13,the,0,1
14,the,0,1
15,true,0,1
16,scoop,0,1
17,over,0,1
18,there,0,1
19,if,0,2
20,you,0,2
21,'re,0,2
22,always,0,2
23,with,0,2
24,the,0,2
25,American,0,2
26,troops,0,2
27,/?,0,2
28,I,0,3
29,mean,0,3
30,do,0,3
31,you,0,3
32,ever,0,3
33,get,0,3
34,to,0,3
35,talk,0,3
36,to,0,3
37,the,0,3
38,Iraqis,0,4
39,/?,0,4
40,Maybe,0,5
41,it,0,5
42,'s,0,5
43,just,0,5
44,a,0,5
45,catch,0,5
46,twenty,0,5
47,-,0,5
48,two,0,5
49,/.,0,5
50,they,0,6
51,'re,0,6
52,too,0,6
53,dangerous,0,6
54,to,0,6
55,deal,0,6
56,with,0,6
57,/.,0,6
58,But,0,7
59,how,0,7
60,do,0,7
61,you,0,7
62,get,0,7
63,the,0,7
64,story,0,7
65,/?,0,7
66,the,0,8
67,reality,0,8
68,is,0,8
69,you,0,8
70,do,0,8
71,n't,0,8
72,/.,0,8
73,And,0,9
74,I,0,9
75,think,0,9
76,Ms.,ENTITY,9
77,Morgan,ENTITY,9
78,is,0,9
79,really,0,9
80,insulting,0,9
81,all,0,9
82,the,0,9
83,troops,0,10
84,who,0,10
85,'ve,0,10
86,been,0,10
87,there,0,10
88,to,0,10
89,assume,0,10
90,that,0,10
91,by,0,10
92,going,0,10
93,for,0,10
94,ten,0,10
95,days,0,10
96,and,0,10
97,taking,0,10
98,a,0,10
99,few,0,10
100,casual,0,10
101,leisurely,0,10
102,trips,0,10
103,outside,0,10
104,the,0,10
105,Green,0,10
106,Zone,0,10
107,that,0,10
108,she,ENTITY,10
109,got,0,10
110,a,0,10
111,full,0,10
112,taste,0,10
113,of,0,10
114,combat,0,10
115,/.,0,10
116,I,0,11
117,think,0,11
118,the,0,11
119,reality,0,11
120,is,0,11
121,much,0,11
122,different,0,11
123,/.,0,11
124,And,0,12
125,if,0,12
126,reporters,0,12
127,really,0,12
128,want,0,12
129,to,0,12
130,do,0,12
131,some,0,12
132,investigative,0,12
133,reporting,0,12
134,they,0,13
135,can,0,13
136,fly,0,13
137,into,0,13
138,Jordan,0,13
139,and,0,13
140,go,0,13
141,unembedded,0,13
142,/.,0,13
143,Now,0,14
144,there,0,14
145,is,0,14
146,a,0,14
147,chance,0,14
148,they,0,14
149,might,0,14
150,get,0,14
151,their,0,14
152,head,0,14
153,cut,0,15
154,off,0,15
155,/.,0,15
156,But,0,16
