,token,ent,sent
0,Xinhua,0,0
1,news,0,0
2,agency,0,0
3,August,0,0
4,31,0,0
5,",",0,0
6,Rome,ENTITY,0
7,",",0,0
8,reporters,0,0
9,Changrui,0,0
10,Huang,0,1
11,and,0,1
12,Zongxin,0,1
13,Zhou,0,1
14,The,0,2
15,7th,0,2
16,World,0,2
17,Swimming,0,2
18,Championships,0,2
19,opened,0,2
20,in,0,2
21,Rome,ENTITY,2
22,tonight,0,2
23,.,0,2
24,The,0,3
25,organizing,0,3
26,committee,0,3
27,announced,0,3
28,that,0,3
29,the,0,3
30,scope,0,3
31,of,0,3
32,these,0,3
33,championships,0,3
34,will,0,4
35,exceed,0,4
36,all,0,4
37,previous,0,4
38,ones,0,4
39,.,0,4
40,The,0,5
41,opening,0,5
42,ceremony,0,5
43,",",0,5
44,which,0,5
45,lasted,0,5
46,more,0,5
47,than,0,5
48,2,0,5
49,hours,0,5
50,",",0,6
51,was,0,6
52,new,0,6
53,",",0,6
54,extraordinary,0,6
55,and,0,6
56,special,0,6
57,.,0,6
58,The,0,7
59,well,0,7
60,known,0,7
61,Italian,0,7
62,musician,0,7
63,Claudio,0,7
64,Baglioni,0,7
65,sang,0,7
66,the,0,7
67,impassioned,0,7
68,theme,0,8
69,song,0,8
70,"""",0,8
71,Water,0,8
72,in,0,8
73,Water,0,8
74,"""",0,8
75,which,0,8
76,he,0,8
77,had,0,8
78,composed,0,8
79,himself,0,8
80,.,0,8
81,The,0,9
82,performance,0,9
83,by,0,9
84,more,0,9
85,than,0,9
86,40,0,9
87,members,0,9
88,of,0,9
89,the,0,9
90,Rome,0,9
91,Philharmonic,0,10
92,Orchestra,0,10
93,intoxicated,0,10
94,the,0,10
95,audience,0,10
96,and,0,10
97,the,0,10
98,musical,0,10
99,fountain,0,10
100,",",0,10
101,hi,0,10
102,-,0,10
103,fi,0,10
104,sound,0,10
105,effect,0,10
106,",",0,10
107,fountain,0,10
108,screen,0,10
109,and,0,10
110,stereographic,0,10
111,projection,0,10
112,brought,0,10
113,them,0,10
114,to,0,10
115,a,0,10
116,marvelous,0,10
117,world,0,10
118,where,0,10
119,sound,0,10
120,",",0,10
121,light,0,10
122,and,0,10
123,color,0,10
124,blended,0,10
125,even,0,10
126,more,0,10
127,.,0,10
128,According,0,11
129,to,0,11
130,details,0,11
131,provided,0,11
132,by,0,11
133,the,0,11
134,organizing,0,11
135,committee,0,11
136,",",0,11
137,a,0,11
138,total,0,12
139,of,0,12
140,"1,350",0,12
141,athletes,0,12
142,from,0,12
143,102,0,12
144,countries,0,12
145,and,0,12
146,areas,0,12
147,attended,0,12
148,the,0,12
149,competition,0,12
150,-LRB-,0,12
151,swimming,0,12
152,:,0,12
153,661,0,12
154,",",0,12
155,diving,0,12
156,:,0,12
157,137,0,12
158,",",0,12
159,water,0,12
160,polo,0,12
161,:,0,12
162,334,0,12
163,",",0,12
164,water,0,12
165,ballet,0,12
166,:,0,12
167,218,0,12
168,-RRB-,0,12
169,.,0,12
170,"1,320",0,13
171,journalists,0,13
172,have,0,13
173,already,0,13
174,registered,0,13
175,-LRB-,0,13
176,writers,0,13
177,:,0,13
178,601,0,13
179,",",0,13
180,press,0,14
181,photographers,0,14
182,:,0,14
183,171,0,14
184,",",0,14
185,radio,0,14
186,and,0,14
187,television,0,14
188,reporters,0,14
189,:,0,14
190,400,0,14
191,",",0,14
192,etc.,0,14
193,-RRB-,0,14
194,.,0,14
195,A,0,15
196,spokesman,0,15
197,for,0,15
198,the,0,15
199,organizing,0,15
200,committee,0,15
201,said,0,15
202,",",0,15
203,"""",0,15
204,A,0,15
205,total,0,16
206,of,0,16
207,nearly,0,16
208,"3,000",0,16
209,people,0,16
210,will,0,16
211,be,0,16
212,striving,0,16
213,to,0,16
214,ensure,0,16
215,the,0,16
216,successful,0,16
217,operation,0,16
218,of,0,16
219,the,0,16
220,championships,0,16
221,.,0,16
222,"""",0,16
223,The,0,17
224,championships,0,17
225,include,0,17
226,5,0,17
227,categories,0,17
228,of,0,17
229,swimming,0,17
230,",",0,17
231,diving,0,17
232,",",0,17
233,water,0,18
234,ballet,0,18
235,",",0,18
236,water,0,18
237,polo,0,18
238,and,0,18
239,long,0,18
240,distance,0,18
241,swimming,0,18
242,.,0,18
243,The,0,19
244,competition,0,19
245,begins,0,19
246,on,0,19
247,September,0,19
248,1st,0,19
249,and,0,19
250,will,0,19
251,end,0,19
252,on,0,19
253,September,0,20
254,11the,0,20
255,.,0,20
256,China,0,21
257,will,0,21
258,send,0,21
259,34,0,21
260,competitors,0,21
261,to,0,21
262,participate,0,21
263,in,0,21
264,3,0,21
265,competition,0,21
266,categories,0,22
267,",",0,22
268,among,0,22
269,them,0,22
270,are,0,22
271,",",0,22
272,15,0,22
273,swimming,0,22
274,competitors,0,22
275,",",0,22
276,10,0,22
277,diving,0,22
278,competitors,0,22
279,",",0,22
280,and,0,22
281,9,0,22
282,water,0,22
283,ballet,0,22
284,competitors,0,22
285,.,0,22
286,All,0,23
287,the,0,23
288,diving,0,23
289,competitors,0,23
290,have,0,23
291,already,0,23
292,arrived,0,23
293,in,0,23
294,Rome,ENTITY,23
295,and,0,23
296,started,0,24
297,pre-competition,0,24
298,preparations,0,24
299,.,0,24
300,Other,0,25
301,members,0,25
302,will,0,25
303,arrive,0,25
304,in,0,25
305,two,0,25
306,groups,0,25
307,before,0,25
308,September,0,25
309,2nd,0,25
310,.,0,26
311,-LRB-,0,27
312,End,0,27
313,-RRB-,0,27
