,token,ent,sent
0,Russian,ENTITY,0
1,Navy,ENTITY,0
2,officials,0,0
3,have,0,0
4,halted,0,0
5,attempts,0,0
6,to,0,0
7,recover,0,0
8,bodies,0,0
9,from,0,0
10,the,0,1
11,sunken,0,1
12,nuclear,0,1
13,submarine,0,1
14,",",0,1
15,the,0,1
16,``,0,1
17,Kursk,0,1
18,.,0,1
19,'',0,1
20,They,ENTITY,2
21,say,0,2
22,jagged,0,2
23,metal,0,2
24,at,0,2
25,the,0,2
26,site,0,2
27,makes,0,2
28,it,0,2
29,too,0,2
30,dangerous,0,3
31,for,0,3
32,divers,0,3
33,to,0,3
34,continue,0,3
35,.,0,3
36,A,0,4
37,Russian,0,4
38,government,0,4
39,commission,0,4
40,is,0,4
41,planning,0,4
42,to,0,4
43,meet,0,4
44,tomorrow,0,4
45,to,0,4
46,decide,0,5
47,on,0,5
48,any,0,5
49,further,0,5
50,salvage,0,5
51,efforts,0,5
52,.,0,5
53,12,0,6
54,of,0,6
55,the,0,6
56,es,0,6
57,the,0,6
58,vessel,0,6
59,have,0,6
60,been,0,6
61,recovered,0,6
62,.,0,6
