,token,ent,sent
0,Hoping,0,0
1,for,0,0
2,fewer,0,0
3,regulations,0,0
4,In,0,1
5,early,0,1
6,times,0,1
7,Pinglin,ENTITY,1
8,was,0,1
9,a,0,1
10,key,0,1
11,waystation,0,1
12,on,0,1
13,the,0,1
14,Old,0,2
15,Tan,0,2
16,Lan,0,2
17,Trail,0,2
18,leading,0,2
19,from,0,2
20,Taipei,0,2
21,to,0,2
22,Ilan,0,2
23,.,0,2
24,These,0,3
25,days,0,3
26,the,0,3
27,old,0,3
28,road,0,3
29,has,0,3
30,been,0,3
31,replaced,0,3
32,by,0,3
33,the,0,3
34,Taipei,0,4
35,-,0,4
36,Ilan,0,4
37,Highway,0,4
38,.,0,4
39,The,0,5
40,current,0,5
41,road,0,5
42,brings,0,5
43,a,0,5
44,lot,0,5
45,of,0,5
46,visitors,0,5
47,to,0,5
48,Pinglin,ENTITY,5
49,and,0,6
50,has,0,6
51,made,0,6
52,transport,0,6
53,of,0,6
54,the,0,6
55,tea,0,6
56,produce,0,6
57,much,0,6
58,easier,0,6
59,.,0,6
60,It,0,7
61,was,0,7
62,originally,0,7
63,thought,0,7
64,that,0,7
65,the,0,7
66,Taipei,0,7
67,-,0,7
68,Ilan,0,7
69,Expressway,0,7
70,",",0,8
71,due,0,8
72,for,0,8
73,completion,0,8
74,in,0,8
75,2003,0,8
76,",",0,8
77,would,0,8
78,also,0,8
79,bring,0,8
80,Pinglin,ENTITY,8
81,new,0,8
82,benefits,0,8
83,",",0,8
84,but,0,8
85,the,0,8
86,government,0,8
87,is,0,8
88,now,0,8
89,planning,0,8
90,to,0,8
91,restrict,0,8
92,the,0,8
93,interchange,0,8
94,to,0,8
95,only,0,8
96,large,0,8
97,vehicles,0,8
98,and,0,8
99,locals,0,8
100,from,0,8
101,Pinglin,ENTITY,8
102,.,0,8
103,This,0,9
104,is,0,9
105,in,0,9
106,order,0,9
107,to,0,9
108,protect,0,9
109,the,0,9
110,water,0,9
111,catchment,0,9
112,area,0,9
113,.,0,10
114,The,0,11
115,township,0,11
116,chief,0,11
117,throws,0,11
118,up,0,11
119,his,0,11
120,hands,0,11
121,and,0,11
122,comments,0,11
123,with,0,11
124,exasperation,0,12
125,that,0,12
126,in,0,12
127,everything,0,12
128,the,0,12
129,government,0,12
130,has,0,12
131,done,0,12
132,it,0,12
133,has,0,12
134,treated,0,12
135,the,0,12
136,local,0,12
137,people,0,12
138,officiously,0,12
139,and,0,12
140,shown,0,12
141,no,0,12
142,confidence,0,12
143,in,0,12
144,them,0,12
145,.,0,12
146,In,0,13
147,his,0,13
148,view,0,13
149,",",0,13
150,the,0,13
151,government,0,13
152,should,0,13
153,think,0,13
154,of,0,13
155,some,0,13
156,way,0,14
157,whereby,0,14
158,both,0,14
159,Pinglin,ENTITY,14
160,and,0,14
161,the,0,14
162,water,0,14
163,resource,0,14
164,protection,0,14
165,zone,0,14
166,can,0,14
167,coexist,0,14
168,and,0,14
169,prosper,0,14
170,.,0,14
171,If,0,15
172,they,0,15
173,'re,0,15
174,afraid,0,15
175,that,0,15
176,the,0,15
177,new,0,15
178,expressway,0,15
179,will,0,15
180,bring,0,15
181,hordes,0,16
182,of,0,16
183,people,0,16
184,and,0,16
185,pollute,0,16
186,the,0,16
187,water,0,16
188,resources,0,16
189,",",0,16
190,then,0,16
191,what,0,16
192,they,0,16
193,should,0,16
194,do,0,16
195,",",0,16
196,within,0,16
197,reasonable,0,16
198,bounds,0,16
199,",",0,16
200,is,0,16
201,allow,0,16
202,the,0,16
203,people,0,16
204,here,0,16
205,to,0,16
206,build,0,16
207,public,0,16
208,facilities,0,16
209,for,0,16
210,visitors,0,16
211,which,0,16
212,will,0,16
213,help,0,16
214,minimise,0,16
215,their,0,16
216,impact,0,16
217,on,0,16
218,the,0,16
219,local,0,16
220,ecology,0,16
221,",",0,16
222,for,0,16
223,example,0,16
224,public,0,16
225,toilets,0,16
226,and,0,16
227,comprehensive,0,16
228,rubbish,0,16
229,disposal,0,16
230,.,0,16
231,This,0,17
232,would,0,17
233,give,0,17
234,people,0,17
235,from,0,17
236,outside,0,17
237,the,0,17
238,area,0,17
239,more,0,17
240,opportunity,0,17
241,to,0,18
242,appreciate,0,18
243,Pinglin,ENTITY,18
244,'s,ENTITY,18
245,idyllic,0,18
246,natural,0,18
247,setting,0,18
248,.,0,18
249,The,0,19
250,local,0,19
251,people,0,19
252,have,0,19
253,formed,0,19
254,a,0,19
255,fish,0,19
256,conservation,0,19
257,team,0,19
258,and,0,19
259,as,0,20
260,a,0,20
261,result,0,20
262,the,0,20
263,Peishih,0,20
264,River,0,20
265,is,0,20
266,now,0,20
267,protected,0,20
268,.,0,20
269,Many,0,21
270,prized,0,21
271,species,0,21
272,of,0,21
273,Taiwanese,0,21
274,fish,0,21
275,are,0,21
276,being,0,21
277,propagated,0,21
278,.,0,21
279,In,0,22
280,the,0,22
281,pristine,0,22
282,forests,0,22
283,are,0,22
284,ancient,0,22
285,pine,0,22
286,forests,0,22
287,with,0,22
288,species,0,22
289,unique,0,23
290,to,0,23
291,Taiwan,0,23
292,",",0,23
293,and,0,23
294,the,0,23
295,deep,0,23
296,blue,0,23
297,skies,0,23
298,attract,0,23
299,waves,0,23
300,of,0,23
301,students,0,23
302,to,0,23
303,Pinglin,ENTITY,23
304,to,0,23
305,camp,0,23
306,out,0,23
307,and,0,23
308,observe,0,23
309,the,0,23
310,stars,0,23
311,.,0,23
312,The,0,24
313,calloused,0,24
314,hands,0,24
315,of,0,24
316,the,0,24
317,tea,0,24
318,growers,0,24
319,are,0,24
320,steeped,0,24
321,with,0,24
322,the,0,25
323,vitality,0,25
324,of,0,25
325,tea,0,25
326,.,0,25
327,Last,0,26
328,year,0,26
329,Pinglin,ENTITY,26
330,'s,ENTITY,26
331,Pouchong,0,26
332,tea,0,26
333,earned,0,26
334,the,0,26
335,"""",0,26
336,Presidential,0,26
337,Seal,0,27
338,.,0,27
339,"""",0,27
340,The,0,28
341,tea,0,28
342,growers,0,28
343,straighten,0,28
344,their,0,28
345,backs,0,28
346,",",0,28
347,throwing,0,28
348,themselves,0,28
349,into,0,28
350,the,0,29
351,tea,0,29
352,processing,0,29
353,",",0,29
354,and,0,29
355,wait,0,29
356,for,0,29
357,their,0,29
358,sons,0,29
359,and,0,29
360,grandsons,0,29
361,to,0,29
362,come,0,29
363,home,0,29
364,and,0,29
365,enjoy,0,29
366,a,0,29
367,cup,0,29
368,of,0,29
369,fine,0,29
370,tea,0,29
371,with,0,29
372,them,0,29
373,.,0,29
374,So,0,30
375,",",0,30
376,next,0,30
377,time,0,30
378,you,0,30
379,go,0,30
380,to,0,30
381,Pinglin,ENTITY,30
382,",",0,30
383,please,0,30
384,do,0,31
385,n't,0,31
386,just,0,31
387,treat,0,31
388,it,ENTITY,31
389,as,0,31
390,a,0,31
391,quick,0,31
392,pitstop,0,31
393,.,0,31
394,Sit,0,32
395,down,0,32
396,for,0,32
397,a,0,32
398,pot,0,32
399,of,0,32
400,some,0,32
401,of,0,32
402,the,0,32
403,best,0,32
404,tea,0,33
405,in,0,33
406,all,0,33
407,of,0,33
408,Taiwan,0,33
409,.,0,33
