,token,ent,sent
0,Convicted,ENTITY,0
1,Oklahoma,0,0
2,City,0,0
3,bombing,0,0
4,conspirator,0,0
5,Terry,0,0
6,Nichols,0,0
7,will,0,0
8,stand,0,0
9,trial,0,0
10,again,0,1
11,on,0,1
12,state,0,1
13,murder,0,1
14,charges,0,1
15,.,0,1
16,Nichols,ENTITY,2
17,is,0,2
18,serving,0,2
19,a,0,2
20,life,0,2
21,term,0,2
22,for,0,2
23,his,ENTITY,2
24,federal,0,2
25,manslaughter,0,2
26,and,0,3
27,conspiracy,0,3
28,convictions,0,3
29,stemming,0,3
30,from,0,3
31,the,0,3
32,deaths,0,3
33,of,0,3
34,eight,0,3
35,federal,0,3
36,employees,0,3
37,in,0,3
38,the,0,3
39,1995,0,3
40,blast,0,3
41,.,0,3
42,An,0,4
43,Oklahoma,0,4
44,City,0,4
45,judge,0,4
46,has,0,4
47,ruled,0,4
48,prosecutors,0,4
49,presented,0,4
50,enough,0,4
51,evidence,0,4
52,at,0,5
53,a,0,5
54,preliminary,0,5
55,hearing,0,5
56,to,0,5
57,try,0,5
58,Nichols,ENTITY,5
59,on,0,5
60,murder,0,5
61,charges,0,5
62,for,0,5
63,the,0,5
64,other,0,5
65,160,0,5
66,victims,0,5
67,of,0,5
68,the,0,5
69,attack,0,5
70,.,0,5
71,They,0,6
72,will,0,6
73,seek,0,6
74,the,0,6
75,death,0,6
76,penalty,0,6
77,.,0,6
78,Timothy,0,7
79,McVeigh,0,7
80,",",0,7
81,convicted,0,7
82,of,0,7
83,setting,0,7
84,off,0,7
85,the,0,7
86,bomb,0,7
87,that,0,7
88,destroyed,0,8
89,the,0,8
90,Alfred,0,8
91,P.,0,8
92,Murrah,0,8
93,Federal,0,8
94,Building,0,8
95,",",0,8
96,was,0,8
97,executed,0,8
98,nearly,0,8
99,two,0,8
100,years,0,8
101,ago,0,8
102,.,0,8
