,token,ent,sent
0,Judges,0,0
1,in,0,0
2,the,0,0
3,Netherlands,0,0
4,are,0,0
5,refusing,0,0
6,to,0,0
7,dismiss,0,0
8,charges,0,0
9,against,0,0
10,one,0,1
11,of,0,1
12,two,0,1
13,defendants,0,1
14,in,0,1
15,the,0,1
16,Lockerbie,ENTITY,1
17,bombing,0,1
18,trial,0,1
19,.,0,1
20,The,0,2
21,judges,0,2
22,have,0,2
23,rejected,0,2
24,defense,0,2
25,arguments,0,2
26,that,0,2
27,prosecutors,0,2
28,failed,0,2
29,to,0,2
30,link,0,3
31,the,0,3
32,man,0,3
33,to,0,3
34,the,0,3
35,explosion,0,3
36,that,0,3
37,brought,0,3
38,down,0,3
39,Pan,0,3
40,Am,0,3
41,Flight,0,3
42,103,0,3
43,.,0,3
44,The,0,4
45,suspect,0,4
46,is,0,4
47,one,0,4
48,of,0,4
49,two,0,4
50,Libyan,0,4
51,nationals,0,4
52,charged,0,4
53,with,0,4
54,planting,0,5
55,a,0,5
56,bomb,0,5
57,on,0,5
58,board,0,5
59,.,0,5
60,270,0,6
61,people,0,6
62,were,0,6
63,killed,0,6
64,when,0,6
65,the,0,6
66,plane,0,6
67,exploded,0,6
68,over,0,6
69,Lockerbie,ENTITY,6
70,",",ENTITY,7
71,Scotland,0,7
72,",",0,7
73,12,0,7
74,years,0,7
75,ago,0,7
76,.,0,7
77,The,0,8
78,prosecution,0,8
79,rested,0,8
80,its,0,8
81,case,0,8
82,last,0,8
83,week,0,8
84,after,0,8
85,five,0,8
86,months,0,8
87,of,0,9
88,hearings,0,9
89,.,0,9
