,token,ent,sent
0,Everyone,0,0
1,a,0,0
2,multibillionaire,0,0
3,!,0,0
4,In,0,1
5,the,0,1
6,information,0,1
7,world,0,1
8,",",0,1
9,everyone,0,1
10,is,0,1
11,equal,0,1
12,.,0,1
13,Though,0,2
14,huge,0,2
15,multinational,0,2
16,corporations,0,2
17,may,0,2
18,have,0,2
19,an,0,2
20,edge,0,2
21,in,0,2
22,terms,0,2
23,of,0,3
24,information,0,3
25,technology,0,3
26,",",0,3
27,since,0,3
28,the,0,3
29,rapid,0,3
30,growth,0,3
31,of,0,3
32,the,0,3
33,Internet,0,3
34,in,0,3
35,the,0,3
36,1990s,0,3
37,",",0,3
38,',0,3
39,little,0,3
40,guys,0,3
41,',0,3
42,whom,0,3
43,no,0,3
44,one,0,3
45,has,0,3
46,ever,0,3
47,heard,0,3
48,of,0,3
49,before,0,3
50,-,0,3
51,relying,0,3
52,only,0,3
53,on,0,3
54,programming,0,3
55,ability,0,3
56,",",0,3
57,creativity,0,3
58,",",0,3
59,and,0,3
60,hard,0,3
61,work,0,3
62,-,0,3
63,have,0,3
64,had,0,3
65,the,0,3
66,space,0,3
67,to,0,3
68,bring,0,3
69,their,0,3
70,talents,0,3
71,into,0,3
72,play,0,3
73,.,0,3
74,The,0,4
75,best,0,4
76,-,0,4
77,known,0,4
78,example,0,4
79,is,0,4
80,Yahoo,ENTITY,4
81,",",ENTITY,4
82,the,0,4
83,world,0,4
84,'s,0,5
85,number,0,5
86,one,0,5
87,web,0,5
88,portal,0,5
89,.,0,5
90,It,0,6
91,all,0,6
92,started,0,6
93,with,0,6
94,two,0,6
95,Stanford,0,6
96,PhD,0,6
97,students,0,6
98,looking,0,6
99,for,0,6
100,a,0,7
101,way,0,7
102,to,0,7
103,categorize,0,7
104,the,0,7
105,websites,0,7
106,online,0,7
107,",",0,7
108,who,0,7
109,came,0,7
110,up,0,7
111,with,0,7
112,a,0,7
113,great,0,7
114,idea,0,7
115,for,0,7
116,a,0,7
117,way,0,7
118,to,0,7
119,make,0,7
120,finding,0,7
121,information,0,7
122,easier,0,7
123,for,0,7
124,Internet,0,7
125,users,0,7
126,.,0,7
127,With,0,8
128,this,0,8
129,idea,0,8
130,",",0,8
131,after,0,8
132,six,0,8
133,years,0,8
134,of,0,8
135,hard,0,8
136,work,0,8
137,",",0,9
138,today,0,9
139,Yahoo,ENTITY,9
140,has,0,9
141,a,0,9
142,market,0,9
143,value,0,9
144,of,0,9
145,US$,0,9
146,50,0,9
147,billion,0,9
148,.,0,9
149,Over,0,10
150,the,0,10
151,past,0,10
152,five,0,10
153,years,0,10
154,profits,0,10
155,have,0,10
156,grown,0,10
157,at,0,10
158,a,0,10
159,rate,0,11
160,of,0,11
161,9800,0,11
162,%,0,11
163,",",0,11
164,which,0,11
165,has,0,11
166,got,0,11
167,to,0,11
168,be,0,11
169,some,0,11
170,kind,0,11
171,of,0,11
172,record,0,11
173,.,0,11
174,However,0,12
175,",",0,12
176,though,0,12
177,knowledge,0,12
178,may,0,12
179,be,0,12
180,profitable,0,12
181,",",0,12
182,its,0,12
183,value,0,12
184,is,0,13
185,subject,0,13
186,to,0,13
187,severe,0,13
188,fluctuation,0,13
189,.,0,13
190,George,0,14
191,Tsao,0,14
192,",",0,14
193,assistant,0,14
194,vice,0,14
195,president,0,14
196,of,0,14
197,the,0,14
198,Knowledge,0,14
199,Management,0,14
200,Center,0,15
201,at,0,15
202,Winbond,0,15
203,Electronics,0,15
204,Corporation,0,15
205,",",0,15
206,notes,0,15
207,that,0,15
208,in,0,15
209,the,0,15
210,past,0,15
211,you,0,15
212,could,0,15
213,determine,0,15
214,the,0,15
215,worth,0,15
216,of,0,15
217,a,0,15
218,company,0,15
219,by,0,15
220,adding,0,15
221,up,0,15
222,its,0,15
223,fixed,0,15
224,assets,0,15
225,-LRB-,0,15
226,such,0,15
227,as,0,15
228,land,0,15
229,and,0,15
230,factories,0,15
231,-RRB-,0,15
232,and,0,15
233,liquid,0,15
234,assets,0,15
235,-LRB-,0,15
236,such,0,15
237,as,0,15
238,cash,0,15
239,-RRB-,0,15
240,",",0,15
241,with,0,15
242,each,0,15
243,calculable,0,15
244,down,0,15
245,to,0,15
246,the,0,15
247,last,0,15
248,penny,0,15
249,.,0,15
250,But,0,16
251,knowledge,0,16
252,is,0,16
253,intangible,0,16
254,.,0,16
255,Two,0,17
256,different,0,17
257,software,0,17
258,packages,0,17
259,burned,0,17
260,onto,0,17
261,identical,0,17
262,chips,0,17
263,can,0,17
264,have,0,17
265,grossly,0,18
266,different,0,18
267,values,0,18
268,.,0,18
269,Sometimes,0,19
270,it,0,19
271,all,0,19
272,depends,0,19
273,on,0,19
274,luck,0,19
275,or,0,19
276,fads,0,19
277,.,0,19
278,The,0,20
279,dramatic,0,20
280,rise,0,20
281,and,0,20
282,fall,0,20
283,of,0,20
284,US,0,20
285,software,0,20
286,stocks,0,20
287,this,0,20
288,past,0,21
289,year,0,21
290,reflects,0,21
291,the,0,21
292,difficulty,0,21
293,of,0,21
294,assessing,0,21
295,the,0,21
296,value,0,21
297,of,0,21
298,knowledge,0,21
299,.,0,21
300,Wu,0,22
301,Se-hwa,0,22
302,points,0,22
303,to,0,22
304,Intel,0,22
305,as,0,22
306,a,0,22
307,prime,0,22
308,example,0,22
309,of,0,22
310,how,0,23
311,knowledge,0,23
312,can,0,23
313,"""",0,23
314,convert,0,23
315,silicon,0,23
316,to,0,23
317,gold,0,23
318,.,0,23
319,"""",0,23
320,A,0,24
321,name,0,24
322,-,0,24
323,card,0,24
324,sized,0,24
325,CPU,0,24
326,is,0,24
327,in,0,24
328,fact,0,24
329,just,0,24
330,a,0,25
331,chipboard,0,25
332,with,0,25
333,complicated,0,25
334,circuitry,0,25
335,",",0,25
336,with,0,25
337,a,0,25
338,unit,0,25
339,cost,0,25
340,of,0,25
341,less,0,25
342,than,0,25
343,US$,0,25
344,35,0,25
345,.,0,25
346,But,0,26
347,because,0,26
348,it,0,26
349,includes,0,26
350,unique,0,26
351,information,0,26
352,that,0,26
353,makes,0,26
354,the,0,26
355,computer,0,26
356,run,0,27
357,",",0,27
358,and,0,27
359,carries,0,27
360,the,0,27
361,authority,0,27
362,of,0,27
363,"""",0,27
364,Intel,0,27
365,inside,0,27
366,",",0,27
367,"""",0,27
368,it,0,27
369,can,0,27
370,fetch,0,27
371,over,0,27
372,US$,0,27
373,1000,0,27
374,in,0,27
375,the,0,27
376,marketplace,0,27
377,",",0,27
378,many,0,27
379,times,0,27
380,the,0,27
381,cost,0,27
382,of,0,27
383,production,0,27
384,.,0,27
