,token,ent,sent
0,In,0,0
1,one,0,0
2,of,0,0
3,the,0,0
4,first,0,0
5,indoor,0,0
6,air,0,0
7,-,0,0
8,pollution,0,0
9,cases,0,0
10,to,0,1
11,go,0,1
12,to,0,1
13,trial,0,1
14,",",0,1
15,a,0,1
16,state,0,1
17,-,0,1
18,court,0,1
19,jury,0,1
20,decided,0,1
21,in,0,1
22,favor,0,1
23,of,0,1
24,the,0,1
25,defendant,0,1
26,",",0,1
27,Burlington,0,1
28,Industries,0,1
29,Inc,0,1
30,.,0,1
31,The,0,2
32,verdict,0,2
33,",",0,2
34,reached,0,2
35,late,0,2
36,last,0,2
37,week,0,2
38,in,0,2
39,Cincinnati,0,2
40,",",0,2
41,may,0,3
42,end,0,3
43,an,0,3
44,eight,0,3
45,-,0,3
46,year,0,3
47,legal,0,3
48,battle,0,3
49,for,0,3
50,the,0,3
51,Greensboro,0,3
52,",",0,3
53,N.C.,0,3
54,",",0,3
55,carpet,0,3
56,maker,0,3
57,.,0,3
58,Glenn,ENTITY,4
59,and,ENTITY,4
60,Sharon,ENTITY,4
61,Beebe,0,4
62,of,0,4
63,Cincinnati,ENTITY,4
64,had,0,4
65,sued,0,4
66,the,0,4
67,com,0,4
68,-,0,5
69,pany,0,5
70,in,0,5
71,1981,0,5
72,after,0,5
73,installing,0,5
74,Burlington,0,5
75,carpets,0,5
76,in,0,5
77,their,ENTITY,5
78,office,0,5
79,.,0,5
80,The,ENTITY,6
81,Beebes,ENTITY,6
82,alleged,0,6
83,that,0,6
84,toxic,0,6
85,fumes,0,6
86,from,0,6
87,the,0,6
88,carpets,0,6
89,made,0,6
90,them,ENTITY,7
91,sick,0,7
92,.,0,7
93,As,0,8
94,a,0,8
95,result,0,8
96,of,0,8
97,their,ENTITY,8
98,illness,0,8
99,",",0,8
100,the,ENTITY,8
101,Beebes,ENTITY,8
102,said,0,8
103,",",0,9
104,they,ENTITY,9
105,lost,0,9
106,$,0,9
107,1.8,0,9
