,token,ent,sent
0,Coming,0,0
1,up,0,0
2,the,0,0
3,terror,0,0
4,alert,0,0
5,in,0,0
6,New,0,0
7,York,0,0
8,City,0,0
9,now,0,0
10,over,0,1
11,/.,0,1
12,Some,0,2
13,of,0,2
14,you,0,2
15,come,0,2
16,to,0,2
17,the,0,2
18,defense,0,2
19,of,0,2
20,New,0,2
21,York,0,2
22,officials,0,3
23,criticized,0,3
24,for,0,3
25,going,0,3
26,public,0,3
27,about,0,3
28,questionable,0,3
29,threats,0,3
30,/.,0,3
31,Your,0,4
32,emails,0,4
33,next,0,4
34,/.,0,4
35,I,0,5
36,'ve,0,5
37,had,0,5
38,my,0,5
39,say,0,5
40,/.,0,5
41,now,0,6
42,it,0,6
43,'s,0,6
44,time,0,6
45,for,0,6
46,your,0,6
47,rebuttal,0,6
48,/.,0,6
49,Many,0,7
50,of,0,7
51,you,0,7
52,writing,0,7
53,in,0,7
54,about,0,7
55,the,0,7
56,terror,0,7
57,threats,0,7
58,on,0,7
59,the,0,8
60,New,0,8
61,York,0,8
62,City,0,8
63,subway,0,8
64,system,0,8
65,and,0,8
66,fact,0,8
67,that,0,8
68,New,0,8
69,york,0,8
70,was,0,8
71,taking,0,8
72,it,0,8
73,more,0,8
74,seriously,0,8
75,than,0,8
76,the,0,8
77,feds,0,8
78,/.,0,8
79,Phil,0,9
80,and,0,9
81,Susan,0,9
82,Kissler,0,9
83,/.,0,9
84,Let,0,10
85,me,0,10
86,get,0,10
87,this,0,10
88,straight,0,10
89,/.,0,10
90,Homeland,ENTITY,11
91,security,ENTITY,11
92,ie,0,11
93,FEMA,0,11
94,condemned,0,11
95,the,0,11
96,mayor,0,11
97,of,0,11
98,New,0,11
99,Orleans,0,11
100,/.,0,12
101,and,0,13
102,now,0,13
103,Homeland,ENTITY,13
104,Security,ENTITY,13
105,'s,0,13
106,condemning,0,13
107,the,0,13
108,Mayor,0,13
109,of,0,13
110,New,0,13
111,York,0,14
112,for,0,14
113,overreacting,0,14
114,/.,0,14
115,Jeff,0,15
116,Morris,0,15
117,in,0,15
118,Socrates,0,15
119,New,0,15
120,York,0,15
121,/.,0,15
122,The,0,16
123,source,0,16
124,for,0,16
125,this,0,16
126,latest,0,16
127,is,0,16
128,saying,0,16
129,Jihadists,0,16
130,from,0,16
131,Iraq,0,16
132,are,0,17
133,coming,0,17
134,to,0,17
135,NYC,0,17
136,for,0,17
137,an,0,17
138,attack,0,17
139,on,0,17
140,the,0,17
141,subway,0,17
142,system,0,17
143,/.,0,17
144,If,0,18
145,this,0,18
146,is,0,18
147,true,0,18
148,does,0,18
149,n't,0,18
150,this,0,18
151,contradict,0,18
152,that,0,18
153,we,0,18
154,are,0,19
155,now,0,19
156,safer,0,19
157,for,0,19
158,invading,0,19
159,Iraq,0,19
160,rhetoric,0,19
161,the,0,19
162,White,0,19
163,House,0,19
164,has,0,19
165,been,0,19
166,saying,0,19
167,for,0,19
168,a,0,19
169,long,0,19
170,time,0,19
171,now,0,19
172,/?,0,19
173,Tabs,0,20
174,Rush,0,20
175,/.,0,20
176,all,0,21
177,I,0,21
178,'ve,0,21
179,heard,0,21
180,is,0,21
181,skepticism,0,21
182,about,0,21
183,the,0,21
184,threat,0,21
185,/.,0,21
186,If,0,22
187,it,0,22
188,happens,0,22
189,then,0,22
190,you,0,22
191,want,0,22
192,to,0,22
193,blame,0,22
194,Bush,0,22
195,for,0,22
196,not,0,23
197,acting,0,23
198,/.,0,23
199,If,0,24
200,he,0,24
201,does,0,24
202,he,0,24
203,'s,0,24
204,trying,0,24
205,to,0,24
206,walk,0,24
207,the,0,24
208,dog,0,24
209,/.,0,25
210,I,0,26
211,believe,0,26
212,the,0,26
213,term,0,26
214,is,0,26
215,wag,0,26
216,the,0,26
217,dog,0,26
218,/.,0,26
219,but,0,27
220,I,0,27
221,get,0,27
222,your,0,27
223,point,0,27
224,/.,0,27
225,PJ,0,28
226,Williamson,0,28
227,from,0,28
228,Tennessee,0,28
229,/.,0,28
230,After,0,29
231,the,0,29
232,way,0,29
233,Homeland,ENTITY,29
234,Security,ENTITY,29
235,and,0,29
236,FEMA,0,29
237,performed,0,29
238,during,0,29
239,Katrina,0,29
240,do,0,30
241,we,0,30
242,really,0,30
243,trust,0,30
244,their,0,30
245,opinion,0,30
246,/?,0,30
247,I,0,31
248,trust,0,31
249,the,0,31
250,local,0,31
251,officials,0,31
252,much,0,31
253,more,0,31
254,than,0,31
255,the,0,31
256,Washington,0,31
257,jokers,0,32
258,/.,0,32
259,Finally,0,33
260,Sherry,0,33
261,Sharrows,0,33
262,from,0,33
263,Belleville,0,33
264,Illinois,0,33
265,/.,0,33
266,Call,0,34
267,me,0,34
268,a,0,34
269,cynic,0,34
270,/.,0,34
271,but,0,35
272,every,0,35
273,time,0,35
274,the,0,35
275,Bush,0,35
276,administration,0,35
277,get,0,35
278,into,0,35
279,trouble,0,35
280,we,0,35
281,get,0,36
282,a,0,36
283,terror,0,36
284,alert,0,36
285,/.,0,36
286,Coincidence,0,37
287,I,0,37
288,do,0,37
289,n't,0,37
290,think,0,37
291,so,0,37
292,/.,0,37
293,Your,0,38
294,emails,0,38
295,Abrams,0,38
296,Report,0,38
297,one,0,38
298,word,0,38
299,at,0,38
300,MSNBC,0,38
301,dot,0,38
302,com,0,38
303,/.,0,39
304,we,0,40
305,go,0,40
306,through,0,40
307,them,0,40
308,at,0,40
309,the,0,40
310,end,0,40
311,of,0,40
312,the,0,40
313,show,0,40
314,/.,0,41
315,We,0,42
316,'ve,0,42
317,got,0,42
318,an,0,42
319,update,0,42
320,on,0,42
321,our,0,42
322,first,0,42
323,ever,0,42
324,Abrams,0,42
325,Report,0,43
326,auction,0,43
327,/.,0,43
328,My,0,44
329,press,0,44
330,passes,0,44
331,to,0,44
332,Scott,0,44
333,Peterson,0,44
334,and,0,44
335,Michael,0,44
336,Jackson,0,44
337,trials,0,44
338,brought,0,45
339,in,0,45
340,a,0,45
341,total,0,45
342,of,0,45
343,four,0,45
344,thousand,0,45
345,one,0,45
346,hundred,0,45
347,and,0,45
348,thirty,0,45
349,eight,0,45
350,dollars,0,45
351,/.,0,45
352,As,0,46
353,soon,0,46
354,as,0,46
355,we,0,46
356,arrange,0,46
357,the,0,46
358,payment,0,46
359,we,0,46
360,will,0,46
361,tell,0,46
362,you,0,47
363,about,0,47
364,who,0,47
365,the,0,47
366,winner,0,47
367,is,0,47
368,/.,0,47
369,That,0,48
370,does,0,48
371,it,0,48
372,for,0,48
373,us,0,48
374,tonight,0,48
375,/.,0,48
376,Coming,0,49
377,up,0,49
378,next,0,49
379,here,0,49
380,on,0,49
381,MSNBC,0,49
382,First,0,49
383,Look,0,49
384,/.,0,49
