,token,ent,sent
0,Diversification,0,0
1,pays,0,0
2,.,0,0
3,That,0,1
4,'s,0,1
5,a,0,1
6,fundamental,0,1
7,lesson,0,1
8,for,0,1
9,investors,0,1
10,",",0,1
11,but,0,1
12,its,0,1
13,truth,0,2
14,was,0,2
15,demonstrated,0,2
16,once,0,2
17,again,0,2
18,in,0,2
19,the,0,2
20,performance,0,2
21,of,0,2
22,mutual,0,2
23,funds,0,2
24,during,0,2
25,and,0,2
26,after,0,2
27,the,0,2
28,stock,0,2
29,market,0,2
30,'s,0,2
31,Friday,0,2
32,-,0,2
33,the,0,2
34,-,0,2
35,13th,0,2
36,plunge,0,2
37,.,0,2
38,Stock,0,3
39,funds,0,3
40,",",0,3
41,like,0,3
42,the,0,3
43,market,0,3
44,as,0,3
45,a,0,3
46,whole,0,3
47,",",0,3
48,generally,0,4
49,dropped,0,4
50,more,0,4
51,than,0,4
52,2,0,4
53,%,0,4
54,in,0,4
55,the,0,4
56,week,0,4
57,through,0,4
58,last,0,4
59,Thursday,0,4
60,",",0,4
61,according,0,4
62,to,0,4
63,figures,0,4
64,compiled,0,4
65,by,0,4
66,Lipper,ENTITY,4
67,Analytical,ENTITY,4
68,Services,ENTITY,4
69,Inc,0,4
70,.,0,4
71,That,0,5
72,reflects,0,5
73,the,0,5
74,huge,0,5
75,drop,0,5
76,a,0,5
77,week,0,5
78,ago,0,5
79,Friday,0,5
80,",",0,5
81,last,0,6
82,Monday,0,6
83,'s,0,6
84,rebound,0,6
85,and,0,6
86,the,0,6
87,dips,0,6
88,and,0,6
89,blips,0,6
90,that,0,6
91,followed,0,6
92,.,0,6
93,But,0,7
94,several,0,7
95,other,0,7
96,types,0,7
97,of,0,7
98,funds,0,7
99,shielded,0,7
100,investors,0,7
101,from,0,7
102,the,0,7
103,worst,0,8
104,of,0,8
105,the,0,8
106,market,0,8
107,'s,0,8
108,slide,0,8
109,.,0,8
110,Funds,0,9
111,that,0,9
112,invest,0,9
113,internationally,0,9
114,were,0,9
115,the,0,9
116,top,0,9
117,-,0,9
118,performing,0,9
119,stock,0,9
120,and,0,10
121,fixed,0,10
122,-,0,10
123,income,0,10
124,funds,0,10
125,.,0,10
126,``,0,11
127,More,0,11
128,than,0,11
129,ever,0,11
130,",",0,11
131,people,0,11
132,should,0,11
133,realize,0,11
134,they,0,11
135,should,0,11
136,have,0,12
137,a,0,12
138,diversified,0,12
139,portfolio,0,12
140,",",0,12
141,'',0,12
142,said,0,12
143,Jeremy,0,12
144,Duffield,0,12
145,",",0,12
146,a,0,12
147,senior,0,12
148,vice,0,12
149,president,0,12
150,of,0,12
151,Vanguard,0,12
152,Group,0,12
153,.,0,12
154,``,0,13
155,That,0,13
156,means,0,13
157,stocks,0,13
158,",",0,13
159,bonds,0,13
160,",",0,13
161,money,0,13
162,market,0,13
163,instruments,0,13
164,and,0,14
165,real,0,14
166,estate,0,14
167,.,0,14
168,'',0,14
169,One,0,15
170,week,0,15
171,'s,0,15
172,performance,0,15
173,should,0,15
174,n't,0,15
175,be,0,15
176,the,0,15
177,basis,0,15
178,for,0,15
179,any,0,16
180,investment,0,16
181,decision,0,16
182,.,0,16
183,But,0,17
184,the,0,17
185,latest,0,17
186,mutual,0,17
187,fund,0,17
188,performance,0,17
189,figures,0,17
190,do,0,17
191,show,0,17
192,what,0,17
193,can,0,18
194,happen,0,18
195,when,0,18
196,the,0,18
197,going,0,18
198,gets,0,18
199,rough,0,18
200,.,0,18
201,``,0,19
202,You,0,19
203,want,0,19
204,to,0,19
205,know,0,19
206,how,0,19
207,a,0,19
208,fund,0,19
209,did,0,19
210,when,0,19
211,the,0,20
212,market,0,20
213,got,0,20
214,hammered,0,20
215,",",0,20
216,'',0,20
217,said,0,20
218,Kurt,0,20
219,Brouwer,0,20
220,",",0,20
221,an,0,20
222,investment,0,20
223,adviser,0,20
224,with,0,20
225,Brouwer,0,20
226,&,0,20
227,Janachowski,0,20
228,in,0,20
229,San,0,20
230,Francisco,0,20
231,.,0,20
232,``,0,21
233,It,0,21
234,'s,0,21
235,like,0,21
236,kicking,0,21
237,the,0,21
238,tires,0,21
239,of,0,21
240,a,0,21
241,car,0,21
242,...,0,22
243,.,0,22
244,What,0,23
245,you,0,23
246,want,0,23
247,to,0,23
248,know,0,23
249,is,0,23
250,when,0,23
251,the,0,23
252,road,0,23
253,'s,0,23
254,rough,0,24
255,",",0,24
256,when,0,24
257,there,0,24
258,'s,0,24
259,snow,0,24
260,and,0,24
261,ice,0,24
262,",",0,24
263,how,0,24
264,'s,0,24
265,this,0,24
266,car,0,24
267,going,0,24
268,to,0,24
269,perform,0,24
270,?,0,24
271,'',0,24
272,General,0,25
273,equity,0,25
274,funds,0,25
275,fell,0,25
276,an,0,25
277,average,0,25
278,of,0,25
279,2.35,0,25
280,%,0,25
281,in,0,25
282,the,0,26
283,week,0,26
284,ended,0,26
285,Thursday,0,26
286,",",0,26
287,compared,0,26
288,with,0,26
289,a,0,26
290,2.32,0,26
291,%,0,26
292,slide,0,26
293,for,0,26
294,the,0,26
295,Standard,0,26
296,&,0,26
297,Poor,0,26
298,'s,0,26
299,500,0,26
300,-,0,26
301,stock,0,26
302,index,0,26
303,.,0,26
304,But,0,27
305,Lipper,0,27
306,Analytical,0,27
307,'s,0,27
308,figures,0,27
309,show,0,27
310,that,0,27
311,there,0,27
312,were,0,27
313,a,0,27
314,number,0,28
315,of,0,28
316,ways,0,28
317,investors,0,28
318,could,0,28
319,have,0,28
320,cushioned,0,28
321,themselves,0,28
322,from,0,28
323,the,0,28
324,stock,0,28
325,market,0,28
326,'s,0,28
327,gyrations,0,28
328,.,0,28
329,Gold,0,29
330,-,0,29
331,oriented,0,29
332,funds,0,29
333,",",0,29
334,for,0,29
335,instance,0,29
336,",",0,29
337,which,0,29
338,invest,0,29
339,in,0,30
340,companies,0,30
341,that,0,30
342,mine,0,30
343,and,0,30
344,process,0,30
345,the,0,30
346,precious,0,30
347,metal,0,30
