,token,ent,sent
0,As,0,0
1,the,0,0
2,damaged,0,0
3,``,0,0
4,USS,0,0
5,Cole,0,0
6,'',0,0
7,is,0,0
8,being,0,0
9,returned,0,0
10,home,0,1
11,on,0,1
12,a,0,1
13,salvage,0,1
14,ship,0,1
15,",",0,1
16,CNN,ENTITY,1
17,has,0,1
18,learned,0,1
19,C,0,1
20,explosive,0,1
21,was,0,1
22,used,0,1
23,to,0,1
24,bomb,0,1
25,the,0,1
26,Navy,0,1
27,destroyer,0,1
28,.,0,1
29,C,0,2
30,is,0,2
31,manufactured,0,2
32,in,0,2
33,the,0,2
34,United,0,2
35,States,0,2
36,and,0,2
37,other,0,2
38,countries,0,2
39,such,0,3
40,as,0,3
41,Austria,0,3
42,and,0,3
43,Iran,0,3
44,.,0,3
45,Sources,0,4
46,say,0,4
47,identification,0,4
48,of,0,4
49,the,0,4
50,explosive,0,4
51,will,0,4
52,allow,0,4
53,authorities,0,4
54,to,0,4
55,focus,0,5
56,on,0,5
57,terrorist,0,5
58,groups,0,5
59,that,0,5
60,have,0,5
61,access,0,5
62,to,0,5
63,it,0,5
64,.,0,5
65,CNN,ENTITY,6
66,has,0,6
67,obtained,0,6
68,photographs,0,6
69,which,0,6
70,show,0,6
71,the,0,6
72,extent,0,6
73,of,0,6
74,the,0,6
75,damage,0,7
76,to,0,7
77,the,0,7
78,``,0,7
79,Cole,0,7
80,.,0,7
81,'',0,7
82,The,0,8
83,Navy,0,8
84,now,0,8
85,estimates,0,8
86,the,0,8
87,size,0,8
88,of,0,8
89,the,0,8
90,hole,0,8
91,in,0,8
92,the,0,9
93,ship,0,9
94,'s,0,9
95,hull,0,9
96,is,0,9
97,40,0,9
98,feet,0,9
99,high,0,9
100,and,0,9
101,60,0,9
102,feet,0,9
103,wide,0,9
104,.,0,9
105,That,0,10
106,'s,0,10
107,20,0,10
108,feet,0,10
109,bigger,0,10
110,than,0,10
111,initially,0,10
112,reported,0,10
113,.,0,10
114,Repairs,0,11
115,could,0,11
116,run,0,11
117,as,0,11
118,high,0,11
119,as,0,11
120,$,0,11
121,170,0,11
122,million,0,11
123,.,0,11
124,17,0,12
125,sailors,0,12
126,died,0,12
127,in,0,12
128,the,0,12
129,bombing,0,12
130,.,0,12
