,token,ent,sent
0,Oil,0,0
1,imports,0,0
2,to,0,0
3,Japan,ENTITY,0
4,rose,0,0
5,12,0,0
6,%,0,0
7,in,0,0
8,September,0,0
9,from,0,0
10,year,0,1
11,-,0,1
12,earlier,0,1
13,levels,0,1
14,",",0,1
15,according,0,1
16,to,0,1
17,statistics,0,1
18,released,0,1
19,by,0,1
20,the,ENTITY,1
21,government,ENTITY,1
22,'s,ENTITY,1
23,Ministry,0,1
24,of,0,1
25,International,0,1
26,Trade,0,1
27,and,0,1
28,Industry,0,1
29,.,0,1
30,The,0,2
31,imports,0,2
32,",",0,2
33,totaling,0,2
34,98.5,0,2
35,million,0,2
36,barrels,0,2
37,",",0,2
38,were,0,2
39,11,0,2
40,%,0,3
41,lower,0,3
42,than,0,3
43,August,0,3
44,levels,0,3
45,.,0,3
46,The,0,4
47,year,0,4
48,-,0,4
49,on,0,4
50,-,0,4
51,year,0,4
52,rise,0,4
53,was,0,4
54,partly,0,4
55,because,0,4
56,of,0,5
57,higher,0,5
58,demand,0,5
59,for,0,5
60,petroleum,0,5
61,products,0,5
62,",",0,5
63,and,0,5
64,partly,0,5
65,because,0,5
66,of,0,5
67,tax,0,5
68,changes,0,5
69,in,0,5
70,1988,0,5
71,that,0,5
72,left,0,5
73,oil,0,5
74,companies,0,5
75,with,0,5
76,high,0,5
77,inventories,0,5
78,in,0,5
79,the,0,5
80,late,0,5
81,-,0,5
82,summer,0,5
83,/,0,5
84,early,0,5
85,-,0,5
86,FALL,0,5
87,PERIOD,0,5
88,.,0,5
89,Imports,0,6
90,of,0,6
91,crude,0,6
92,from,0,6
93,the,0,6
94,Middle,0,6
95,East,0,6
96,grew,0,6
97,17,0,6
98,%,0,6
99,from,0,7
100,year,0,7
101,-,0,7
102,earlier,0,7
103,levels,0,7
104,",",0,7
105,and,0,7
106,Southeast,0,7
107,Asian,0,7
108,crude,0,7
109,imports,0,7
110,grew,0,7
111,43,0,7
112,%,0,7
113,.,0,7
114,While,0,8
115,Mideast,0,8
116,crude,0,8
117,imports,0,8
118,were,0,8
119,higher,0,8
120,compared,0,8
121,with,0,8
122,year,0,8
123,-,0,8
124,earlier,0,9
125,levels,0,9
126,",",0,9
127,they,0,9
128,fell,0,9
129,18,0,9
130,%,0,9
131,compared,0,9
132,with,0,9
133,August,0,9
134,imports,0,9
135,.,0,9
136,Southeast,0,10
137,Asian,0,10
138,crude,0,10
139,imports,0,10
140,",",0,10
141,however,0,10
142,",",0,10
143,were,0,10
144,3.6,0,10
145,%,0,10
146,higher,0,11
147,than,0,11
148,August,0,11
149,.,0,11
