,token,ent,sent
0,p.,0,0
1,101,0,0
2,Sun,0,1
3,Yan,0,1
4,Zi,0,1
5,'s,0,1
6,androgynous,0,1
7,style,0,1
8,and,0,1
9,clean,0,1
10,and,0,1
11,fresh,0,1
12,image,0,2
13,have,0,2
14,quickly,0,2
15,made,0,2
16,her,0,2
17,famous,0,2
18,in,0,2
19,Taiwan,ENTITY,2
20,.,0,2
21,-LRB-,0,3
22,photo,0,3
23,by,0,3
24,Chen,0,3
25,Tsai,0,3
26,-,0,3
27,fu,0,3
28,-RRB-,0,3
29,p.,0,4
30,102,0,4
31,From,0,5
32,Wen,0,5
33,Chang,0,5
34,in,0,5
35,the,0,5
36,1980s,0,5
37,-LRB-,0,5
38,center,0,5
39,photo,0,5
40,by,0,5
41,Chen,0,6
42,Tsai,0,6
43,-,0,6
44,fu,0,6
45,-RRB-,0,6
46,",",0,6
47,to,0,6
48,Michael,0,6
49,and,0,6
50,Victor,0,6
51,in,0,6
52,the,0,6
53,1990s,0,6
54,-LRB-,0,6
55,right,0,6
56,photo,0,6
57,by,0,6
58,Lin,0,6
59,Ching,0,6
60,-,0,6
61,yang,0,6
62,-RRB-,0,6
63,",",0,6
64,to,0,6
65,Mindy,0,6
66,Kit,0,6
67,-LRB-,0,6
68,bottom,0,6
69,photo,0,6
70,courtesy,0,6
71,of,0,6
72,Warner,0,6
73,Music,0,6
74,-RRB-,0,6
75,of,0,6
76,the,0,6
77,current,0,6
78,decade,0,6
79,",",0,6
80,Southeast,0,6
81,Asian,0,6
82,singers,0,6
83,have,0,6
84,a,0,6
85,long,0,6
86,history,0,6
87,of,0,6
88,coming,0,6
89,to,0,6
90,Taiwan,ENTITY,6
91,to,0,6
92,advance,0,6
93,their,0,6
94,careers,0,6
95,.,0,6
96,For,0,7
97,the,0,7
98,most,0,7
99,part,0,7
100,",",0,7
101,they,0,7
102,have,0,7
103,"""",0,7
104,clean,0,7
105,and,0,7
106,fresh,0,8
107,"""",0,8
108,images,0,8
109,and,0,8
110,either,0,8
111,sing,0,8
112,folk,0,8
113,songs,0,8
114,or,0,8
115,adopt,0,8
116,a,0,8
117,modern,0,8
118,version,0,8
119,of,0,8
120,the,0,8
121,traditional,0,8
122,Japanese,0,8
123,enka,0,8
124,singing,0,8
125,style,0,8
126,.,0,8
