,token,ent,sent
0,Xinhua,0,0
1,News,0,0
2,Agency,0,0
3,",",0,0
4,Hangzhou,0,0
5,",",0,0
6,March,0,0
7,10th,0,0
8,",",0,0
9,by,0,0
10,wire,0,1
11,-LRB-,0,1
12,reporter,0,1
13,Yinkang,0,1
14,Cao,0,1
15,-RRB-,0,1
16,Zhejiang,ENTITY,2
17,Province,ENTITY,2
18,will,0,2
19,further,0,2
20,raise,0,2
21,the,0,2
22,level,0,2
23,of,0,2
24,opening,0,2
25,up,0,2
26,to,0,3
27,the,0,3
28,outside,0,3
29,world,0,3
30,",",0,3
31,diligently,0,3
32,expand,0,3
33,its,ENTITY,3
34,foreign,0,3
35,trade,0,3
36,",",0,3
37,and,0,3
38,use,0,3
39,foreign,0,3
40,funds,0,3
41,and,0,3
42,international,0,3
43,economic,0,3
44,and,0,3
45,technical,0,3
46,co-operation,0,3
47,to,0,3
48,progressively,0,3
49,perfect,0,3
50,its,ENTITY,3
51,marketing,0,3
52,network,0,3
53,of,0,3
54,foreign,0,3
55,economic,0,3
56,and,0,3
57,trade,0,3
58,business,0,3
59,.,0,3
60,This,0,4
61,objective,0,4
62,is,0,4
63,stipulated,0,4
64,in,0,4
65,the,0,4
66,outline,0,4
67,of,0,4
68,the,0,4
69,foreign,0,4
70,economic,0,5
71,and,0,5
72,trade,0,5
73,development,0,5
74,plan,0,5
75,of,0,5
76,the,0,5
77,"""",0,5
78,ninth,0,5
79,five,0,5
80,-,0,5
81,year,0,5
82,plan,0,5
83,"""",0,5
84,-LRB-,0,5
85,1996,0,5
86,-,0,5
87,2000,0,5
88,-RRB-,0,5
89,formulated,0,5
90,by,0,5
91,Zhejiang,ENTITY,5
92,province,0,5
93,.,0,5
94,Up,0,6
95,to,0,6
96,now,0,6
97,",",0,6
98,34,0,6
99,cities,0,6
100,and,0,6
101,counties,0,6
102,in,0,6
103,this,ENTITY,6
104,province,0,7
105,are,0,7
106,listed,0,7
107,as,0,7
108,coastal,0,7
109,open,0,7
110,economy,0,7
111,cities,0,7
112,and,0,7
113,counties,0,7
114,",",0,7
115,covering,0,7
116,44,0,7
117,%,0,7
118,of,0,7
119,the,ENTITY,7
120,whole,ENTITY,7
121,province,ENTITY,7
122,'s,ENTITY,7
123,total,0,7
124,area,0,7
125,",",0,7
126,among,0,7
127,which,0,7
128,",",0,7
129,there,0,7
130,are,0,7
131,7,0,7
132,national,0,7
133,level,0,7
134,development,0,7
135,zones,0,7
136,of,0,7
137,various,0,7
138,kinds,0,7
139,and,0,7
140,some,0,7
141,provincial,0,7
142,level,0,7
143,economic,0,7
144,development,0,7
145,zones,0,7
146,and,0,7
147,provincial,0,7
148,level,0,7
149,agricultural,0,7
150,development,0,7
151,zones,0,7
152,as,0,7
153,well,0,7
154,.,0,7
155,Additionally,0,8
156,",",0,8
157,Daxie,0,8
158,Island,0,8
159,of,0,8
160,Ningbo,0,8
161,",",0,8
162,whose,0,8
163,whole,0,8
164,-,0,8
165,area,0,9
166,development,0,9
167,and,0,9
168,construction,0,9
169,was,0,9
170,approved,0,9
171,by,0,9
172,the,0,9
173,State,0,9
174,Council,0,9
175,",",0,9
176,is,0,9
177,implementing,0,9
178,preferential,0,9
179,policies,0,9
180,for,0,9
181,the,0,9
182,economic,0,9
183,and,0,9
184,technological,0,9
185,development,0,9
186,zone,0,9
187,.,0,9
188,It,0,10
