,token,ent,sent
0,In,0,0
1,Miami,0,0
2,today,0,0
3,the,0,0
4,trial,0,0
5,of,0,0
6,five,0,0
7,men,0,0
8,accused,0,0
9,of,0,0
10,being,0,1
11,spies,0,1
12,for,0,1
13,Fidel,0,1
14,Castro,0,1
15,got,0,1
16,underway,0,1
17,.,0,1
18,Prosecutors,0,2
19,say,0,2
20,the,0,2
21,men,0,2
22,ran,0,2
23,a,0,2
24,sophisticated,0,2
25,eavesdropping,0,2
26,operation,0,2
27,.,0,2
28,It,0,3
29,served,0,3
30,as,0,3
31,the,0,3
32,Cuban,0,3
33,government,0,3
34,'s,0,3
35,eyes,0,3
36,and,0,3
37,ears,0,3
38,in,0,4
39,South,0,4
40,Florida,0,4
41,.,0,4
42,In,0,5
43,Havana,0,5
44,Cuban,0,5
45,television,0,5
46,took,0,5
47,little,0,5
48,note,0,5
49,of,0,5
50,this,0,5
51,development,0,5
52,.,0,6
53,It,0,7
54,was,0,7
55,busy,0,7
56,celebrating,0,7
57,the,0,7
58,7th,0,7
59,birthday,0,7
60,today,0,7
61,of,0,7
62,a,ENTITY,7
63,certain,ENTITY,8
64,little,ENTITY,8
65,boy,ENTITY,8
66,named,0,8
67,Elian,0,8
68,.,0,8
69,Last,0,9
70,night,0,9
71,Cubans,0,9
72,retreated,0,9
73,to,0,9
74,never,0,9
75,-,0,9
76,before,0,9
77,seen,0,9
78,footage,0,9
79,of,0,10
80,Elian,ENTITY,10
81,Gonzalez,ENTITY,10
82,'s,ENTITY,10
83,first,0,10
84,encounter,0,10
85,with,0,10
86,President,0,10
87,Fidel,0,10
88,Castro,0,10
89,.,0,10
90,The,0,11
91,scene,0,11
92,was,0,11
93,filmed,0,11
94,five,0,11
95,months,0,11
96,ago,0,11
97,",",0,11
98,shortly,0,11
99,after,0,11
100,the,ENTITY,12
101,shipwreck,ENTITY,12
102,victim,ENTITY,12
103,returned,0,12
104,to,0,12
105,Cuba,0,12
106,following,0,12
107,a,0,12
108,heated,0,12
109,international,0,12
110,custody,0,12
111,battle,0,12
112,.,0,12
113,He,ENTITY,13
114,'d,0,13
115,spent,0,13
116,7,0,13
117,months,0,13
118,in,0,13
119,the,0,13
120,home,0,13
121,of,0,13
122,Miami,0,13
123,relatives,0,14
124,who,0,14
125,tried,0,14
126,to,0,14
127,prevent,0,14
128,the,ENTITY,14
129,boy,ENTITY,14
130,'s,ENTITY,14
131,return,0,14
132,",",0,14
133,but,0,14
134,on,0,14
135,that,0,14
136,day,0,14
137,last,0,14
138,summer,0,14
139,Elian,ENTITY,14
140,was,0,14
141,indeed,0,14
142,as,0,14
143,far,0,14
144,from,0,14
145,Miami,0,14
146,as,0,14
147,you,0,14
148,can,0,14
149,get,0,14
150,.,0,14
151,The,0,15
152,scene,0,15
153,shows,0,15
154,Fidel,0,15
155,Castro,0,15
156,in,0,15
157,his,0,15
158,traditional,0,15
159,olive,0,15
160,green,0,15
161,uniform,0,16
162,presenting,0,16
163,the,ENTITY,16
164,boy,ENTITY,16
165,with,0,16
166,a,0,16
167,gift,0,16
168,",",0,16
169,a,0,16
170,children,0,16
171,'s,0,16
172,book,0,16
173,written,0,16
174,by,0,16
175,Cuban,0,16
176,independence,0,16
177,hero,0,16
178,Jose,0,16
179,Marti,0,16
180,.,0,16
181,As,0,17
182,Elian,ENTITY,17
183,looks,0,17
184,up,0,17
185,speechlessly,0,17
186,",",0,17
187,Castro,0,17
188,tells,0,17
189,him,ENTITY,17
190,to,0,17
191,take,0,18
192,care,0,18
193,of,0,18
194,the,0,18
195,book,0,18
196,because,0,18
197,he,ENTITY,18
198,will,0,18
199,enjoy,0,18
200,it,0,18
201,for,0,18
202,the,0,18
203,rest,0,18
204,of,0,18
205,his,ENTITY,18
206,life,0,18
207,.,0,18
208,At,0,19
209,one,0,19
210,point,0,19
211,Castro,0,19
212,leans,0,19
213,over,0,19
214,and,0,19
215,kisses,0,19
216,the,ENTITY,19
217,boy,ENTITY,19
218,on,0,20
219,the,0,20
220,hand,0,20
221,.,0,20
222,A,0,21
223,year,0,21
224,ago,0,21
225,today,0,21
226,",",0,21
227,Elian,ENTITY,21
228,was,0,21
229,celebrating,0,21
230,his,ENTITY,21
231,birthday,0,21
232,in,0,22
233,the,0,22
234,United,0,22
235,States,0,22
236,being,0,22
237,showered,0,22
238,with,0,22
239,gifts,0,22
240,by,0,22
241,his,ENTITY,22
242,Florida,0,22
243,relatives,0,22
244,and,0,22
245,very,0,22
246,much,0,22
247,in,0,22
248,the,0,22
249,media,0,22
250,spotlight,0,22
251,.,0,22
252,By,0,23
253,contrast,0,23
254,Castro,0,23
255,has,0,23
256,strictly,0,23
257,limited,0,23
258,the,0,23
259,media,0,23
260,'s,0,23
261,access,0,23
262,to,0,24
263,the,ENTITY,24
264,boy,0,24
265,",",0,24
266,but,0,24
267,that,0,24
268,policy,0,24
269,seems,0,24
270,to,0,24
271,have,0,24
272,changed,0,24
273,now,0,24
274,with,0,24
275,foreign,0,24
276,reporters,0,24
277,invited,0,24
278,to,0,24
279,attend,0,24
280,Elian,ENTITY,24
281,'s,ENTITY,24
282,birthday,0,24
283,party,0,24
284,today,0,24
285,in,0,24
286,his,ENTITY,24
287,hometown,0,24
288,of,0,24
289,Cardinas,0,24
290,",",0,24
291,Cuba,0,24
292,.,0,24
