,token,ent,sent
0,Sheraton,0,0
1,Corp.,0,0
2,and,0,0
3,Pan,ENTITY,0
4,American,ENTITY,0
5,World,ENTITY,0
6,Airways,0,0
7,announced,0,0
8,that,0,0
9,they,0,0
10,and,0,1
11,two,0,1
12,Soviet,0,1
13,partners,0,1
14,will,0,1
15,construct,0,1
16,two,0,1
17,``,0,1
18,world,0,1
19,-,0,1
20,class,0,1
21,'',0,1
22,hotels,0,1
23,within,0,1
24,a,0,1
25,mile,0,1
26,of,0,1
27,Red,0,1
28,Square,0,1
29,in,0,1
30,Moscow,0,1
31,.,0,1
32,U.S.,0,2
33,and,0,2
34,Soviet,0,2
35,officials,0,2
36,hailed,0,2
37,the,0,2
38,joint,0,2
39,project,0,2
40,as,0,2
41,a,0,2
42,new,0,3
43,indication,0,3
44,of,0,3
45,the,0,3
46,further,0,3
47,thaw,0,3
48,in,0,3
49,U.S.,0,3
50,-,0,3
51,Soviet,0,3
52,relations,0,3
53,.,0,3
54,``,0,4
55,This,0,4
56,is,0,4
57,an,0,4
58,outstanding,0,4
59,example,0,4
60,of,0,4
61,how,0,4
62,the,0,4
63,East,0,4
64,and,0,5
65,the,0,5
66,West,0,5
67,can,0,5
68,work,0,5
69,together,0,5
70,for,0,5
71,their,0,5
72,mutual,0,5
73,benefit,0,5
74,and,0,5
75,progress,0,5
76,",",0,5
77,'',0,5
78,said,0,5
79,Soviet,0,5
80,Ambassador,0,5
81,Yuri,0,5
82,Dubinin,0,5
83,",",0,5
84,who,0,5
85,hosted,0,5
86,a,0,5
87,signing,0,5
88,ceremony,0,5
89,for,0,5
90,the,0,5
91,venture,0,5
92,'s,0,5
93,partners,0,5
94,at,0,5
95,the,0,5
96,Soviet,0,5
97,embassy,0,5
98,here,0,5
99,.,0,5
100,Commerce,0,6
101,Secretary,0,6
102,Robert,0,6
103,Mosbacher,0,6
104,",",0,6
105,who,0,6
106,attended,0,6
107,the,0,6
108,ceremony,0,6
109,",",0,6
110,called,0,7
111,the,0,7
112,undertaking,0,7
113,a,0,7
114,``,0,7
115,historic,0,7
116,step,0,7
117,'',0,7
118,in,0,7
119,the,0,7
120,evolution,0,7
121,of,0,7
122,U.S.,0,7
123,-,0,7
124,Soviet,0,7
125,ties,0,7
126,.,0,7
127,He,0,8
128,added,0,8
129,that,0,8
130,it,0,8
131,likely,0,8
132,will,0,8
133,have,0,8
134,a,0,8
135,``,0,8
136,mulitiplier,0,8
137,effect,0,9
138,'',0,9
139,in,0,9
140,stimulating,0,9
141,further,0,9
142,trade,0,9
143,between,0,9
144,the,0,9
145,two,0,9
146,countries,0,9
147,.,0,9
148,The,0,10
149,project,0,10
150,will,0,10
151,be,0,10
152,the,0,10
153,largest,0,10
154,U.S.,0,10
155,-,0,10
156,backed,0,10
157,joint,0,10
158,venture,0,11
159,to,0,11
160,be,0,11
161,undertaken,0,11
162,in,0,11
163,the,0,11
164,Soviet,0,11
165,Union,0,11
166,in,0,11
167,recent,0,11
168,years,0,11
169,.,0,11
170,One,0,12
171,of,0,12
172,the,0,12
173,hotels,0,12
174,",",0,12
175,to,0,12
176,be,0,12
177,called,0,12
178,the,0,12
179,Sheraton,0,12
180,Moscow,0,13
181,",",0,13
182,will,0,13
183,have,0,13
184,450,0,13
185,rooms,0,13
186,and,0,13
187,will,0,13
188,cost,0,13
189,an,0,13
190,estimated,0,13
191,$,0,13
192,75,0,13
193,million,0,13
194,to,0,13
195,build,0,13
196,.,0,13
197,The,0,14
198,six,0,14
199,-,0,14
200,story,0,14
201,hotel,0,14
202,will,0,14
203,be,0,14
204,on,0,14
205,Gorky,0,14
206,Street,0,14
207,and,0,15
208,initially,0,15
209,will,0,15
210,cater,0,15
211,mostly,0,15
212,to,0,15
213,business,0,15
214,travelers,0,15
215,.,0,15
216,It,0,16
217,will,0,16
218,have,0,16
219,a,0,16
220,Russian,0,16
221,tavern,0,16
222,",",0,16
223,an,0,16
224,English,0,16
225,pub,0,16
226,",",0,17
227,a,0,17
228,discotheque,0,17
229,and,0,17
230,Japanese,0,17
231,and,0,17
232,Italian,0,17
233,restaurants,0,17
234,",",0,17
235,according,0,17
236,to,0,17
237,a,0,17
238,Sheraton,0,17
239,announcement,0,17
240,.,0,17
241,The,0,18
242,hotel,0,18
243,is,0,18
244,scheduled,0,18
245,to,0,18
246,open,0,18
247,in,0,18
248,1992,0,18
249,.,0,18
250,The,0,19
251,second,0,19
252,hotel,0,19
253,",",0,19
254,to,0,19
255,be,0,19
256,called,0,19
257,the,0,19
258,Budapest,0,19
259,Hotel,0,19
260,",",0,20
261,is,0,20
262,to,0,20
263,be,0,20
264,constructed,0,20
265,at,0,20
266,a,0,20
267,site,0,20
268,even,0,20
269,closer,0,20
270,to,0,20
271,Red,0,20
272,Square,0,20
273,.,0,20
274,Details,0,21
275,about,0,21
276,its,0,21
277,size,0,21
278,and,0,21
279,cost,0,21
280,have,0,21
281,n't,0,21
282,yet,0,21
283,been,0,21
284,determined,0,22
285,.,0,22
286,Sheraton,0,23
287,",",0,23
288,a,0,23
289,subsidiary,0,23
290,of,0,23
291,ITT,0,23
292,Corp.,0,23
293,",",0,23
294,will,0,23
295,have,0,23
296,a,0,24
297,40,0,24
298,%,0,24
299,share,0,24
300,in,0,24
301,the,0,24
302,two,0,24
303,hotels,0,24
304,;,0,24
305,Pan,ENTITY,24
306,American,ENTITY,24
307,",",0,24
308,a,0,24
309,subsidiary,0,24
310,of,0,24
311,Pan,0,24
312,Am,0,24
313,Corp.,0,24
314,",",0,24
315,will,0,24
316,have,0,24
317,a,0,24
318,10,0,24
319,%,0,24
320,share,0,24
321,.,0,24
322,The,0,25
323,Soviet,0,25
324,owners,0,25
325,will,0,25
326,be,0,25
327,Mossoviet,0,25
328,",",0,25
329,Moscow,0,25
330,'s,0,25
331,city,0,25
332,governing,0,26
333,body,0,26
334,",",0,26
335,and,0,26
336,Aeroflot,0,26
337,",",0,26
338,the,0,26
339,Soviet,0,26
340,national,0,26
341,airline,0,26
342,.,0,26
343,Although,0,27
344,a,0,27
345,Finnish,0,27
346,group,0,27
347,has,0,27
348,a,0,27
349,minority,0,27
350,interest,0,27
351,in,0,27
352,an,0,27
353,already,0,28
354,operating,0,28
355,Moscow,0,28
356,hotel,0,28
357,",",0,28
358,the,0,28
359,Sheraton,0,28
360,-,0,28
361,Pan,0,28
362,Am,0,28
363,venture,0,28
364,will,0,28
365,be,0,28
366,the,0,28
367,first,0,28
368,joint,0,28
369,-,0,28
370,venture,0,28
371,hotels,0,28
372,in,0,28
373,the,0,28
374,Soviet,0,28
375,Union,0,28
376,to,0,28
377,have,0,28
378,as,0,28
379,much,0,28
380,as,0,28
381,50,0,28
382,%,0,28
383,foreign,0,28
384,ownership,0,28
385,.,0,28
386,U.S.,0,29
387,companies,0,29
388,account,0,29
389,for,0,29
390,less,0,29
391,than,0,29
392,8,0,29
393,%,0,29
394,of,0,29
395,the,0,29
396,"1,000",0,30
397,or,0,30
398,more,0,30
399,Soviet,0,30
400,joint,0,30
401,ventures,0,30
402,that,0,30
403,have,0,30
404,been,0,30
405,announced,0,30
406,since,0,30
407,the,0,30
408,Soviets,0,30
409,began,0,30
410,encouraging,0,30
411,such,0,30
412,undertakings,0,30
413,in,0,30
414,1987,0,30
415,.,0,30
416,But,0,31
417,some,0,31
418,U.S.,0,31
419,companies,0,31
420,are,0,31
421,negotiating,0,31
422,projects,0,31
423,that,0,31
424,could,0,31
425,be,0,31
426,among,0,32
427,the,0,32
428,biggest,0,32
429,ones,0,32
430,to,0,32
431,be,0,32
432,launched,0,32
433,.,0,32
434,Chevron,0,33
435,Corp.,0,33
436,",",0,33
437,Amoco,0,33
438,Corp.,0,33
439,",",0,33
440,Archer,0,33
441,-,0,33
442,Daniels,0,33
443,-,0,33
444,Midland,0,34
445,Co.,0,34
446,",",0,34
447,and,0,34
448,Eastman,0,34
449,Kodak,0,34
450,Co.,0,34
451,are,0,34
452,among,0,34
453,the,0,34
454,U.S.,0,34
455,companies,0,34
456,known,0,34
457,to,0,34
458,be,0,34
459,considering,0,34
460,such,0,34
461,ventures,0,34
462,.,0,34
463,Sheraton,0,35
464,and,0,35
465,Pan,ENTITY,35
466,Am,0,35
467,said,0,35
468,they,0,35
469,are,0,35
470,assured,0,35
471,under,0,35
472,the,0,35
473,Soviet,0,36
474,joint,0,36
475,-,0,36
476,venture,0,36
477,law,0,36
478,that,0,36
479,they,0,36
480,can,0,36
481,repatriate,0,36
482,profits,0,36
483,from,0,36
484,their,0,36
485,hotel,0,36
486,venture,0,36
487,.,0,36
488,The,0,37
489,Sheraton,0,37
490,Moscow,0,37
491,will,0,37
492,charge,0,37
493,about,0,37
494,$,0,37
495,140,0,37
496,to,0,37
497,$,0,37
498,150,0,38
499,a,0,38
500,day,0,38
501,for,0,38
502,each,0,38
503,of,0,38
504,its,0,38
505,rooms,0,38
506,",",0,38
507,and,0,38
508,it,0,38
509,will,0,38
510,accept,0,38
511,payment,0,38
512,only,0,38
513,in,0,38
514,currencies,0,38
515,that,0,38
516,can,0,38
517,be,0,38
518,traded,0,38
519,in,0,38
520,foreign,0,38
521,exchange,0,38
522,markets,0,38
523,",",0,38
524,according,0,38
525,to,0,38
526,a,0,38
527,Sheraton,0,38
528,executive,0,38
529,.,0,38
530,Thomas,0,39
531,Plaskett,0,39
532,",",0,39
533,Pan,ENTITY,39
534,Am,ENTITY,39
535,'s,ENTITY,39
536,chairman,0,39
537,",",0,39
538,said,0,39
539,the,ENTITY,39
540,U.S.,ENTITY,40
541,airline,ENTITY,40
542,'s,ENTITY,40
543,participation,0,40
544,is,0,40
545,a,0,40
546,natural,0,40
547,outgrowth,0,40
548,of,0,40
549,its,ENTITY,40
550,current,0,40
551,arrangements,0,40
552,with,0,40
553,Aeroflot,0,40
554,to,0,40
555,jointly,0,40
556,operate,0,40
557,nonstop,0,40
558,New,0,40
559,York,0,40
560,-,0,40
561,Moscow,0,40
562,flights,0,40
563,.,0,40
564,He,0,41
565,said,0,41
566,the,0,41
567,rising,0,41
568,volume,0,41
569,of,0,41
570,passenger,0,41
571,traffic,0,41
572,on,0,41
573,this,0,41
574,route,0,42
575,justifies,0,42
576,a,0,42
577,major,0,42
578,investment,0,42
579,in,0,42
580,new,0,42
581,high,0,42
582,-,0,42
583,standard,0,42
584,Moscow,0,42
585,hotels,0,42
586,.,0,42
