,token,ent,sent
0,I,0,0
1,'m,0,0
2,Rhonda,0,0
3,Schaffler,0,0
4,",",0,0
5,live,0,0
6,from,0,0
7,the,0,0
8,New,0,0
9,York,0,0
10,Stock,0,1
11,Exchange,0,1
12,",",0,1
13,where,0,1
14,stocks,0,1
15,are,0,1
16,stuck,0,1
17,in,0,1
18,reverse,0,1
19,.,0,1
20,Stocks,0,2
21,have,0,2
22,rallied,0,2
23,for,0,2
24,three,0,2
25,months,0,2
26,on,0,2
27,a,0,2
28,hope,0,2
29,of,0,2
30,a,0,3
31,turnaround,0,3
32,in,0,3
33,the,0,3
34,economy,0,3
35,.,0,3
36,Investors,0,4
37,ignoring,0,4
38,upbeat,0,4
39,signs,0,4
40,about,0,4
41,the,0,4
42,economy,0,4
43,today,0,4
44,.,0,4
45,A,0,5
46,key,0,5
47,gauge,0,5
48,of,0,5
49,future,0,5
50,economic,0,5
51,activity,0,5
52,posted,0,5
53,its,0,5
54,biggest,0,5
55,rise,0,6
56,in,0,6
57,17,0,6
58,months,0,6
59,.,0,6
60,Despite,0,7
61,that,0,7
62,the,0,7
63,Dow,0,7
64,Jones,0,7
65,industrial,0,7
66,average,0,7
67,sliding,0,7
68,at,0,7
69,the,0,7
70,moment,0,8
71,by,0,8
72,76,0,8
73,points,0,8
74,.,0,8
75,General,ENTITY,9
76,Electronic,ENTITY,9
77,using,0,9
78,a,0,9
79,dollar,0,9
80,after,0,9
81,three,0,9
82,brokerage,0,9
83,companies,0,9
84,cut,0,9
85,their,0,10
86,profit,0,10
87,expectation,0,10
88,on,0,10
89,the,ENTITY,10
90,company,0,10
91,.,0,10
92,Nasdaq,0,11
93,off,0,11
94,0.75,0,11
95,%,0,11
96,.,0,11
97,CNN,0,12
98,'s,0,12
99,``,0,12
100,Live,0,12
101,From,0,12
102,'',0,12
103,continues,0,12
104,after,0,12
105,this,0,12
106,.,0,12
