,token,ent,sent
0,Chinese,0,0
1,New,0,0
2,Year,0,0
3,in,0,0
4,the,0,0
5,Southern,0,0
6,Hemisphere,0,0
7,-LRB-,0,1
8,by,0,1
9,Lin,0,1
10,Ying,0,1
11,-,0,1
12,hua,0,1
13,",",0,1
14,Auckland,0,1
15,",",0,1
16,New,0,1
17,Zealand,0,2
18,/,0,2
19,tr.,0,2
20,by,0,2
21,Christopher,0,2
22,MacDonald,0,2
23,-RRB-,0,2
24,It,0,3
25,was,0,3
26,the,0,3
27,middle,0,3
28,of,0,3
29,summer,0,3
30,in,0,3
31,New,0,3
32,Zealand,0,3
33,",",0,3
34,and,0,4
35,the,0,4
36,time,0,4
37,for,0,4
38,celebrating,0,4
39,Chinese,0,4
40,New,0,4
41,Year,0,4
42,.,0,4
43,There,0,5
44,are,0,5
45,plenty,0,5
46,of,0,5
47,Asian,0,5
48,immigrants,0,5
49,on,0,5
50,the,0,5
51,east,0,5
52,side,0,5
53,of,0,6
54,Auckland,0,6
55,",",0,6
56,and,0,6
57,if,0,6
58,New,0,6
59,Zealanders,0,6
60,can,0,6
61,have,0,6
62,Christmas,0,6
63,on,0,6
64,a,0,6
65,sweltering,0,6
66,hot,0,6
67,day,0,6
68,",",0,6
69,then,0,6
70,why,0,6
71,should,0,6
72,n't,0,6
73,we,0,6
74,Asians,0,6
75,do,0,6
76,something,0,6
77,to,0,6
78,mark,0,6
79,our,0,6
80,traditional,0,6
81,New,0,6
82,Year,0,6
83,?,0,6
84,Thus,0,7
85,it,0,7
86,was,0,7
87,that,0,7
88,the,0,7
89,United,0,7
90,Asian,0,7
91,Association,0,7
92,-LRB-,0,7
93,UAA,0,7
94,-RRB-,0,8
95,and,0,8
96,the,ENTITY,8
97,Hua,0,8
98,-,0,8
99,Hsia,0,8
100,Association,0,8
101,-,0,8
102,a,0,8
103,Taiwanese,0,8
104,organization,0,8
105,-,0,8
106,organized,0,8
107,the,0,8
108,"""",0,8
109,Celebrating,0,8
110,Oriental,0,8
111,New,0,8
112,Year,0,8
113,"""",0,8
114,event,0,8
115,.,0,8
116,To,0,9
117,our,0,9
118,surprise,0,9
119,",",0,9
120,over,0,9
121,"10,000",0,9
122,visitors,0,9
123,came,0,9
124,for,0,9
125,the,0,9
126,performances,0,10
127,",",0,10
128,along,0,10
129,with,0,10
130,a,0,10
131,number,0,10
132,of,0,10
133,leading,0,10
134,politicians,0,10
135,including,0,10
136,Prime,0,10
137,Minister,0,10
138,Jenny,0,10
139,Shipley,0,10
140,and,0,10
141,the,0,10
142,mayor,0,10
143,of,0,10
144,Manukua,0,10
145,.,0,10
146,The,0,11
147,event,0,11
148,took,0,11
149,place,0,11
150,outdoors,0,11
151,in,0,11
152,Howick,0,11
153,Domain,0,11
154,and,0,11
155,lasted,0,11
156,over,0,12
157,five,0,12
158,hours,0,12
159,.,0,12
160,In,0,13
161,addition,0,13
162,to,0,13
163,the,ENTITY,13
164,Hua,0,13
165,-,0,13
166,Hsia,0,13
167,Association,0,13
168,",",0,13
169,groups,0,13
170,representing,0,14
171,Korea,0,14
172,",",0,14
173,the,0,14
174,Philippines,0,14
175,",",0,14
176,Malaysia,0,14
177,and,0,14
178,other,0,14
179,Asian,0,14
180,countries,0,14
181,participated,0,14
182,.,0,14
183,The,0,15
184,stage,0,15
185,was,0,15
186,meticulously,0,15
187,decorated,0,15
188,",",0,15
189,with,0,15
190,Chinese,0,15
191,lanterns,0,15
192,hanging,0,15
193,from,0,16
194,the,0,16
195,canopy,0,16
196,and,0,16
197,a,0,16
198,scarlet,0,16
199,imperial,0,16
200,robe,0,16
201,draped,0,16
202,against,0,16
203,the,0,16
204,black,0,16
205,backdrop,0,16
206,",",0,16
207,creating,0,16
208,a,0,16
209,very,0,16
210,Chinese,0,16
211,atmosphere,0,16
212,.,0,16
213,There,0,17
214,were,0,17
215,folk,0,17
216,dances,0,17
217,performed,0,17
218,in,0,17
219,traditional,0,17
220,Chinese,0,17
221,costume,0,17
222,",",0,17
223,and,0,18
224,towards,0,18
225,the,0,18
226,end,0,18
227,",",0,18
228,a,0,18
229,spectacular,0,18
230,dragon,0,18
231,dance,0,18
232,given,0,18
233,by,0,18
234,members,0,18
235,of,0,18
236,the,ENTITY,18
237,Hua,0,18
238,-,0,18
239,Hsia,0,18
240,Association,0,18
241,.,0,18
242,The,0,19
243,sound,0,19
244,of,0,19
245,gongs,0,19
246,and,0,19
247,drums,0,19
248,filled,0,19
249,the,0,19
250,air,0,19
251,",",0,19
252,along,0,20
253,with,0,20
254,clapping,0,20
255,and,0,20
256,gasps,0,20
257,of,0,20
258,admiration,0,20
259,from,0,20
260,the,0,20
261,audience,0,20
262,.,0,20
263,Not,0,21
264,many,0,21
265,knew,0,21
266,how,0,21
267,much,0,21
268,hard,0,21
269,work,0,21
270,had,0,21
271,gone,0,21
272,on,0,21
273,behind,0,22
274,the,0,22
275,scenes,0,22
276,for,0,22
277,this,0,22
278,successful,0,22
279,cultural,0,22
280,event,0,22
281,.,0,22
282,Support,0,23
283,from,0,23
284,the,0,23
285,then,0,23
286,-,0,23
287,representative,0,23
288,of,0,23
289,the,0,23
290,Taipei,0,23
291,Economic,0,23
292,and,0,24
293,Cultural,0,24
294,Office,0,24
295,in,0,24
296,New,0,24
297,Zealand,0,24
298,",",0,24
299,R.C.,0,24
300,Shih,0,24
301,",",0,24
302,was,0,24
303,an,0,24
304,important,0,24
305,element,0,24
306,in,0,24
307,the,0,24
308,event,0,24
309,'s,0,24
310,success,0,24
311,.,0,24
312,The,0,25
313,chairman,0,25
314,of,0,25
315,the,0,25
316,UAA,0,25
317,",",0,25
318,Sharon,0,25
319,Stewart,0,25
320,",",0,25
321,is,0,25
322,a,0,26
323,New,0,26
324,Zealander,0,26
325,who,0,26
326,is,0,26
327,very,0,26
328,fond,0,26
329,of,0,26
330,Asian,0,26
331,culture,0,26
332,.,0,26
333,She,0,27
334,holds,0,27
335,regular,0,27
336,seminars,0,27
337,for,0,27
338,new,0,27
339,immigrants,0,27
340,",",0,27
341,and,0,27
342,was,0,27
343,recently,0,28
344,awarded,0,28
345,the,0,28
346,Queen,0,28
347,'s,0,28
348,Service,0,28
349,Medal,0,28
350,in,0,28
351,recognition,0,28
352,of,0,28
353,her,0,28
354,dedication,0,28
355,.,0,28
356,The,0,29
357,UAA,0,29
358,holds,0,29
359,a,0,29
360,"""",0,29
361,Celebrating,0,29
362,Oriental,0,29
363,New,0,29
364,Year,0,29
365,"""",0,29
366,event,0,30
367,at,0,30
368,this,0,30
369,time,0,30
370,every,0,30
371,year,0,30
372,as,0,30
373,a,0,30
374,way,0,30
375,of,0,30
376,encouraging,0,30
377,cultural,0,30
378,interchange,0,30
379,",",0,30
380,but,0,30
381,every,0,30
382,year,0,30
383,it,0,30
384,is,0,30
385,a,0,30
386,struggle,0,30
387,to,0,30
388,find,0,30
389,co-sponsors,0,30
390,willing,0,30
391,to,0,30
392,provide,0,30
393,funding,0,30
394,.,0,30
395,On,0,31
396,this,0,31
397,occasion,0,31
398,",",0,31
399,R.C.,0,31
400,Shih,0,31
