,token,ent,sent
0,%um,0,0
1,I,0,0
2,guess,0,0
3,that,0,0
4,what,0,0
5,I,0,0
6,had,0,0
7,heard,0,0
8,bad,0,0
9,about,0,0
10,it,0,1
11,was,0,1
12,just,0,1
13,that,0,1
14,they,0,1
15,were,0,1
16,so,0,1
17,into,0,1
18,talking,0,1
19,about,0,1
20,like,0,1
21,%um,0,1
22,the,0,1
23,Koran,0,1
24,and,0,1
25,stuff,0,1
26,but,0,1
27,that,0,1
28,they,0,1
29,were,0,1
30,n't,0,1
31,using,0,1
32,this,0,1
33,as,0,1
34,being,0,1
35,like,0,1
36,a,0,1
37,tool,0,1
38,for,0,1
39,social,0,1
40,change,0,1
41,at,0,1
42,all,0,1
43,like,0,1
44,they,0,1
45,were,0,1
46,n't,0,1
47,talking,0,1
48,about,0,1
49,what,0,1
50,we,0,1
51,could,0,1
52,possibly,0,1
53,do,0,1
54,%mm,0,1
55,.,0,1
56,As,0,1
57,Muslims,0,1
58,to,0,1
59,like,0,1
60,improve,0,1
61,the,0,1
62,world,0,1
63,but,0,1
64,rather,0,1
65,well,0,1
66,just,0,1
67,spend,0,1
68,all,0,1
69,your,0,1
70,time,0,1
71,praying,0,1
72,kind,0,1
73,of,0,1
74,philosophy,0,1
75,.,0,1
76,oh,0,2
77,.,0,2
78,And,0,3
79,%um,0,3
80,so,0,3
81,e-,0,3
82,Nine,0,4
83,thousand,0,4
84,people,0,4
85,and,0,4
86,that,0,4
87,'s,0,4
88,it,0,4
89,",",0,4
90,%huh,0,4
91,?,0,4
92,%huh,0,5
93,?,0,5
94,I,0,6
95,said,0,6
96,nine,0,6
97,thousand,0,6
98,people,0,6
99,and,0,6
100,that,0,6
101,'s,0,6
102,all,0,6
103,they,0,6
104,find,0,7
105,to,0,7
106,do,0,7
107,with,0,7
108,that,0,7
109,you,0,8
110,know,0,8
111,they,0,8
112,have,0,8
113,like,0,8
114,%uh,0,8
115,%uh,0,8
116,a,0,8
117,large,0,8
118,group,0,8
119,of,0,9
120,people,0,9
121,",",0,9
122,they,0,10
123,could,0,10
124,really,0,10
125,make,0,10
126,a,0,10
127,difference,0,10
128,but,0,11
129,they,0,11
130,I,0,12
131,do,0,12
132,n't,0,12
133,know,0,12
134,I,0,13
135,have,0,13
136,n't,0,13
137,been,0,13
138,to,0,13
139,one,0,13
140,so,0,14
141,I,0,14
142,d-,0,14
143,yeah,0,15
144,yeah,0,15
145,I,0,15
146,have,0,15
147,n't,0,15
148,been,0,15
149,to,0,15
150,it,0,15
151,either,0,15
152,so,0,16
153,I,0,16
154,ca,0,16
155,n't,0,16
156,really,0,16
157,talk,0,16
158,.,0,16
159,%mm,0,17
160,But,0,17
161,",",0,17
162,yeah,0,18
163,",",0,18
164,I,0,19
165,think,0,19
166,that,0,19
167,they,0,19
168,just,0,19
169,do,0,19
170,n't,0,19
171,want,0,19
172,to,0,19
173,get,0,19
174,really,0,20
175,radical,0,20
176,Right,0,20
177,.,0,20
178,I,0,20
179,mean,0,20
180,because,0,20
181,I,0,20
182,guess,0,20
183,like,0,20
184,Saudi,0,20
185,Arabia,0,20
186,funds,0,20
187,it,0,20
188,a,0,20
189,lot,0,20
190,and,0,21
191,%um,0,21
192,yeah,0,22
193,",",0,22
194,they,0,23
195,were,0,23
196,talking,0,23
197,about,0,23
198,Azum,0,23
199,is,0,24
200,that,0,24
201,the,0,24
202,person,0,24
203,'s,0,24
204,name,0,24
205,Azarahim,0,24
206,I,0,25
207,'ve,0,25
208,never,0,25
209,heard,0,25
210,of,0,25
211,like,0,25
212,this,0,25
213,person,0,25
214,yeah,0,26
215,",",0,26
216,I,0,27
217,'ve,0,27
218,never,0,27
219,heard,0,27
220,of,0,27
221,him,0,27
222,either,0,27
223,.,0,27
224,and,0,28
225,they,0,28
226,said,0,28
227,that,0,28
228,he,0,28
229,'s,0,28
230,a,0,28
231,murderer,0,28
232,and,0,28
233,stuff,0,28
234,like,0,29
235,that,0,29
236,.,0,29
237,yeah,0,30
238,.,0,30
239,I,0,31
240,do,0,31
241,n't,0,31
242,know,0,31
243,.,0,31
244,And,0,32
245,then,0,32
246,there,0,32
247,'s,0,32
248,the,0,32
249,Mike,ENTITY,32
250,Tyson,ENTITY,32
251,thing,0,32
252,that,0,32
253,a,0,32
254,lot,0,33
255,of,0,33
256,us,0,33
257,have,0,33
258,not,0,34
259,too,0,34
260,you,0,34
261,know,0,34
262,happy,0,34
263,about,0,34
264,that,0,34
265,.,0,34
266,yeah,0,35
267,And,0,35
268,%uh,0,35
269,Well,0,36
270,",",0,36
271,it,0,36
272,will,0,36
273,be,0,36
274,interesting,0,36
275,to,0,36
276,see,0,36
277,what,0,36
278,he,ENTITY,36
279,has,0,37
280,to,0,37
281,say,0,37
282,.,0,37
283,yeah,0,38
284,Did,0,38
285,you,0,38
286,read,0,38
287,my,0,38
288,post,0,38
289,like,0,38
290,what,0,38
291,I,0,38
292,wrote,0,38
293,about,0,38
294,him,ENTITY,39
295,and,0,39
296,stuff,0,39
297,like,0,39
298,That,0,40
299,he,ENTITY,40
300,was,0,40
301,talking,0,40
302,about,0,40
303,his,ENTITY,40
304,girlfriend,0,40
305,or,0,40
306,something,0,40
307,.,0,40
308,yeah,0,41
309,",",0,41
310,he,ENTITY,42
311,'s,0,42
312,talking,0,42
313,about,0,42
314,well,0,42
315,I,ENTITY,42
316,ca,0,42
317,n't,0,42
318,even,0,42
319,kiss,0,42
320,my,ENTITY,43
321,girlfriend,0,43
322,and,0,44
323,I,0,44
324,was,0,44
325,like,0,44
326,no,0,44
327,you,ENTITY,44
328,do,0,44
329,n't,0,44
330,do,0,44
331,that,0,44
332,to,0,45
333,your,ENTITY,45
334,girlfriend,0,45
335,",",0,45
336,what,0,46
337,is,0,46
338,that,0,46
339,.,0,46
340,So,0,47
341,it,0,47
342,'s,0,47
343,like,0,47
344,he,ENTITY,47
345,does,0,47
346,n't,0,47
347,really,0,47
348,know,0,47
349,I,0,48
350,do,0,48
351,n't,0,48
352,know,0,48
353,.,0,48
354,he,ENTITY,49
355,does,0,49
356,n't,0,49
357,even,0,49
358,have,0,49
359,the,0,49
360,basics,0,49
361,down,0,49
362,you,0,49
363,know,0,49
364,like,0,50
365,like,0,50
366,we,0,50
367,were,0,50
368,at,0,50
369,the,0,50
370,beginning,0,50
371,stage,0,50
372,like,0,51
373,I,0,51
374,have,0,51
375,the,0,51
376,basics,0,51
377,down,0,51
378,and,0,52
379,that,0,52
380,'s,0,52
381,it,0,52
382,but,0,53
383,he,ENTITY,53
384,does,0,53
385,n't,0,53
386,even,0,53
387,have,0,53
388,that,0,53
389,like,0,54
390,I,0,54
391,mean,0,54
392,there,0,54
393,was,0,54
394,no,0,54
395,like,0,54
396,girlfriend,0,54
397,boyfriend,0,54
398,thing,0,54
399,you,0,55
400,know,0,55
401,",",0,55
402,and,0,55
403,other,0,55
404,stuff,0,55
405,.,0,55
406,No,0,56
407,pork,0,56
408,any,0,56
409,of,0,56
410,that,0,56
411,stuff,0,56
412,but,0,57
413,it,0,57
414,'s,0,57
415,like,0,57
416,he,ENTITY,57
417,'s,0,57
418,just,0,57
419,you,0,57
420,know,0,57
421,yeah,0,57
422,I,0,58
423,out,0,58
424,of,0,58
425,it,0,58
426,.,0,58
427,He,ENTITY,59
428,does,0,59
429,n't,0,59
430,have,0,59
431,control,0,59
432,over,0,59
433,his,ENTITY,59
434,life,0,59
435,.,0,59
436,That,0,60
437,'s,0,60
438,what,0,60
439,I,0,60
440,think,0,60
441,and,0,61
442,so,0,61
443,you,0,61
444,know,0,61
445,when,0,61
446,people,0,61
447,rag,0,61
448,on,0,61
449,him,ENTITY,61
450,I,0,61
451,tend,0,62
452,to,0,62
453,take,0,62
454,like,0,62
455,the,0,62
456,side,0,62
457,of,0,62
458,you,0,62
459,know,0,62
460,like,0,62
461,Mike,ENTITY,62
462,Tyson,0,62
463,because,0,62
464,he,ENTITY,62
465,really,0,62
466,does,0,62
467,n't,0,62
468,know,0,62
469,.,0,62
470,I,0,63
471,mean,0,63
472,he,ENTITY,63
473,knew,0,63
474,what,0,63
475,he,ENTITY,63
476,did,0,63
477,but,0,64
478,it,0,64
479,'s,0,64
480,not,0,64
481,all,0,64
482,him,ENTITY,64
483,",",0,64
484,you,0,64
485,know,0,64
486,.,0,64
487,Other,0,65
488,people,0,65
489,control,0,65
490,him,ENTITY,65
491,and,0,65
492,tell,0,65
493,him,ENTITY,65
494,what,0,65
495,to,0,65
496,do,0,65
497,and,0,66
498,where,0,66
499,to,0,66
500,spend,0,66
501,his,ENTITY,66
502,money,0,66
503,and,0,66
504,stuff,0,66
505,like,0,66
506,that,0,66
507,.,0,66
508,yeah,0,67
509,I,0,67
510,mean,0,67
511,I,0,67
512,generally,0,67
513,just,0,67
514,stay,0,67
515,away,0,67
516,from,0,67
517,the,0,67
518,T,0,67
519,V,0,68
520,anyway,0,68
521,.,0,68
522,yeah,0,69
523,",",0,69
524,I,0,70
525,'m,0,70
526,a,0,70
527,T,0,70
528,V,0,70
529,magnet,0,70
530,.,0,70
531,So,0,71
532,I,0,71
533,never,0,71
534,know,0,71
535,about,0,71
536,these,0,71
537,things,0,71
538,except,0,71
539,for,0,71
540,when,0,71
541,people,0,72
542,talk,0,72
543,about,0,72
544,it,0,72
545,I,0,73
546,'m,0,73
547,a,0,73
548,T,0,73
549,V,0,73
550,magnet,0,73
551,.,0,73
552,So,0,74
553,%um,0,74
554,I,0,74
555,forgot,0,74
556,what,0,74
557,you,0,74
558,did,0,74
559,",",0,74
