token,ent,sent
When,0,0
Tyler,ENTITY,0
was,0,0
very,0,0
young,0,0
",",0,0
his,ENTITY,0
grandmother,0,0
was,0,0
his,ENTITY,0
favorite,0,0
person,0,0
in,0,0
the,0,0
world,0,0
because,0,0
",",0,0
unlike,0,0
his,ENTITY,0
parents,0,0
",",0,0
who,0,0
believed,0,0
that,0,0
children,0,0
should,0,0
always,0,0
be,0,0
told,0,0
the,0,0
truth,0,0
as,0,0
adults,0,0
understood,0,0
it,0,0
",",0,0
she,0,0
would,0,0
fill,0,0
in,0,0
the,0,0
gaps,0,0
in,0,0
his,ENTITY,0
knowledge,0,0
—,0,0
Santa,0,0
Claus,0,0
",",0,0
the,0,0
Easter,0,0
Bunny,0,0
",",0,0
God,0,0
.,0,0
His,ENTITY,1
parents,0,1
were,0,1
always,0,1
too,0,1
busy,0,1
and,0,1
often,0,1
a,0,1
little,0,1
too,0,1
serious,0,1
",",0,1
but,0,1
his,ENTITY,1
grandmother,0,1
had,0,1
a,0,1
sense,0,1
of,0,1
peace,0,1
about,0,1
her,0,1
",",0,1
a,0,1
lightness,0,1
that,0,1
lifted,0,1
his,ENTITY,1
spirit,0,1
.,0,1
A,0,2
few,0,2
times,0,2
",",0,2
when,0,2
Tyler,ENTITY,2
’s,ENTITY,2
parents,0,2
were,0,2
away,0,2
",",0,2
she,0,2
took,0,2
him,ENTITY,2
with,0,2
her,0,2
to,0,2
church,0,2
.,0,2
He,ENTITY,3
remembered,0,3
liking,0,3
the,0,3
singing,0,3
and,0,3
the,0,3
colorful,0,3
windows,0,3
",",0,3
and,0,3
how,0,3
safe,0,3
he,ENTITY,3
felt,0,3
there,0,3
",",0,3
in,0,3
that,0,3
large,0,3
",",0,3
empty,0,3
space,0,3
",",0,3
sitting,0,3
on,0,3
a,0,3
hard,0,3
bench,0,3
next,0,3
to,0,3
her,0,3
warmth,0,3
.,0,3
When,0,4
she,0,4
died,0,4
",",0,4
grief,0,4
overwhelmed,0,4
Tyler,ENTITY,4
.,0,4
But,0,5
like,0,5
most,0,5
adults,0,5
",",0,5
when,0,5
he,ENTITY,5
grew,0,5
older,0,5
he,ENTITY,5
could,0,5
only,0,5
